Angle [deg],Speed [m/s],Distance [m],Fx [N],Fy [N],Fz [N],Mx [N*m],My [N*m],Mz [N*m],Ft [N],Ftot [N]
135.00,-0.00,0.01,6.45,-4.45,0.37,-0.09,-0.01,0.04,0.17,7.84
135.00,-0.00,0.01,6.40,-4.36,0.55,-0.08,-0.05,0.09,0.33,7.77
135.00,-0.00,0.01,6.45,-4.56,0.64,-0.07,-0.07,0.13,0.50,7.93
135.00,-0.00,0.01,6.77,-4.74,0.74,-0.07,-0.09,0.15,0.59,8.30
135.00,-0.00,0.01,7.19,-4.94,0.92,-0.08,-0.11,0.15,0.59,8.77
135.00,-0.00,0.01,7.76,-5.00,0.92,-0.08,-0.11,0.19,0.75,9.27
135.00,-0.00,0.01,8.29,-4.96,0.74,-0.07,-0.09,0.28,1.09,9.69
135.00,-0.00,0.01,8.70,-4.80,0.55,-0.05,-0.08,0.43,1.67,9.95
135.00,-0.00,0.01,8.82,-4.56,0.28,-0.02,-0.07,0.58,2.26,9.93
135.00,-0.00,0.01,8.89,-4.48,0.00,0.04,-0.09,0.73,2.84,9.96
135.00,-0.00,0.01,8.99,-4.51,-0.09,0.09,-0.12,0.90,3.51,10.06
135.00,-0.00,0.01,9.24,-4.76,-0.18,0.13,-0.15,1.03,4.01,10.39
135.00,-0.00,0.01,9.58,-5.03,0.00,0.12,-0.16,1.14,4.43,10.83
135.00,-0.00,0.01,10.03,-5.34,0.18,0.10,-0.18,1.16,4.51,11.36
135.00,-0.00,0.01,10.57,-5.66,0.37,0.06,-0.17,1.16,4.51,12.00
135.09,-0.00,0.02,10.92,-5.94,0.46,-0.01,-0.11,1.14,4.43,12.44
135.09,-0.00,0.02,11.14,-5.97,0.46,-0.03,-0.09,1.10,4.26,12.65
135.09,-0.00,0.02,11.24,-6.00,0.28,-0.04,-0.04,1.08,4.18,12.74
135.09,-0.00,0.02,11.36,-6.12,0.09,-0.03,-0.03,1.08,4.18,12.91
135.18,-0.01,0.02,11.32,-6.29,-0.18,0.01,-0.02,1.08,4.18,12.95
135.18,-0.01,0.02,11.25,-6.62,-0.37,0.05,-0.03,1.08,4.18,13.06
135.18,-0.01,0.02,11.16,-6.96,-0.37,0.05,-0.03,1.08,4.18,13.15
135.18,-0.01,0.02,11.11,-7.13,-0.18,0.01,-0.02,1.01,3.93,13.20
135.18,-0.01,0.02,11.24,-7.25,0.18,-0.05,-0.02,0.95,3.68,13.38
135.26,-0.01,0.02,11.58,-7.16,0.55,-0.11,-0.03,0.88,3.43,13.62
135.26,-0.01,0.02,11.87,-7.12,0.92,-0.13,-0.06,0.86,3.34,13.87
135.26,-0.01,0.02,12.14,-7.10,1.01,-0.10,-0.10,0.84,3.26,14.10
135.26,-0.01,0.02,12.09,-7.27,1.01,-0.05,-0.16,0.84,3.26,14.15
135.26,-0.01,0.02,12.17,-7.56,0.74,-0.00,-0.21,0.84,3.26,14.35
135.26,-0.01,0.02,11.99,-7.88,0.64,0.02,-0.21,0.86,3.34,14.36
135.26,-0.01,0.02,11.94,-8.05,0.55,0.01,-0.19,0.86,3.34,14.41
135.35,-0.01,0.02,11.99,-7.88,0.55,-0.01,-0.17,0.86,3.34,14.35
135.35,-0.01,0.02,12.23,-7.64,0.55,-0.04,-0.14,0.92,3.59,14.43
135.35,-0.01,0.02,12.54,-7.45,0.55,-0.00,-0.13,1.03,4.01,14.60
135.35,-0.01,0.02,12.61,-7.38,0.46,0.04,-0.16,1.12,4.35,14.62
135.35,-0.01,0.02,12.54,-7.45,0.18,0.13,-0.20,1.23,4.77,14.59
135.35,-0.01,0.02,12.42,-7.69,-0.09,0.19,-0.22,1.27,4.93,14.61
135.35,-0.01,0.02,12.18,-7.81,-0.28,0.21,-0.20,1.25,4.85,14.47
135.35,-0.01,0.02,12.14,-7.98,-0.28,0.18,-0.18,1.18,4.60,14.53
135.35,-0.01,0.02,12.16,-8.08,-0.09,0.11,-0.14,1.14,4.43,14.60
135.35,-0.01,0.02,12.53,-8.08,0.09,0.02,-0.08,1.16,4.51,14.91
135.35,-0.01,0.02,12.90,-8.09,0.55,-0.08,-0.05,1.25,4.85,15.23
135.35,-0.01,0.02,13.36,-8.12,0.83,-0.14,-0.04,1.38,5.35,15.66
135.35,-0.00,0.02,13.75,-8.22,1.10,-0.18,-0.05,1.55,6.02,16.06
135.35,-0.00,0.02,14.09,-8.13,1.20,-0.17,-0.07,1.68,6.52,16.31
135.35,-0.00,0.02,14.29,-8.18,1.29,-0.16,-0.09,1.76,6.86,16.51
135.35,-0.00,0.02,14.48,-8.23,1.20,-0.12,-0.12,1.78,6.94,16.70
135.35,-0.00,0.02,14.54,-8.43,1.01,-0.08,-0.13,1.76,6.86,16.84
135.35,0.00,0.02,14.72,-8.75,0.83,-0.04,-0.14,1.74,6.77,17.14
135.35,0.00,0.02,14.97,-8.99,0.64,0.00,-0.15,1.74,6.77,17.47
135.35,0.00,0.02,15.34,-9.37,0.64,0.03,-0.18,1.74,6.77,17.99
135.44,0.00,0.02,15.59,-9.61,0.64,0.03,-0.18,1.74,6.77,18.33
135.44,0.00,0.02,15.94,-9.76,0.74,0.04,-0.20,1.83,7.11,18.71
135.44,0.00,0.02,16.07,-9.89,0.64,0.03,-0.18,1.89,7.36,18.88
135.44,0.00,0.02,16.32,-10.13,0.64,0.00,-0.15,1.96,7.61,19.22
135.44,0.01,0.02,16.60,-10.48,0.46,-0.01,-0.11,2.04,7.94,19.63
135.44,0.01,0.02,16.90,-10.92,0.37,-0.04,-0.07,2.09,8.11,20.12
135.44,0.01,0.02,17.40,-11.41,0.37,-0.09,-0.01,2.15,8.36,20.81
135.44,0.01,0.02,18.00,-11.93,0.46,-0.14,0.02,2.19,8.53,21.60
135.44,0.01,0.02,18.64,-12.28,0.83,-0.19,0.01,2.24,8.69,22.34
135.44,0.01,0.02,19.26,-12.53,1.20,-0.20,-0.04,2.32,9.03,23.01
135.44,0.01,0.02,19.65,-12.63,1.47,-0.18,-0.10,2.43,9.45,23.41
135.44,0.01,0.02,20.17,-12.86,1.38,-0.11,-0.16,2.54,9.86,23.96
135.35,0.02,0.02,20.49,-13.03,1.10,0.01,-0.23,2.69,10.45,24.31
135.35,0.02,0.02,21.00,-13.39,0.83,0.07,-0.24,2.82,10.95,24.92
135.35,0.02,0.02,21.58,-13.81,0.55,0.10,-0.23,2.97,11.54,25.62
135.35,0.02,0.02,22.36,-14.02,0.46,0.07,-0.19,3.12,12.12,26.40
135.35,0.02,0.02,22.95,-14.17,0.55,-0.00,-0.13,3.25,12.62,26.98
135.35,0.02,0.02,23.58,-14.15,0.64,-0.11,-0.08,3.38,13.13,27.51
135.26,0.02,0.02,23.87,-13.87,0.74,-0.16,-0.05,3.53,13.71,27.61
135.26,0.03,0.02,23.95,-13.66,0.83,-0.20,-0.02,3.68,14.30,27.59
135.26,0.03,0.02,23.97,-13.39,0.83,-0.19,0.01,3.85,14.96,27.47
135.26,0.03,0.02,23.97,-13.39,0.64,-0.15,0.00,3.98,15.47,27.46
135.26,0.03,0.02,24.12,-13.61,0.64,-0.13,-0.02,4.06,15.80,27.71
135.18,0.03,0.02,24.40,-13.96,0.46,-0.08,-0.03,4.15,16.13,28.11
135.18,0.04,0.02,24.64,-14.34,0.37,-0.06,-0.04,4.24,16.47,28.51
135.18,0.04,0.02,24.96,-14.52,0.18,-0.08,0.00,4.32,16.80,28.88
135.09,0.04,0.02,25.47,-14.38,0.09,-0.08,0.02,4.45,17.31,29.25
135.09,0.04,0.02,25.94,-14.28,0.00,-0.11,0.07,4.64,18.06,29.61
135.09,0.04,0.02,26.59,-14.00,0.18,-0.13,0.05,4.82,18.73,30.05
135.00,0.05,0.02,27.44,-13.77,0.37,-0.14,0.04,5.01,19.48,30.71
135.00,0.05,0.02,28.48,-13.74,0.64,-0.13,-0.02,5.18,20.15,31.63
134.91,0.05,0.02,29.77,-13.81,0.92,-0.14,-0.06,5.40,20.98,32.83
134.91,0.05,0.02,30.96,-14.00,1.01,-0.16,-0.05,5.65,21.99,33.99
134.91,0.06,0.02,32.31,-14.28,1.20,-0.20,-0.04,5.98,23.24,35.34
134.82,0.06,0.02,33.51,-14.69,1.20,-0.25,0.01,6.32,24.58,36.61
134.82,0.06,0.02,34.67,-15.16,1.29,-0.32,0.07,6.67,25.92,37.86
134.74,0.06,0.02,35.80,-15.65,1.38,-0.36,0.10,6.99,27.17,39.10
134.74,0.07,0.02,36.99,-16.22,1.47,-0.38,0.11,7.29,28.34,40.42
134.65,0.07,0.02,38.12,-16.71,1.56,-0.38,0.08,7.55,29.34,41.65
134.65,0.07,0.02,39.43,-17.41,1.47,-0.36,0.08,7.78,30.26,43.13
134.56,0.07,0.02,40.73,-17.86,1.20,-0.32,0.09,8.04,31.27,44.49
134.47,0.08,0.02,42.13,-18.60,0.83,-0.29,0.12,8.32,32.35,46.06
134.47,0.08,0.02,43.56,-19.43,0.64,-0.28,0.13,8.62,33.52,47.70
134.38,0.08,0.02,45.13,-20.23,0.37,-0.27,0.17,8.90,34.61,49.46
134.38,0.09,0.02,46.58,-21.18,0.37,-0.29,0.20,9.16,35.61,51.17
134.30,0.09,0.02,48.12,-21.88,0.37,-0.29,0.20,9.48,36.87,52.86
134.21,0.10,0.02,49.61,-22.66,0.55,-0.33,0.21,9.80,38.12,54.55
134.12,0.10,0.02,51.08,-23.35,0.92,-0.39,0.20,10.17,39.54,56.17
134.12,0.10,0.02,52.67,-23.80,1.20,-0.45,0.22,10.62,41.30,57.81
134.03,0.11,0.02,54.50,-24.23,1.38,-0.52,0.26,11.09,43.14,59.66
133.95,0.11,0.03,56.18,-24.72,1.47,-0.56,0.29,11.59,45.06,61.39
133.86,0.11,0.03,57.83,-25.11,1.38,-0.59,0.34,12.06,46.90,63.06
133.77,0.12,0.03,59.41,-25.58,1.20,-0.60,0.38,12.45,48.40,64.70
133.68,0.12,0.03,60.77,-25.90,0.74,-0.55,0.41,12.79,49.74,66.07
133.59,0.12,0.03,62.13,-26.23,0.46,-0.49,0.39,13.01,50.58,67.44
133.51,0.13,0.03,63.47,-26.46,0.09,-0.41,0.37,13.27,51.58,68.76
133.42,0.13,0.03,65.00,-26.75,0.00,-0.36,0.33,13.55,52.67,70.28
133.33,0.14,0.03,66.50,-27.31,0.00,-0.34,0.31,13.85,53.84,71.89
133.24,0.14,0.03,68.10,-27.91,0.00,-0.33,0.31,14.19,55.18,73.59
133.15,0.14,0.03,69.66,-28.78,0.18,-0.37,0.32,14.56,56.60,75.37
132.98,0.15,0.03,71.28,-29.85,0.28,-0.42,0.35,14.96,58.19,77.27
132.89,0.15,0.03,72.63,-30.98,0.28,-0.44,0.38,15.35,59.69,78.96
132.80,0.16,0.03,74.09,-31.83,0.37,-0.46,0.39,15.67,60.94,80.64
132.63,0.16,0.03,75.38,-32.37,0.46,-0.48,0.40,16.02,62.28,82.04
132.54,0.17,0.03,76.62,-32.66,0.64,-0.50,0.38,16.32,63.45,83.29
132.36,0.17,0.03,77.68,-32.57,0.83,-0.54,0.40,16.56,64.37,84.24
132.19,0.18,0.03,78.42,-32.26,1.01,-0.57,0.41,16.77,65.21,84.81
132.10,0.18,0.04,79.02,-32.08,1.01,-0.60,0.44,16.94,65.88,85.29
131.92,0.18,0.04,79.43,-31.90,0.74,-0.65,0.50,17.09,66.46,85.60
131.75,0.19,0.04,79.67,-32.17,0.28,-0.62,0.55,17.18,66.80,85.92
131.66,0.19,0.04,79.97,-32.74,-0.18,-0.59,0.60,17.26,67.13,86.41
131.48,0.20,0.04,80.43,-33.22,-0.55,-0.53,0.60,17.33,67.38,87.02
131.31,0.20,0.04,81.03,-33.99,-0.64,-0.51,0.59,17.44,67.80,87.87
131.13,0.21,0.04,81.78,-34.63,-0.28,-0.48,0.55,17.52,68.13,88.81
131.04,0.21,0.04,82.71,-35.24,0.09,-0.49,0.49,17.67,68.72,89.90
130.87,0.22,0.04,83.89,-35.80,0.64,-0.51,0.42,17.85,69.39,91.21
130.69,0.22,0.04,84.88,-36.35,0.92,-0.52,0.39,18.02,70.06,92.34
130.52,0.23,0.04,85.62,-37.01,1.10,-0.53,0.38,18.17,70.64,93.29
130.34,0.23,0.04,86.09,-37.68,0.92,-0.52,0.40,18.34,71.31,93.98
130.17,0.24,0.05,86.21,-38.41,0.55,-0.51,0.45,18.51,71.98,94.38
129.99,0.24,0.05,86.21,-39.01,0.18,-0.47,0.48,18.62,72.40,94.63
129.73,0.25,0.05,86.26,-39.34,-0.28,-0.44,0.53,18.77,72.98,94.81
129.55,0.25,0.05,86.32,-39.85,-0.64,-0.43,0.59,18.90,73.48,95.07
129.38,0.26,0.05,86.61,-40.09,-0.83,-0.41,0.60,19.07,74.15,95.44
129.20,0.26,0.05,86.96,-40.17,-0.92,-0.42,0.62,19.18,74.57,95.80
128.94,0.27,0.05,87.25,-40.41,-0.83,-0.43,0.63,19.29,74.99,96.16
128.76,0.27,0.05,87.48,-40.90,-0.74,-0.45,0.64,19.35,75.24,96.57
128.58,0.27,0.05,87.79,-41.25,-0.46,-0.48,0.64,19.35,75.24,97.00
128.32,0.28,0.06,88.12,-41.80,-0.18,-0.52,0.63,19.33,75.16,97.53
128.14,0.28,0.06,88.48,-42.63,0.00,-0.55,0.65,19.31,75.07,98.22
127.88,0.29,0.06,88.92,-43.33,0.09,-0.59,0.69,19.29,74.99,98.91
127.62,0.29,0.06,89.27,-44.17,0.18,-0.63,0.73,19.33,75.16,99.60
127.44,0.29,0.06,89.58,-44.81,0.28,-0.67,0.77,19.39,75.41,100.17
127.18,0.30,0.06,89.90,-45.38,0.28,-0.69,0.80,19.50,75.83,100.71
126.91,0.30,0.06,90.12,-45.99,0.09,-0.67,0.82,19.59,76.16,101.18
126.65,0.31,0.06,90.25,-46.67,-0.09,-0.65,0.83,19.65,76.41,101.60
126.47,0.31,0.06,90.36,-47.24,-0.28,-0.61,0.82,19.69,76.58,101.97
126.21,0.32,0.07,90.59,-47.88,-0.46,-0.57,0.80,19.72,76.66,102.46
125.95,0.32,0.07,90.72,-48.67,-0.46,-0.56,0.80,19.67,76.49,102.95
125.68,0.32,0.07,90.76,-49.51,-0.46,-0.56,0.81,19.67,76.49,103.39
125.42,0.33,0.07,90.72,-50.41,-0.37,-0.57,0.82,19.72,76.66,103.78
125.16,0.33,0.07,90.64,-51.12,-0.28,-0.61,0.86,19.78,76.91,104.07
124.89,0.34,0.07,90.57,-51.82,-0.46,-0.61,0.90,19.84,77.16,104.35
124.54,0.34,0.08,90.66,-52.41,-0.74,-0.61,0.97,19.95,77.58,104.72
124.28,0.34,0.08,90.56,-53.20,-1.01,-0.59,1.01,20.04,77.92,105.03
124.01,0.34,0.08,90.64,-53.79,-1.20,-0.57,1.02,20.08,78.08,105.41
123.75,0.35,0.08,90.72,-54.49,-1.20,-0.54,0.99,20.08,78.08,105.83
123.49,0.35,0.08,90.71,-55.14,-1.10,-0.54,0.97,20.04,77.92,106.16
123.22,0.36,0.08,90.50,-55.50,-1.01,-0.53,0.96,19.93,77.50,106.16
122.87,0.36,0.08,90.11,-55.97,-1.01,-0.53,0.96,19.78,76.91,106.09
122.61,0.36,0.09,89.61,-56.17,-1.10,-0.54,1.01,19.61,76.24,105.76
122.34,0.37,0.09,89.12,-56.29,-1.20,-0.58,1.10,19.48,75.74,105.41
121.99,0.37,0.09,88.62,-56.30,-1.29,-0.59,1.15,19.39,75.41,105.00
121.73,0.37,0.09,88.04,-56.54,-1.29,-0.61,1.19,19.39,75.41,104.64
121.46,0.38,0.09,87.64,-56.70,-1.10,-0.60,1.15,19.50,75.83,104.38
121.11,0.38,0.09,87.33,-57.00,-1.01,-0.57,1.10,19.67,76.49,104.29
120.85,0.38,0.09,86.92,-57.43,-1.01,-0.55,1.07,19.91,77.41,104.19
120.50,0.39,0.10,86.79,-57.83,-1.01,-0.54,1.07,20.10,78.17,104.30
120.23,0.39,0.10,86.65,-58.61,-1.10,-0.54,1.10,20.19,78.50,104.61
119.97,0.39,0.10,86.60,-59.36,-1.20,-0.55,1.15,20.23,78.67,105.00
119.62,0.40,0.10,86.55,-60.42,-1.10,-0.58,1.20,20.15,78.33,105.56
119.27,0.40,0.10,86.12,-61.66,-1.01,-0.61,1.24,19.97,77.67,105.92
119.00,0.40,0.10,85.67,-62.80,-0.83,-0.62,1.24,19.78,76.91,106.22
118.65,0.40,0.11,85.24,-63.75,-0.64,-0.62,1.20,19.67,76.49,106.44
118.39,0.41,0.11,84.87,-64.62,-0.64,-0.59,1.17,19.65,76.41,106.68
118.04,0.41,0.11,84.71,-65.12,-0.55,-0.57,1.12,19.74,76.75,106.85
117.69,0.41,0.11,84.78,-65.76,-0.64,-0.56,1.14,19.89,77.33,107.29
117.42,0.41,0.11,84.84,-66.30,-0.74,-0.55,1.17,20.08,78.08,107.68
117.07,0.42,0.12,85.03,-66.61,-0.92,-0.55,1.21,20.12,78.25,108.02
116.81,0.42,0.12,84.92,-67.05,-1.20,-0.54,1.28,20.10,78.17,108.20
116.46,0.42,0.12,84.67,-67.19,-1.47,-0.51,1.31,19.95,77.58,108.10
116.10,0.43,0.12,84.29,-67.66,-1.56,-0.48,1.30,19.84,77.16,108.10
115.75,0.43,0.12,83.89,-68.44,-1.66,-0.46,1.29,19.80,77.00,108.28
115.40,0.43,0.12,83.72,-69.48,-1.47,-0.47,1.29,19.91,77.41,108.81
115.05,0.43,0.13,83.71,-70.75,-1.10,-0.50,1.27,20.12,78.25,109.61
114.79,0.44,0.13,83.86,-72.03,-0.74,-0.55,1.29,20.40,79.34,110.55
114.43,0.44,0.13,84.13,-73.08,-0.37,-0.59,1.31,20.60,80.09,111.44
114.08,0.44,0.13,84.11,-74.05,-0.09,-0.64,1.35,20.68,80.42,112.06
113.73,0.44,0.13,84.03,-74.66,-0.18,-0.64,1.41,20.66,80.34,112.41
113.38,0.45,0.13,83.88,-75.11,-0.37,-0.61,1.42,20.58,80.01,112.59
113.03,0.45,0.14,83.71,-75.67,-0.83,-0.55,1.43,20.51,79.76,112.84
112.68,0.45,0.14,83.62,-76.28,-1.01,-0.51,1.41,20.49,79.67,113.19
112.32,0.46,0.14,83.68,-77.02,-1.20,-0.46,1.38,20.55,79.92,113.74
111.97,0.46,0.14,83.81,-77.93,-1.20,-0.44,1.35,20.68,80.42,114.45
111.62,0.47,0.14,83.82,-78.98,-1.01,-0.44,1.31,20.81,80.93,115.17
111.27,0.47,0.15,83.79,-80.24,-0.92,-0.45,1.33,20.92,81.34,116.02
110.83,0.47,0.15,83.63,-81.73,-0.74,-0.47,1.36,20.98,81.59,116.94
110.48,0.47,0.15,83.40,-83.32,-0.74,-0.49,1.43,21.01,81.68,117.89
110.13,0.48,0.15,83.21,-84.72,-0.74,-0.49,1.47,21.05,81.85,118.75
109.78,0.48,0.15,83.15,-85.88,-0.83,-0.48,1.49,21.07,81.93,119.54
109.42,0.49,0.16,83.18,-86.92,-1.01,-0.45,1.50,21.16,82.26,120.31
109.07,0.49,0.16,83.19,-87.59,-1.10,-0.42,1.49,21.20,82.43,120.80
108.63,0.50,0.16,83.29,-88.23,-1.10,-0.42,1.49,21.26,82.68,121.34
108.28,0.50,0.16,83.15,-88.94,-1.01,-0.42,1.51,21.35,83.02,121.76
107.84,0.51,0.16,83.12,-89.72,-0.83,-0.44,1.54,21.41,83.27,122.31
107.49,0.51,0.17,83.03,-90.60,-0.74,-0.46,1.59,21.50,83.60,122.89
107.14,0.52,0.17,82.83,-91.25,-0.64,-0.46,1.61,21.61,84.02,123.24
106.70,0.52,0.17,82.56,-91.84,-0.74,-0.45,1.63,21.74,84.52,123.49
106.35,0.53,0.17,81.86,-92.54,-0.92,-0.42,1.64,21.84,84.94,123.55
105.91,0.54,0.17,81.26,-92.94,-1.20,-0.37,1.64,21.89,85.11,123.46
105.56,0.54,0.18,80.40,-93.49,-1.38,-0.33,1.61,21.97,85.44,123.31
105.12,0.55,0.18,79.96,-93.93,-1.56,-0.30,1.62,22.02,85.61,123.36
104.77,0.56,0.18,79.58,-94.70,-1.66,-0.28,1.64,22.12,86.03,123.71
104.33,0.56,0.18,79.79,-95.42,-1.56,-0.28,1.66,22.25,86.53,124.39
103.89,0.57,0.19,80.08,-96.38,-1.38,-0.30,1.69,22.42,87.20,125.31
103.45,0.58,0.19,80.32,-97.46,-1.38,-0.29,1.69,22.62,87.95,126.30
103.01,0.58,0.19,80.56,-98.54,-1.29,-0.28,1.67,22.75,88.45,127.28
102.57,0.59,0.19,80.51,-99.61,-1.38,-0.28,1.63,22.85,88.87,128.08
102.13,0.60,0.19,80.12,-100.57,-1.56,-0.24,1.60,22.96,89.29,128.59
101.69,0.61,0.20,79.58,-101.39,-1.75,-0.20,1.58,23.05,89.62,128.90
101.25,0.61,0.20,78.90,-102.05,-1.93,-0.17,1.58,23.11,89.87,129.01
100.81,0.62,0.20,78.17,-102.54,-2.21,-0.12,1.57,23.18,90.12,128.96
100.37,0.63,0.20,77.65,-102.98,-2.30,-0.07,1.62,23.28,90.54,128.99
99.84,0.64,0.21,77.25,-103.31,-2.21,-0.07,1.63,23.39,90.96,129.02
99.32,0.65,0.21,76.85,-103.81,-2.02,-0.08,1.63,23.50,91.38,129.18
98.88,0.66,0.21,76.45,-104.32,-1.75,-0.10,1.64,23.61,91.79,129.35
98.35,0.67,0.21,76.15,-104.64,-1.47,-0.11,1.62,23.67,92.04,129.42
97.82,0.68,0.22,75.41,-105.02,-1.29,-0.12,1.62,23.71,92.21,129.30
97.29,0.69,0.22,74.64,-105.50,-1.29,-0.11,1.62,23.71,92.21,129.24
96.77,0.70,0.22,73.66,-105.99,-1.56,-0.09,1.62,23.74,92.30,129.08
96.24,0.71,0.23,72.74,-106.56,-1.75,-0.06,1.70,23.80,92.55,129.03
95.71,0.72,0.23,71.88,-107.20,-1.84,-0.04,1.75,23.91,92.96,129.08
95.19,0.73,0.23,71.27,-107.90,-1.84,-0.03,1.82,24.04,93.47,129.32
94.57,0.74,0.23,70.69,-108.51,-1.66,-0.04,1.82,24.14,93.88,129.51
93.96,0.76,0.24,70.12,-109.03,-1.47,-0.01,1.81,24.17,93.97,129.64
93.43,0.76,0.24,69.33,-109.39,-1.38,0.01,1.75,24.08,93.63,129.52
92.81,0.78,0.24,68.76,-109.37,-1.47,0.03,1.73,23.91,92.96,129.20
92.20,0.79,0.25,68.11,-109.28,-1.66,0.07,1.70,23.76,92.38,128.78
91.58,0.80,0.25,67.51,-109.10,-1.84,0.11,1.73,23.71,92.21,128.31
90.97,0.81,0.25,67.03,-109.09,-1.84,0.13,1.80,23.82,92.63,128.05
90.35,0.82,0.26,66.61,-109.18,-1.66,0.13,1.88,24.04,93.47,127.90
89.74,0.83,0.26,66.10,-109.62,-1.29,0.10,1.91,24.30,94.47,128.01
89.03,0.84,0.26,65.53,-110.32,-1.01,0.09,1.93,24.57,95.56,128.32
88.33,0.85,0.27,64.61,-111.39,-0.92,0.11,1.87,24.73,96.14,128.78
87.71,0.87,0.27,63.57,-112.63,-1.01,0.14,1.82,24.73,96.14,129.33
87.01,0.88,0.27,62.51,-113.58,-1.10,0.16,1.72,24.68,95.97,129.64
86.31,0.89,0.28,61.14,-114.60,-1.38,0.21,1.66,24.55,95.47,129.90
85.61,0.90,0.28,59.77,-115.27,-1.56,0.25,1.62,24.49,95.22,129.85
84.90,0.91,0.29,58.46,-115.83,-1.75,0.29,1.58,24.40,94.89,129.76
84.20,0.92,0.29,57.20,-116.30,-1.75,0.31,1.58,24.42,94.97,129.62
83.50,0.93,0.29,55.92,-116.93,-1.84,0.34,1.59,24.51,95.30,129.63
82.71,0.94,0.30,54.79,-117.92,-1.75,0.36,1.64,24.64,95.81,130.04
82.00,0.95,0.30,53.43,-119.60,-1.66,0.38,1.69,24.81,96.48,131.00
81.21,0.96,0.31,52.52,-121.67,-1.29,0.36,1.77,25.09,97.56,132.53
80.42,0.97,0.31,51.57,-124.12,-1.01,0.37,1.86,25.39,98.73,134.41
79.63,0.98,0.31,50.93,-126.81,-0.74,0.38,1.91,25.78,100.24,136.66
78.84,0.99,0.32,50.40,-129.44,-0.64,0.40,1.96,26.17,101.74,138.91
78.05,1.00,0.32,49.77,-131.99,-0.64,0.44,1.99,26.57,103.33,141.06
77.17,1.01,0.33,49.08,-134.55,-0.74,0.48,2.00,27.05,105.17,143.22
76.38,1.02,0.33,47.91,-137.14,-0.83,0.51,1.97,27.54,107.09,145.27
75.50,1.03,0.34,46.95,-139.86,-0.64,0.52,1.97,28.06,109.10,147.53
74.71,1.03,0.34,45.95,-142.89,-0.46,0.53,1.97,28.64,111.36,150.10
73.83,1.04,0.35,45.42,-146.40,-0.37,0.55,1.98,29.28,113.86,153.29
73.04,1.05,0.35,44.88,-150.54,-0.37,0.60,2.04,29.99,116.62,157.09
72.16,1.06,0.35,44.81,-155.29,-0.55,0.67,2.10,30.87,120.05,161.63
71.37,1.07,0.36,44.23,-160.83,-0.83,0.76,2.16,31.84,123.81,166.81
70.40,1.08,0.36,43.73,-166.60,-1.29,0.82,2.18,32.92,127.99,172.25
69.61,1.08,0.37,42.12,-172.27,-1.66,0.90,2.15,33.99,132.17,177.35
68.64,1.09,0.37,40.72,-177.28,-1.84,0.95,2.13,34.89,135.68,181.91
67.85,1.10,0.38,38.37,-181.46,-1.75,0.97,2.10,35.65,138.61,185.49
66.88,1.11,0.38,36.36,-184.50,-1.75,1.00,2.09,36.16,140.62,188.06
66.09,1.11,0.39,33.82,-186.74,-1.47,1.03,2.07,36.44,141.70,189.78
65.13,1.12,0.39,32.08,-188.00,-1.29,1.06,2.10,36.51,141.95,190.72
64.25,1.13,0.40,29.91,-188.57,-1.10,1.09,2.12,36.51,141.95,190.93
63.37,1.14,0.40,28.33,-188.43,-1.01,1.12,2.13,36.44,141.70,190.55
62.49,1.14,0.41,27.15,-187.42,-0.83,1.15,2.15,36.34,141.29,189.37
61.52,1.15,0.41,26.07,-185.74,-0.92,1.20,2.14,36.21,140.78,187.57
60.64,1.15,0.42,24.55,-183.32,-1.01,1.25,2.13,35.99,139.95,184.96
59.68,1.16,0.42,23.23,-180.15,-1.29,1.30,2.08,35.60,138.44,181.65
58.80,1.16,0.43,21.29,-176.16,-1.56,1.34,2.00,35.05,136.27,177.45
57.83,1.17,0.43,19.35,-171.05,-1.84,1.35,1.88,34.16,132.84,172.15
56.95,1.17,0.43,17.07,-165.08,-2.12,1.34,1.74,32.98,128.24,165.98
56.07,1.18,0.44,15.15,-157.84,-2.30,1.30,1.58,31.48,122.39,158.58
55.11,1.18,0.44,13.73,-149.18,-2.58,1.24,1.38,29.69,115.45,149.83
54.23,1.19,0.45,12.27,-139.31,-2.85,1.18,1.17,27.65,107.51,139.87
53.35,1.19,0.45,11.57,-128.26,-3.04,1.06,0.94,25.43,98.90,128.82
52.38,1.20,0.46,11.15,-116.20,-3.22,0.94,0.70,23.05,89.62,116.78
51.50,1.20,0.46,10.66,-103.64,-3.13,0.78,0.48,20.58,80.01,104.23
50.45,1.21,0.47,10.53,-90.68,-2.85,0.59,0.27,18.02,70.06,91.34
49.57,1.21,0.47,10.17,-77.83,-2.67,0.44,0.11,15.37,59.77,78.54
48.60,1.22,0.48,9.94,-65.18,-2.58,0.31,-0.05,12.73,49.49,65.98
47.72,1.22,0.48,9.37,-53.05,-2.67,0.23,-0.15,10.15,39.46,53.93
46.67,1.23,0.49,8.66,-41.76,-2.67,0.15,-0.24,7.72,30.01,42.73
45.79,1.23,0.49,7.42,-31.35,-2.67,0.12,-0.27,5.53,21.49,32.33
44.74,1.24,0.50,6.17,-22.51,-2.39,0.14,-0.21,3.72,14.46,23.46
43.77,1.24,0.50,5.00,-15.41,-2.02,0.15,-0.13,2.32,9.03,16.32
42.80,1.25,0.51,4.02,-10.20,-1.47,0.19,-0.01,1.46,5.68,11.06
