Angle [deg],Speed [m/s],Distance [m],Fx [N],Fy [N],Fz [N],Mx [N*m],My [N*m],Mz [N*m],Ft [N],Ftot [N]
51.68,-0.03,0.01,1.84,-3.32,1.66,-0.21,0.09,0.02,0.08,4.14
51.68,-0.03,0.01,1.92,-3.39,1.66,-0.18,0.12,0.04,0.17,4.23
51.77,-0.03,0.01,1.92,-3.39,1.66,-0.18,0.12,0.04,0.17,4.23
51.77,-0.02,0.01,1.95,-3.28,1.56,-0.16,0.13,0.06,0.25,4.13
51.77,-0.03,0.01,1.97,-3.18,1.47,-0.12,0.17,0.02,0.08,4.02
51.77,-0.03,0.01,1.90,-3.02,1.38,-0.10,0.17,0.02,0.08,3.83
51.86,-0.03,0.01,1.93,-2.82,1.29,-0.08,0.18,0.00,0.00,3.65
51.86,-0.02,0.01,1.88,-2.65,1.20,-0.09,0.16,0.00,0.00,3.47
51.86,-0.02,0.01,1.80,-2.59,1.10,-0.09,0.14,0.04,0.17,3.34
51.86,-0.02,0.01,1.90,-2.55,1.01,-0.14,0.06,0.09,0.33,3.34
51.94,-0.02,0.01,1.87,-2.75,0.83,-0.19,-0.04,0.11,0.42,3.43
51.94,-0.02,0.01,1.98,-2.71,0.55,-0.24,-0.16,0.09,0.33,3.40
51.94,-0.02,0.01,1.95,-2.91,0.46,-0.29,-0.23,0.04,0.17,3.54
52.03,-0.02,0.02,2.03,-2.97,0.28,-0.30,-0.28,0.00,0.00,3.61
52.03,-0.02,0.02,1.96,-3.01,0.37,-0.29,-0.26,0.02,0.08,3.61
52.03,-0.02,0.02,1.88,-2.95,0.37,-0.25,-0.20,0.00,0.00,3.51
52.03,-0.02,0.02,1.56,-2.70,0.37,-0.20,-0.14,0.04,0.17,3.14
52.03,-0.02,0.02,1.41,-2.47,0.37,-0.20,-0.14,0.09,0.33,2.87
52.12,-0.02,0.02,1.25,-2.35,0.18,-0.21,-0.18,0.11,0.42,2.67
52.12,-0.02,0.02,1.28,-2.24,0.00,-0.26,-0.28,0.13,0.50,2.59
52.12,-0.02,0.02,1.39,-2.11,-0.18,-0.33,-0.41,0.13,0.50,2.53
52.12,-0.02,0.02,1.55,-2.23,-0.28,-0.38,-0.49,0.17,0.67,2.73
52.12,-0.02,0.02,1.71,-2.35,-0.18,-0.42,-0.52,0.15,0.59,2.92
52.21,-0.02,0.02,1.68,-2.56,-0.09,-0.44,-0.53,0.17,0.67,3.06
52.21,-0.02,0.02,1.69,-2.65,0.09,-0.43,-0.49,0.15,0.59,3.15
52.21,-0.02,0.02,1.53,-2.53,0.55,-0.44,-0.42,0.11,0.42,3.01
52.21,-0.01,0.02,1.37,-2.40,0.92,-0.45,-0.36,0.06,0.25,2.92
52.21,-0.01,0.02,1.14,-2.12,1.47,-0.48,-0.29,0.02,0.08,2.82
52.29,-0.01,0.02,0.98,-1.99,1.93,-0.49,-0.22,-0.02,-0.08,2.94
52.29,-0.01,0.02,0.82,-1.97,2.21,-0.50,-0.19,-0.09,-0.33,3.07
52.29,-0.01,0.02,0.54,-2.08,2.02,-0.48,-0.14,-0.15,-0.59,2.95
52.29,-0.01,0.02,0.15,-2.34,1.66,-0.42,-0.13,-0.22,-0.84,2.87
52.29,-0.01,0.02,-0.08,-2.72,1.10,-0.37,-0.17,-0.30,-1.17,2.93
52.29,-0.01,0.02,-0.20,-2.96,0.55,-0.32,-0.21,-0.32,-1.25,3.01
52.29,-0.01,0.02,-0.13,-3.12,0.18,-0.28,-0.27,-0.32,-1.25,3.13
52.29,-0.01,0.02,0.03,-3.24,-0.09,-0.26,-0.30,-0.28,-1.09,3.25
52.29,-0.01,0.02,0.47,-3.25,-0.09,-0.24,-0.27,-0.17,-0.67,3.29
52.38,-0.01,0.02,0.90,-3.36,0.00,-0.19,-0.20,-0.15,-0.59,3.48
52.38,-0.01,0.02,1.33,-3.57,0.28,-0.16,-0.11,-0.15,-0.59,3.82
52.38,-0.01,0.02,1.62,-4.12,0.37,-0.11,-0.03,-0.19,-0.75,4.44
52.38,-0.01,0.02,1.74,-4.54,0.46,-0.09,0.02,-0.28,-1.09,4.89
52.38,-0.01,0.02,1.75,-5.11,0.55,-0.09,0.04,-0.37,-1.42,5.43
52.38,-0.00,0.02,1.53,-5.39,0.64,-0.11,0.04,-0.43,-1.67,5.64
52.38,-0.00,0.02,1.43,-5.53,1.01,-0.16,0.03,-0.43,-1.67,5.80
52.38,-0.00,0.02,1.25,-5.50,1.29,-0.22,0.01,-0.43,-1.67,5.79
52.29,-0.00,0.02,1.19,-5.34,1.47,-0.26,-0.01,-0.43,-1.67,5.67
52.29,-0.00,0.02,1.18,-5.24,1.47,-0.28,-0.04,-0.41,-1.59,5.57
52.29,-0.00,0.02,1.34,-5.37,1.38,-0.31,-0.09,-0.43,-1.67,5.70
52.29,-0.00,0.02,1.42,-5.43,1.01,-0.29,-0.14,-0.47,-1.84,5.70
52.29,-0.00,0.02,1.49,-5.59,0.64,-0.28,-0.19,-0.47,-1.84,5.82
52.29,-0.00,0.02,1.55,-5.75,0.46,-0.29,-0.24,-0.47,-1.84,5.98
52.29,-0.00,0.02,1.62,-5.92,0.37,-0.29,-0.26,-0.47,-1.84,6.15
52.29,0.00,0.02,1.62,-5.92,0.46,-0.29,-0.24,-0.47,-1.84,6.15
52.29,0.00,0.02,1.71,-5.88,0.55,-0.31,-0.24,-0.49,-1.92,6.15
52.29,0.00,0.02,1.65,-5.72,0.64,-0.31,-0.22,-0.49,-1.92,5.98
52.29,0.00,0.02,1.57,-5.65,0.55,-0.29,-0.22,-0.52,-2.01,5.89
52.29,0.00,0.02,1.40,-5.53,0.37,-0.27,-0.23,-0.49,-1.92,5.72
52.29,0.00,0.02,1.07,-5.38,0.00,-0.24,-0.25,-0.47,-1.84,5.49
52.29,0.00,0.02,0.74,-5.23,-0.18,-0.24,-0.30,-0.45,-1.76,5.29
52.29,0.00,0.02,0.31,-5.12,-0.18,-0.26,-0.32,-0.47,-1.84,5.14
52.29,0.00,0.02,0.13,-5.10,-0.18,-0.31,-0.38,-0.54,-2.09,5.11
52.29,0.00,0.02,0.05,-5.04,-0.18,-0.35,-0.44,-0.62,-2.42,5.04
52.29,0.00,0.02,-0.22,-5.05,-0.09,-0.39,-0.48,-0.73,-2.84,5.06
52.29,0.00,0.02,-0.22,-5.05,0.00,-0.41,-0.48,-0.80,-3.09,5.06
52.29,0.00,0.02,-0.22,-5.05,0.18,-0.43,-0.47,-0.80,-3.09,5.06
52.29,0.00,0.02,-0.01,-4.88,0.28,-0.41,-0.42,-0.75,-2.93,4.88
52.29,0.00,0.02,0.17,-4.80,0.46,-0.40,-0.38,-0.67,-2.59,4.82
52.29,0.00,0.02,0.55,-4.65,0.64,-0.39,-0.34,-0.62,-2.42,4.72
52.29,0.00,0.02,0.72,-4.67,0.55,-0.38,-0.33,-0.62,-2.42,4.76
52.29,-0.00,0.02,0.99,-4.65,0.46,-0.38,-0.35,-0.65,-2.51,4.78
52.29,-0.00,0.02,0.88,-4.79,0.37,-0.40,-0.40,-0.71,-2.76,4.89
52.29,-0.00,0.02,0.68,-4.97,0.18,-0.41,-0.44,-0.75,-2.93,5.02
52.29,-0.00,0.02,0.47,-5.25,0.37,-0.43,-0.43,-0.75,-2.93,5.28
52.29,-0.00,0.02,0.27,-5.43,0.64,-0.44,-0.40,-0.73,-2.84,5.47
52.29,-0.00,0.02,0.17,-5.47,0.92,-0.43,-0.33,-0.71,-2.76,5.54
52.29,-0.00,0.02,0.35,-5.49,1.01,-0.38,-0.26,-0.65,-2.51,5.59
52.29,-0.00,0.02,0.60,-5.57,1.01,-0.34,-0.20,-0.62,-2.42,5.70
52.29,-0.00,0.02,0.95,-5.62,0.74,-0.28,-0.17,-0.56,-2.17,5.75
52.29,-0.00,0.02,1.36,-5.83,0.37,-0.25,-0.20,-0.56,-2.17,6.00
52.29,-0.00,0.02,1.67,-6.18,0.00,-0.21,-0.23,-0.49,-1.92,6.40
52.29,-0.00,0.02,1.90,-6.47,-0.09,-0.24,-0.27,-0.45,-1.76,6.74
52.29,-0.00,0.02,2.11,-6.85,0.00,-0.28,-0.31,-0.37,-1.42,7.17
52.29,-0.00,0.02,2.18,-7.02,0.18,-0.32,-0.33,-0.24,-0.92,7.35
52.29,-0.00,0.02,2.45,-7.00,0.37,-0.36,-0.34,-0.13,-0.50,7.43
52.29,-0.00,0.02,2.64,-6.93,0.37,-0.36,-0.34,-0.04,-0.17,7.42
52.29,-0.00,0.02,3.09,-6.83,0.09,-0.34,-0.38,0.09,0.33,7.50
52.29,-0.00,0.02,3.44,-6.88,-0.18,-0.33,-0.41,0.15,0.59,7.69
52.29,-0.00,0.02,3.84,-7.19,-0.55,-0.34,-0.49,0.19,0.75,8.17
52.29,-0.01,0.02,4.15,-7.54,-0.83,-0.37,-0.59,0.26,1.00,8.65
52.38,-0.01,0.02,4.48,-7.69,-0.92,-0.42,-0.66,0.30,1.17,8.95
52.38,-0.01,0.02,4.83,-7.93,-0.92,-0.46,-0.72,0.32,1.25,9.33
52.38,-0.01,0.02,5.26,-8.04,-0.83,-0.51,-0.76,0.41,1.59,9.64
52.38,-0.01,0.02,5.77,-8.21,-0.74,-0.52,-0.77,0.45,1.76,10.06
52.38,-0.01,0.02,6.26,-8.48,-0.74,-0.55,-0.80,0.47,1.84,10.57
52.38,-0.01,0.02,6.67,-8.79,-0.83,-0.55,-0.82,0.52,2.01,11.06
52.38,-0.01,0.02,7.07,-9.10,-0.83,-0.57,-0.85,0.56,2.17,11.55
52.38,-0.01,0.02,7.48,-9.31,-1.01,-0.58,-0.89,0.62,2.42,11.99
52.38,-0.01,0.02,7.81,-9.55,-1.10,-0.60,-0.94,0.71,2.76,12.39
52.38,-0.01,0.02,8.40,-9.79,-1.20,-0.63,-0.99,0.84,3.26,12.95
52.38,-0.01,0.02,8.99,-10.02,-1.20,-0.65,-1.01,0.97,3.76,13.51
52.38,-0.01,0.02,9.72,-10.48,-1.10,-0.67,-1.02,1.12,4.35,14.34
52.47,-0.01,0.02,10.39,-10.77,-0.92,-0.69,-1.01,1.20,4.68,15.00
52.47,-0.01,0.02,11.00,-11.09,-0.92,-0.68,-1.01,1.25,4.85,15.65
52.47,-0.01,0.02,11.33,-11.23,-1.01,-0.69,-1.03,1.29,5.02,15.99
52.47,-0.01,0.02,11.67,-11.38,-1.29,-0.65,-1.04,1.27,4.93,16.35
52.47,-0.01,0.02,12.01,-11.53,-1.66,-0.64,-1.09,1.25,4.85,16.73
52.47,-0.01,0.02,12.33,-11.77,-1.93,-0.63,-1.12,1.27,4.93,17.16
52.47,-0.01,0.02,12.90,-12.11,-2.12,-0.63,-1.17,1.31,5.10,17.82
52.47,-0.01,0.02,13.57,-12.40,-2.12,-0.61,-1.14,1.40,5.43,18.51
52.47,-0.01,0.02,14.26,-12.59,-1.75,-0.60,-1.05,1.51,5.85,19.10
52.47,-0.02,0.02,14.97,-12.58,-1.38,-0.59,-0.97,1.66,6.44,19.60
52.47,-0.02,0.02,15.61,-12.41,-1.01,-0.55,-0.86,1.81,7.02,19.97
52.56,-0.02,0.02,16.16,-12.28,-0.83,-0.53,-0.79,1.98,7.69,20.32
52.56,-0.01,0.02,16.73,-12.22,-0.92,-0.48,-0.75,2.06,8.03,20.74
52.56,-0.02,0.02,17.23,-12.49,-1.10,-0.44,-0.74,2.15,8.36,21.31
52.56,-0.02,0.02,17.63,-12.80,-1.29,-0.41,-0.72,2.19,8.53,21.83
52.56,-0.02,0.02,17.95,-13.05,-1.47,-0.34,-0.68,2.21,8.61,22.24
52.56,-0.02,0.02,18.11,-13.17,-1.47,-0.30,-0.62,2.26,8.78,22.45
52.56,-0.02,0.02,18.21,-13.13,-1.47,-0.26,-0.56,2.30,8.95,22.50
52.65,-0.02,0.02,18.33,-12.89,-1.47,-0.23,-0.53,2.39,9.28,22.46
52.65,-0.02,0.02,18.47,-12.73,-1.56,-0.24,-0.55,2.45,9.53,22.48
52.65,-0.02,0.02,18.57,-12.59,-1.75,-0.24,-0.59,2.52,9.78,22.50
52.65,-0.02,0.02,18.82,-12.77,-1.84,-0.29,-0.67,2.58,10.03,22.82
52.65,-0.02,0.02,19.05,-13.06,-1.84,-0.31,-0.70,2.62,10.20,23.16
52.73,-0.02,0.02,19.10,-13.32,-1.66,-0.35,-0.72,2.67,10.37,23.34
52.73,-0.02,0.02,19.12,-13.39,-1.47,-0.34,-0.68,2.71,10.53,23.39
52.73,-0.02,0.02,19.13,-13.29,-1.20,-0.35,-0.58,2.80,10.87,23.33
52.73,-0.02,0.02,19.05,-13.23,-1.10,-0.30,-0.50,2.90,11.29,23.22
52.73,-0.02,0.02,19.07,-13.13,-1.20,-0.24,-0.44,2.99,11.62,23.18
52.82,-0.02,0.02,19.33,-13.11,-1.20,-0.22,-0.41,3.10,12.04,23.39
52.82,-0.02,0.02,19.88,-13.25,-1.20,-0.19,-0.38,3.14,12.21,23.92
52.82,-0.03,0.02,20.58,-13.34,-1.01,-0.20,-0.40,3.20,12.46,24.54
52.82,-0.03,0.02,21.36,-13.48,-0.92,-0.22,-0.41,3.23,12.54,25.27
52.82,-0.03,0.02,22.05,-13.57,-0.64,-0.25,-0.40,3.23,12.54,25.90
52.91,-0.03,0.02,22.68,-13.50,-0.55,-0.25,-0.38,3.29,12.79,26.40
52.91,-0.03,0.02,23.17,-13.37,-0.46,-0.25,-0.36,3.35,13.04,26.75
52.91,-0.03,0.02,23.55,-13.21,-0.55,-0.21,-0.32,3.46,13.46,27.00
52.91,-0.03,0.02,23.91,-13.15,-0.46,-0.18,-0.27,3.61,14.04,27.29
53.00,-0.03,0.02,24.35,-13.16,-0.37,-0.16,-0.22,3.78,14.71,27.68
53.00,-0.03,0.02,24.92,-13.08,-0.28,-0.13,-0.17,4.00,15.55,28.15
53.00,-0.03,0.02,25.69,-13.33,0.09,-0.14,-0.12,4.19,16.30,28.94
53.00,-0.03,0.02,26.45,-13.58,0.28,-0.14,-0.08,4.39,17.05,29.73
53.09,-0.03,0.02,27.30,-13.89,0.37,-0.14,-0.06,4.54,17.64,30.63
53.09,-0.03,0.02,28.01,-14.13,0.37,-0.11,-0.03,4.62,17.97,31.37
53.09,-0.03,0.02,28.71,-14.21,0.37,-0.09,0.00,4.69,18.22,32.04
53.09,-0.03,0.02,29.23,-14.28,0.37,-0.07,0.03,4.69,18.22,32.53
53.17,-0.03,0.02,29.85,-14.30,0.37,-0.05,0.06,4.73,18.39,33.10
53.17,-0.03,0.02,30.48,-14.48,0.46,-0.02,0.11,4.79,18.64,33.74
53.17,-0.03,0.02,31.05,-14.91,0.64,0.00,0.18,4.88,18.98,34.44
53.26,-0.03,0.02,31.68,-15.49,0.64,0.05,0.24,5.03,19.56,35.27
53.26,-0.03,0.02,32.27,-16.07,0.55,0.09,0.28,5.20,20.23,36.05
53.26,-0.03,0.02,32.81,-16.70,0.55,0.13,0.33,5.38,20.90,36.82
53.35,-0.03,0.02,33.21,-17.10,0.55,0.15,0.36,5.53,21.49,37.36
53.35,-0.03,0.02,33.77,-17.11,0.64,0.12,0.39,5.65,21.99,37.86
53.35,-0.03,0.02,34.40,-17.03,0.92,0.10,0.42,5.78,22.49,38.40
53.44,-0.03,0.02,35.20,-16.97,1.38,0.05,0.44,5.91,22.99,39.10
53.44,-0.03,0.02,36.05,-16.86,1.66,0.04,0.47,6.04,23.49,39.83
53.53,-0.03,0.02,36.83,-17.00,1.84,0.04,0.51,6.19,24.08,40.60
53.53,-0.03,0.02,37.54,-17.22,1.93,0.10,0.56,6.28,24.41,41.35
53.53,-0.03,0.02,38.12,-17.54,1.66,0.18,0.61,6.45,25.08,42.00
53.61,-0.03,0.02,38.79,-17.93,1.38,0.26,0.67,6.64,25.83,42.75
53.61,-0.03,0.02,39.42,-18.09,1.20,0.34,0.74,6.84,26.59,43.39
53.61,-0.02,0.02,40.19,-18.33,1.29,0.36,0.79,7.03,27.34,44.19
53.61,-0.02,0.02,41.04,-18.63,1.66,0.35,0.85,7.25,28.17,45.10
53.70,-0.02,0.03,41.81,-18.86,2.02,0.32,0.87,7.44,28.93,45.92
53.70,-0.02,0.03,42.87,-19.22,2.48,0.28,0.92,7.63,29.68,47.05
53.70,-0.02,0.03,43.71,-19.62,2.76,0.29,0.98,7.83,30.43,47.99
53.79,-0.02,0.03,44.70,-20.24,2.67,0.33,1.02,8.04,31.27,49.14
53.79,-0.02,0.03,45.92,-20.81,2.39,0.41,1.07,8.26,32.10,50.47
53.79,-0.02,0.03,47.18,-21.40,2.12,0.49,1.13,8.51,33.11,51.85
53.79,-0.01,0.03,48.70,-22.08,1.84,0.55,1.16,8.79,34.19,53.50
53.88,-0.01,0.03,50.23,-22.65,1.56,0.60,1.18,9.09,35.36,55.12
53.88,-0.01,0.03,52.07,-23.13,1.47,0.62,1.19,9.37,36.45,57.00
53.88,-0.01,0.03,53.60,-23.70,1.56,0.65,1.24,9.61,37.37,58.63
53.88,-0.01,0.03,55.14,-24.17,2.02,0.63,1.32,9.80,38.12,60.24
53.88,-0.00,0.03,56.43,-24.56,2.39,0.64,1.40,9.98,38.79,61.59
53.88,0.00,0.03,57.51,-25.14,2.76,0.65,1.48,10.11,39.29,62.83
53.88,0.00,0.03,58.36,-25.54,3.22,0.66,1.59,10.23,39.79,63.78
53.88,0.00,0.03,59.36,-26.05,3.50,0.71,1.71,10.41,40.46,64.92
53.88,0.00,0.03,60.45,-26.63,3.59,0.78,1.82,10.66,41.47,66.15
53.88,0.01,0.03,61.79,-27.28,3.50,0.86,1.91,10.94,42.55,67.64
53.88,0.01,0.03,63.41,-27.92,3.40,0.93,1.98,11.27,43.81,69.36
53.88,0.01,0.03,64.93,-28.49,3.50,0.97,2.06,11.63,45.23,71.00
53.88,0.01,0.03,66.48,-28.96,3.50,1.01,2.12,11.95,46.48,72.59
53.88,0.02,0.03,68.03,-29.33,3.68,1.04,2.19,12.30,47.82,74.17
53.88,0.02,0.03,69.40,-29.68,3.77,1.08,2.27,12.64,49.16,75.58
53.88,0.02,0.03,70.70,-29.97,3.96,1.13,2.37,12.96,50.41,76.89
53.88,0.03,0.03,72.26,-30.24,4.05,1.20,2.48,13.27,51.58,78.44
53.79,0.03,0.03,73.66,-30.39,4.14,1.27,2.59,13.52,52.58,79.79
53.79,0.03,0.03,75.01,-30.56,4.23,1.31,2.67,13.80,53.67,81.10
53.79,0.04,0.03,76.24,-30.59,4.23,1.36,2.73,14.02,54.51,82.26
53.79,0.04,0.03,77.45,-30.82,4.51,1.36,2.79,14.19,55.18,83.49
53.70,0.04,0.03,78.39,-31.18,4.69,1.39,2.86,14.36,55.85,84.49
53.70,0.04,0.03,79.34,-31.72,4.97,1.42,2.95,14.49,56.35,85.59
53.61,0.05,0.03,80.35,-32.24,5.06,1.47,3.03,14.66,57.02,86.72
53.61,0.05,0.03,81.53,-33.06,5.06,1.54,3.11,14.84,57.68,88.13
53.61,0.06,0.03,82.87,-33.72,5.24,1.59,3.21,15.05,58.52,89.63
53.53,0.06,0.03,84.57,-34.32,5.43,1.63,3.31,15.35,59.69,91.44
53.53,0.06,0.03,86.12,-35.10,5.61,1.69,3.41,15.67,60.94,93.16
53.44,0.07,0.03,87.71,-35.84,5.98,1.70,3.50,16.04,62.37,94.94
53.35,0.07,0.03,88.89,-36.68,6.16,1.73,3.56,16.40,63.79,96.36
53.35,0.07,0.03,89.97,-37.56,6.26,1.76,3.61,16.73,65.04,97.70
53.26,0.07,0.03,90.79,-38.17,6.44,1.78,3.68,17.01,66.13,98.69
53.26,0.08,0.03,91.46,-38.75,6.53,1.84,3.76,17.22,66.96,99.54
53.17,0.08,0.03,92.06,-38.88,6.53,1.90,3.85,17.37,67.55,100.15
53.09,0.08,0.03,92.72,-38.80,6.62,1.97,3.95,17.50,68.05,100.73
53.00,0.09,0.03,93.42,-38.42,6.90,2.01,4.04,17.63,68.55,101.25
53.00,0.09,0.03,94.44,-38.29,6.99,2.04,4.09,17.78,69.14,102.15
52.91,0.10,0.03,95.43,-38.16,7.08,2.04,4.11,17.93,69.72,103.02
52.82,0.10,0.03,96.49,-38.49,7.18,2.03,4.10,18.15,70.56,104.13
52.73,0.10,0.03,97.34,-39.01,7.18,2.04,4.09,18.32,71.23,105.12
52.65,0.11,0.03,98.09,-39.68,7.08,2.06,4.10,18.55,72.15,106.05
52.56,0.11,0.03,98.76,-40.28,7.27,2.10,4.17,18.77,72.98,106.90
52.47,0.11,0.03,99.43,-40.79,7.36,2.15,4.24,18.94,73.65,107.72
52.38,0.12,0.03,100.20,-41.26,7.54,2.18,4.31,19.16,74.49,108.62
52.29,0.12,0.03,100.98,-41.63,7.64,2.19,4.33,19.33,75.16,109.49
52.21,0.12,0.04,101.85,-41.96,7.82,2.18,4.33,19.48,75.74,110.44
52.12,0.13,0.04,102.55,-42.27,7.91,2.17,4.32,19.63,76.33,111.21
52.03,0.13,0.04,103.01,-42.40,7.91,2.15,4.29,19.72,76.66,111.68
51.86,0.13,0.04,103.13,-42.38,7.91,2.18,4.32,19.82,77.08,111.78
51.77,0.14,0.04,102.92,-42.44,7.91,2.24,4.37,19.91,77.41,111.61
51.68,0.14,0.04,102.81,-42.23,7.91,2.32,4.45,20.02,77.83,111.43
51.59,0.14,0.04,102.70,-42.02,7.91,2.39,4.53,20.19,78.50,111.24
51.42,0.15,0.04,103.09,-41.99,7.91,2.44,4.59,20.40,79.34,111.60
51.33,0.15,0.04,103.59,-42.05,7.91,2.46,4.58,20.64,80.26,112.08
51.15,0.16,0.04,104.43,-42.04,8.10,2.42,4.56,20.90,81.26,112.87
51.06,0.16,0.04,105.09,-42.23,8.19,2.40,4.52,21.05,81.85,113.56
50.89,0.16,0.04,105.63,-42.44,8.28,2.36,4.48,21.16,82.26,114.14
50.80,0.17,0.04,105.72,-42.86,8.37,2.35,4.46,21.18,82.35,114.39
50.71,0.17,0.04,105.74,-42.98,8.37,2.34,4.43,21.16,82.26,114.45
50.54,0.17,0.04,105.66,-43.14,8.28,2.34,4.40,21.09,82.01,114.43
50.36,0.18,0.04,105.44,-43.30,8.19,2.35,4.38,21.03,81.76,114.28
50.27,0.18,0.05,105.29,-43.53,7.91,2.38,4.34,20.98,81.59,114.21
50.10,0.19,0.05,105.44,-43.42,7.73,2.40,4.32,20.98,81.59,114.29
50.01,0.19,0.05,105.42,-43.41,7.54,2.43,4.30,21.03,81.76,114.26
49.83,0.19,0.05,105.38,-43.37,7.45,2.46,4.30,21.07,81.93,114.20
49.66,0.20,0.05,105.22,-43.69,7.27,2.49,4.28,21.13,82.18,114.16
49.48,0.20,0.05,105.02,-44.21,7.36,2.48,4.27,21.16,82.26,114.18
49.39,0.21,0.05,104.90,-44.80,7.54,2.45,4.24,21.13,82.18,114.31
49.22,0.21,0.05,104.89,-45.49,7.73,2.42,4.23,21.09,82.01,114.59
49.04,0.21,0.05,105.07,-46.34,7.82,2.39,4.18,21.03,81.76,115.10
48.87,0.22,0.05,105.49,-47.30,7.91,2.38,4.17,20.98,81.59,115.88
48.69,0.22,0.05,105.97,-48.42,7.73,2.39,4.12,21.01,81.68,116.76
48.60,0.22,0.05,106.48,-49.35,7.45,2.41,4.08,21.07,81.93,117.60
48.43,0.23,0.06,106.94,-49.88,7.18,2.43,4.04,21.18,82.35,118.22
48.25,0.23,0.06,107.35,-50.38,6.90,2.43,3.97,21.33,82.93,118.79
48.08,0.24,0.06,107.65,-50.55,6.90,2.39,3.91,21.54,83.77,119.13
47.90,0.24,0.06,108.09,-50.50,6.99,2.36,3.87,21.72,84.44,119.51
47.64,0.25,0.06,108.36,-50.41,6.99,2.32,3.81,21.89,85.11,119.71
47.46,0.25,0.06,108.44,-50.51,7.18,2.28,3.76,22.02,85.61,119.84
47.29,0.25,0.06,108.59,-50.56,7.08,2.26,3.70,22.12,86.03,119.99
47.11,0.25,0.06,108.53,-50.76,6.90,2.24,3.63,22.12,86.03,120.01
46.85,0.26,0.06,108.25,-51.12,6.72,2.21,3.55,22.08,85.86,119.90
46.67,0.26,0.06,107.95,-51.72,6.44,2.19,3.46,21.99,85.52,119.87
46.49,0.27,0.07,107.64,-52.18,6.35,2.15,3.38,21.93,85.27,119.79
46.23,0.27,0.07,107.60,-52.65,6.16,2.10,3.28,21.84,84.94,119.95
46.05,0.28,0.07,107.53,-53.35,6.07,2.06,3.19,21.78,84.69,120.19
45.79,0.28,0.07,107.78,-53.74,5.89,2.01,3.09,21.76,84.60,120.58
45.62,0.28,0.07,107.93,-54.29,5.70,1.98,3.02,21.74,84.52,120.95
45.35,0.29,0.07,108.00,-54.64,5.52,1.93,2.92,21.65,84.19,121.16
45.18,0.29,0.07,107.83,-55.01,5.24,1.90,2.82,21.52,83.68,121.17
44.91,0.29,0.07,107.35,-55.06,5.06,1.88,2.75,21.37,83.10,120.75
44.65,0.30,0.08,106.49,-55.24,4.97,1.86,2.70,21.18,82.35,120.07
44.47,0.30,0.08,105.45,-55.47,4.88,1.86,2.67,21.03,81.76,119.25
44.21,0.30,0.08,104.55,-55.71,4.69,1.89,2.65,20.88,81.18,118.55
43.95,0.31,0.08,103.74,-56.04,4.51,1.91,2.62,20.75,80.67,118.00
43.68,0.31,0.08,102.88,-56.57,4.32,1.94,2.60,20.64,80.26,117.48
43.42,0.31,0.08,102.22,-57.31,4.14,1.94,2.55,20.53,79.84,117.26
43.15,0.32,0.08,101.59,-57.95,4.05,1.92,2.50,20.51,79.76,117.02
42.98,0.32,0.08,101.19,-58.70,3.86,1.89,2.42,20.51,79.76,117.05
42.63,0.32,0.09,101.19,-59.24,3.77,1.84,2.35,20.64,80.26,117.32
42.36,0.32,0.09,101.24,-60.11,3.68,1.80,2.27,20.81,80.93,117.80
42.10,0.33,0.09,101.56,-60.89,3.59,1.77,2.21,20.98,81.59,118.47
41.84,0.33,0.09,101.88,-61.67,3.68,1.73,2.18,21.09,82.01,119.14
41.57,0.33,0.09,102.19,-62.45,3.59,1.74,2.15,21.13,82.18,119.81
41.31,0.34,0.09,102.16,-63.13,3.50,1.74,2.12,21.05,81.85,120.14
41.04,0.34,0.09,101.83,-63.60,3.40,1.77,2.12,20.92,81.34,120.10
40.78,0.34,0.10,101.39,-64.08,3.50,1.79,2.13,20.75,80.67,120.00
40.52,0.34,0.10,100.72,-64.43,3.50,1.80,2.12,20.62,80.17,119.62
40.25,0.35,0.10,100.22,-64.84,3.68,1.79,2.13,20.55,79.92,119.42
39.90,0.35,0.10,100.01,-65.45,3.77,1.78,2.12,20.53,79.84,119.58
39.64,0.35,0.10,100.34,-66.46,3.86,1.75,2.08,20.58,80.01,120.42
39.37,0.36,0.10,101.11,-67.71,3.77,1.72,2.03,20.66,80.34,121.74
39.11,0.36,0.10,102.02,-69.31,3.68,1.70,1.98,20.79,80.84,123.39
38.76,0.36,0.11,102.79,-70.75,3.40,1.71,1.93,20.94,81.43,124.83
38.50,0.36,0.11,103.25,-72.57,3.13,1.73,1.89,21.07,81.93,126.24
38.23,0.36,0.11,103.47,-73.93,2.85,1.74,1.84,21.20,82.43,127.20
37.97,0.37,0.11,103.43,-74.98,2.58,1.76,1.80,21.37,83.10,127.77
37.62,0.37,0.11,103.45,-75.84,2.30,1.74,1.73,21.52,83.68,128.29
37.35,0.37,0.11,103.38,-76.77,2.02,1.73,1.66,21.69,84.35,128.78
37.09,0.38,0.12,103.53,-77.53,2.02,1.68,1.61,21.78,84.69,129.36
36.83,0.38,0.12,103.78,-78.28,1.93,1.65,1.56,21.84,84.94,130.00
36.47,0.38,0.12,103.80,-79.32,2.02,1.63,1.55,21.80,84.77,130.65
36.21,0.39,0.12,103.60,-80.71,2.12,1.62,1.54,21.72,84.44,131.35
35.95,0.39,0.12,103.50,-82.22,2.12,1.63,1.53,21.61,84.02,132.20
