Angle [deg],Speed [m/s],Distance [m],Fx [N],Fy [N],Fz [N],Mx [N*m],My [N*m],Mz [N*m],Ft [N],Ftot [N]
140.98,0.23,0.08,14.27,-72.22,-1.56,1.40,-0.94,14.68,57.10,73.63
140.80,0.23,0.08,14.23,-72.56,-1.66,1.30,-0.85,14.73,57.27,73.96
140.62,0.23,0.08,14.15,-72.81,-1.47,1.17,-0.78,14.81,57.60,74.19
140.45,0.24,0.08,14.07,-73.06,-1.38,1.06,-0.71,14.90,57.94,74.42
140.27,0.24,0.08,13.92,-73.12,-1.38,0.98,-0.64,14.94,58.10,74.45
140.01,0.24,0.09,13.73,-73.08,-1.38,0.95,-0.62,15.03,58.44,74.38
139.83,0.24,0.09,13.52,-72.82,-1.47,0.94,-0.61,15.07,58.60,74.08
139.66,0.24,0.09,13.53,-72.55,-1.56,0.96,-0.61,15.09,58.69,73.82
139.48,0.25,0.09,13.77,-72.14,-1.66,1.00,-0.65,15.07,58.60,73.47
139.22,0.25,0.09,14.12,-72.03,-1.84,1.04,-0.66,15.05,58.52,73.42
139.04,0.25,0.09,14.31,-72.11,-2.02,1.08,-0.67,14.96,58.19,73.55
138.87,0.25,0.09,14.49,-72.33,-2.02,1.08,-0.67,14.90,57.94,73.79
138.69,0.26,0.09,14.38,-72.49,-2.02,1.05,-0.65,14.84,57.68,73.93
138.43,0.26,0.09,13.99,-72.68,-2.02,0.99,-0.61,14.79,57.52,74.05
138.25,0.26,0.09,13.25,-72.76,-1.93,0.94,-0.58,14.77,57.43,73.98
138.08,0.27,0.10,12.70,-72.74,-1.93,0.89,-0.54,14.84,57.68,73.87
137.81,0.27,0.10,12.26,-72.47,-1.93,0.86,-0.52,14.99,58.27,73.52
137.64,0.27,0.10,11.92,-72.35,-2.12,0.84,-0.48,15.18,59.02,73.36
137.46,0.27,0.10,11.91,-72.26,-2.30,0.85,-0.47,15.33,59.61,73.27
137.20,0.28,0.10,12.16,-72.14,-2.58,0.86,-0.43,15.46,60.11,73.20
137.02,0.28,0.10,12.25,-72.21,-2.67,0.85,-0.42,15.46,60.11,73.29
136.76,0.28,0.10,12.34,-72.14,-2.85,0.87,-0.40,15.39,59.86,73.25
136.58,0.28,0.10,12.13,-72.15,-2.85,0.86,-0.41,15.27,59.36,73.22
136.32,0.29,0.10,11.95,-72.11,-2.76,0.84,-0.41,15.16,58.94,73.15
136.14,0.29,0.11,11.58,-72.17,-2.67,0.85,-0.43,15.09,58.69,73.14
135.88,0.29,0.11,11.36,-72.30,-2.67,0.84,-0.43,15.11,58.77,73.23
135.70,0.29,0.11,11.01,-72.45,-2.58,0.82,-0.43,15.20,59.11,73.32
135.44,0.30,0.11,11.02,-72.73,-2.58,0.80,-0.41,15.33,59.61,73.60
135.26,0.30,0.11,10.89,-73.02,-2.67,0.74,-0.34,15.46,60.11,73.88
135.00,0.30,0.11,11.11,-73.45,-2.76,0.65,-0.25,15.57,60.53,74.34
134.74,0.30,0.11,11.25,-74.10,-2.85,0.59,-0.18,15.72,61.11,75.00
134.56,0.31,0.11,11.25,-74.89,-2.94,0.56,-0.13,15.82,61.53,75.79
134.30,0.31,0.12,11.34,-75.57,-3.13,0.55,-0.10,15.97,62.12,76.48
134.03,0.31,0.12,11.13,-76.31,-3.22,0.57,-0.10,16.13,62.70,77.18
133.77,0.32,0.12,10.78,-76.92,-3.50,0.61,-0.10,16.28,63.29,77.75
133.59,0.32,0.12,10.44,-77.53,-3.68,0.60,-0.06,16.43,63.87,78.32
133.33,0.32,0.12,10.22,-78.13,-3.77,0.56,-0.01,16.58,64.46,78.88
133.07,0.32,0.12,9.83,-78.64,-3.86,0.51,0.06,16.71,64.96,79.34
132.80,0.32,0.12,9.64,-79.21,-3.86,0.44,0.13,16.79,65.29,79.88
132.54,0.33,0.12,9.55,-79.44,-3.86,0.36,0.21,16.81,65.38,80.10
132.28,0.33,0.13,9.43,-79.57,-3.96,0.33,0.26,16.81,65.38,80.23
132.01,0.33,0.13,9.30,-79.24,-4.14,0.33,0.30,16.81,65.38,79.89
131.75,0.34,0.13,9.28,-78.94,-4.32,0.32,0.34,16.79,65.29,79.61
131.48,0.34,0.13,9.25,-78.65,-4.60,0.33,0.37,16.77,65.21,79.32
131.22,0.34,0.13,9.09,-78.59,-4.78,0.33,0.41,16.79,65.29,79.26
130.96,0.34,0.13,8.98,-78.73,-4.97,0.32,0.45,16.79,65.29,79.39
130.69,0.35,0.13,8.83,-79.13,-5.15,0.29,0.52,16.88,65.63,79.79
130.43,0.35,0.14,8.59,-79.60,-5.52,0.28,0.60,17.01,66.13,80.26
130.08,0.35,0.14,8.37,-80.18,-5.80,0.27,0.66,17.16,66.71,80.82
129.81,0.35,0.14,8.20,-80.83,-6.07,0.24,0.75,17.33,67.38,81.47
129.55,0.36,0.14,8.04,-81.34,-6.26,0.19,0.84,17.50,68.05,81.97
129.29,0.36,0.14,8.08,-81.91,-6.53,0.13,0.96,17.69,68.80,82.57
128.94,0.36,0.14,7.90,-82.32,-6.62,0.07,1.06,17.78,69.14,82.97
128.67,0.36,0.15,7.54,-82.54,-6.62,0.00,1.15,17.89,69.56,83.15
128.41,0.36,0.15,7.23,-82.71,-6.81,-0.02,1.22,17.89,69.56,83.31
128.06,0.37,0.15,6.95,-82.52,-6.81,-0.04,1.25,17.85,69.39,83.09
127.79,0.37,0.15,6.52,-82.23,-6.90,-0.03,1.27,17.78,69.14,82.78
127.53,0.37,0.15,6.41,-81.91,-7.08,0.01,1.25,17.72,68.89,82.47
127.18,0.37,0.15,6.30,-81.60,-7.08,0.06,1.19,17.65,68.64,82.14
126.91,0.38,0.15,6.16,-81.43,-7.08,0.09,1.17,17.59,68.39,81.97
126.65,0.38,0.16,6.09,-81.41,-6.90,0.10,1.12,17.59,68.39,81.93
126.30,0.38,0.16,5.93,-81.36,-6.62,0.07,1.12,17.61,68.47,81.84
126.04,0.38,0.16,5.48,-81.53,-6.44,0.02,1.16,17.67,68.72,81.97
125.68,0.39,0.16,4.97,-81.52,-6.16,-0.06,1.22,17.76,69.05,81.90
125.42,0.39,0.16,4.41,-81.44,-6.16,-0.11,1.31,17.87,69.47,81.80
125.07,0.39,0.16,4.07,-81.41,-6.26,-0.13,1.36,18.02,70.06,81.75
124.80,0.39,0.17,3.69,-81.41,-6.44,-0.12,1.40,18.15,70.56,81.75
124.45,0.40,0.17,3.47,-81.62,-6.90,-0.06,1.42,18.25,70.98,81.98
124.19,0.40,0.17,3.18,-81.67,-7.36,-0.02,1.46,18.30,71.14,82.06
123.84,0.40,0.17,3.21,-81.70,-7.73,-0.02,1.48,18.28,71.06,82.13
123.57,0.40,0.17,2.99,-81.49,-8.00,-0.01,1.55,18.17,70.64,81.94
123.22,0.40,0.17,2.81,-81.03,-8.10,-0.05,1.63,18.04,70.14,81.48
122.96,0.40,0.18,2.48,-80.37,-8.10,-0.10,1.72,17.87,69.47,80.82
122.61,0.41,0.18,2.12,-79.62,-7.91,-0.15,1.77,17.67,68.72,80.04
122.34,0.41,0.18,1.54,-78.92,-7.64,-0.17,1.83,17.59,68.39,79.30
121.99,0.41,0.18,1.20,-78.36,-7.45,-0.18,1.82,17.50,68.05,78.73
121.64,0.41,0.18,0.56,-78.02,-7.36,-0.17,1.80,17.46,67.88,78.37
121.38,0.41,0.18,0.02,-77.82,-7.27,-0.14,1.75,17.42,67.72,78.16
121.03,0.42,0.19,-0.38,-77.72,-7.45,-0.10,1.73,17.39,67.63,78.07
120.76,0.42,0.19,-0.91,-77.71,-7.54,-0.07,1.72,17.39,67.63,78.08
120.41,0.42,0.19,-1.13,-77.81,-7.91,-0.02,1.74,17.42,67.72,78.21
120.06,0.42,0.19,-1.57,-78.05,-8.19,-0.01,1.81,17.44,67.80,78.49
119.71,0.43,0.19,-2.02,-78.39,-8.46,-0.00,1.87,17.48,67.97,78.88
119.44,0.43,0.19,-2.56,-78.68,-8.65,-0.01,1.94,17.54,68.22,79.20
119.09,0.43,0.20,-2.96,-78.67,-8.83,-0.02,2.02,17.54,68.22,79.22
118.74,0.43,0.20,-3.49,-78.14,-8.74,-0.02,2.03,17.50,68.05,78.71
118.39,0.43,0.20,-3.92,-77.46,-8.56,-0.03,2.02,17.39,67.63,78.03
118.04,0.44,0.20,-4.08,-76.64,-8.46,-0.02,2.00,17.29,67.21,77.21
117.69,0.44,0.20,-4.05,-75.82,-8.28,-0.02,1.99,17.18,66.80,76.37
117.33,0.44,0.21,-4.02,-75.20,-8.19,-0.01,1.97,17.05,66.30,75.75
116.98,0.44,0.21,-4.17,-74.79,-8.37,0.02,1.98,16.96,65.96,75.37
116.63,0.45,0.21,-4.49,-74.57,-8.65,0.07,1.97,16.86,65.54,75.20
116.28,0.45,0.21,-4.81,-74.14,-8.92,0.10,2.00,16.77,65.21,74.83
115.93,0.45,0.21,-5.37,-73.65,-9.11,0.11,2.04,16.64,64.71,74.40
115.58,0.46,0.22,-5.77,-73.27,-9.20,0.13,2.06,16.53,64.29,74.07
115.22,0.46,0.22,-6.33,-72.87,-9.20,0.13,2.10,16.43,63.87,73.72
114.87,0.46,0.22,-6.83,-72.73,-9.11,0.11,2.14,16.34,63.54,73.61
114.52,0.46,0.22,-7.35,-72.89,-9.02,0.10,2.15,16.32,63.45,73.81
114.17,0.47,0.22,-7.88,-73.14,-9.11,0.12,2.17,16.32,63.45,74.13
113.82,0.47,0.22,-8.57,-73.18,-9.11,0.12,2.20,16.34,63.54,74.24
113.47,0.47,0.23,-9.16,-73.16,-9.20,0.12,2.26,16.32,63.45,74.31
113.12,0.48,0.23,-9.74,-72.94,-9.38,0.12,2.33,16.32,63.45,74.19
112.68,0.48,0.23,-10.20,-72.58,-9.57,0.13,2.41,16.25,63.20,73.92
112.32,0.48,0.23,-10.72,-72.36,-9.75,0.14,2.48,16.19,62.95,73.80
111.97,0.49,0.23,-11.02,-72.11,-9.75,0.12,2.55,16.08,62.53,73.60
111.62,0.49,0.24,-11.42,-72.01,-9.57,0.11,2.57,15.97,62.12,73.53
111.18,0.49,0.24,-11.72,-71.76,-9.29,0.10,2.54,15.87,61.70,73.30
110.83,0.50,0.24,-12.38,-71.40,-8.92,0.09,2.49,15.72,61.11,73.02
110.48,0.50,0.24,-12.92,-71.06,-8.65,0.10,2.43,15.57,60.53,72.74
110.04,0.50,0.24,-13.57,-70.85,-8.37,0.10,2.37,15.42,59.94,72.62
109.69,0.51,0.25,-14.43,-70.65,-8.28,0.12,2.35,15.31,59.52,72.58
109.25,0.51,0.25,-15.06,-70.79,-8.37,0.13,2.37,15.27,59.36,72.86
108.90,0.51,0.25,-15.82,-71.01,-8.56,0.15,2.44,15.31,59.52,73.25
108.46,0.52,0.25,-16.41,-71.41,-8.74,0.15,2.55,15.48,60.19,73.79
108.11,0.52,0.25,-17.32,-71.84,-8.92,0.15,2.66,15.67,60.94,74.44
107.67,0.53,0.26,-17.92,-72.23,-9.02,0.15,2.75,15.85,61.61,74.96
107.23,0.53,0.26,-18.70,-72.42,-9.11,0.19,2.73,15.95,62.03,75.35
106.87,0.54,0.26,-19.54,-72.43,-9.11,0.23,2.66,16.00,62.20,75.57
106.44,0.54,0.26,-20.07,-72.41,-9.20,0.28,2.58,16.02,62.28,75.70
106.00,0.54,0.27,-20.74,-72.08,-9.29,0.34,2.49,16.02,62.28,75.58
105.64,0.55,0.27,-21.24,-71.80,-9.38,0.37,2.47,15.95,62.03,75.46
105.21,0.55,0.27,-21.39,-71.39,-9.57,0.40,2.51,15.91,61.86,75.13
104.77,0.56,0.27,-21.71,-71.14,-9.75,0.42,2.58,15.85,61.61,75.02
104.33,0.56,0.27,-22.06,-70.99,-9.84,0.43,2.67,15.80,61.45,74.99
103.97,0.57,0.28,-22.36,-71.01,-9.84,0.43,2.74,15.76,61.28,75.10
103.45,0.57,0.28,-22.91,-71.07,-9.94,0.44,2.79,15.74,61.20,75.33
103.01,0.58,0.28,-23.90,-71.10,-10.03,0.48,2.77,15.80,61.45,75.67
102.57,0.58,0.28,-24.87,-71.17,-10.12,0.53,2.72,15.91,61.86,76.07
102.13,0.59,0.29,-25.97,-71.36,-10.21,0.53,2.67,16.02,62.28,76.62
101.69,0.59,0.29,-27.07,-71.53,-10.21,0.55,2.67,16.13,62.70,77.16
101.25,0.60,0.29,-27.98,-71.92,-10.03,0.55,2.69,16.23,63.12,77.82
100.81,0.60,0.29,-28.93,-72.67,-9.94,0.54,2.78,16.32,63.45,78.84
100.28,0.61,0.30,-29.59,-73.61,-9.75,0.55,2.86,16.43,63.87,79.93
99.84,0.61,0.30,-30.43,-74.60,-9.75,0.56,2.97,16.56,64.37,81.16
99.32,0.62,0.30,-31.19,-75.46,-9.94,0.59,3.04,16.75,65.12,82.25
98.88,0.62,0.30,-32.12,-76.08,-10.21,0.65,3.02,16.94,65.88,83.21
98.35,0.63,0.31,-32.99,-76.40,-10.49,0.68,2.98,17.14,66.63,83.88
97.82,0.64,0.31,-34.19,-76.42,-10.67,0.71,2.88,17.26,67.13,84.40
97.38,0.65,0.31,-35.19,-76.40,-10.67,0.75,2.77,17.31,67.30,84.79
96.86,0.65,0.31,-36.10,-76.51,-10.58,0.74,2.68,17.24,67.05,85.26
96.33,0.66,0.32,-37.03,-76.73,-10.40,0.78,2.62,17.20,66.88,85.83
95.80,0.67,0.32,-38.08,-77.21,-10.21,0.82,2.63,17.22,66.96,86.69
95.27,0.68,0.32,-39.23,-77.86,-10.21,0.84,2.66,17.29,67.21,87.78
94.75,0.68,0.33,-40.65,-78.44,-10.21,0.89,2.75,17.46,67.88,88.93
94.31,0.69,0.33,-42.28,-79.19,-10.30,0.91,2.87,17.65,68.64,90.36
93.69,0.70,0.33,-43.86,-79.72,-10.58,0.95,3.03,17.87,69.47,91.60
93.25,0.71,0.33,-45.61,-80.26,-10.86,1.00,3.18,18.10,70.39,92.95
92.64,0.72,0.34,-46.79,-80.91,-11.22,1.06,3.32,18.34,71.31,94.14
92.11,0.73,0.34,-47.96,-81.38,-11.68,1.15,3.40,18.58,72.23,95.18
91.58,0.74,0.34,-48.60,-81.89,-12.24,1.24,3.47,18.83,73.23,96.02
91.05,0.75,0.35,-49.31,-82.50,-12.70,1.32,3.51,19.11,74.32,96.94
90.44,0.76,0.35,-50.08,-83.18,-13.06,1.39,3.57,19.41,75.49,97.96
89.91,0.77,0.35,-51.21,-83.78,-13.34,1.46,3.69,19.74,76.75,99.09
89.30,0.78,0.35,-52.42,-84.80,-13.43,1.51,3.84,20.08,78.08,100.59
88.77,0.79,0.36,-54.30,-85.89,-13.43,1.55,4.00,20.45,79.50,102.50
88.15,0.79,0.36,-56.28,-87.38,-13.62,1.61,4.17,20.83,81.01,104.83
87.63,0.80,0.36,-58.91,-89.01,-13.89,1.69,4.28,21.22,82.51,107.64
87.01,0.81,0.37,-61.99,-90.92,-14.44,1.80,4.33,21.65,84.19,110.99
86.40,0.82,0.37,-65.74,-92.93,-15.00,1.91,4.34,22.08,85.86,114.82
85.78,0.83,0.37,-69.76,-95.03,-15.64,2.03,4.34,22.53,87.61,118.92
85.17,0.84,0.38,-73.89,-97.31,-16.19,2.14,4.35,23.07,89.70,123.26
84.46,0.85,0.38,-77.88,-99.53,-16.65,2.25,4.41,23.65,91.96,127.48
83.85,0.86,0.38,-81.49,-101.62,-17.11,2.36,4.47,24.30,94.47,131.38
83.14,0.86,0.39,-84.37,-103.65,-17.39,2.43,4.59,24.94,96.98,134.77
82.44,0.87,0.39,-86.79,-105.31,-17.57,2.52,4.66,25.56,99.40,137.59
81.74,0.88,0.40,-88.77,-106.73,-17.57,2.59,4.74,26.12,101.57,139.93
81.04,0.89,0.40,-90.62,-107.61,-17.57,2.66,4.78,26.64,103.58,141.78
80.24,0.89,0.40,-92.30,-108.05,-17.39,2.70,4.78,27.09,105.34,143.17
79.54,0.90,0.41,-94.21,-107.96,-17.30,2.75,4.73,27.46,106.76,144.33
78.84,0.90,0.41,-96.06,-107.70,-17.30,2.84,4.71,27.82,108.18,145.35
78.05,0.92,0.41,-98.09,-107.47,-17.57,2.94,4.72,28.12,109.35,146.56
77.34,0.92,0.42,-100.41,-107.30,-17.94,3.06,4.74,28.38,110.35,148.05
76.46,0.93,0.42,-102.44,-107.64,-18.31,3.18,4.77,28.62,111.27,149.72
75.76,0.94,0.43,-104.73,-107.74,-18.49,3.28,4.75,28.85,112.19,151.39
74.88,0.95,0.43,-106.29,-108.22,-18.40,3.29,4.68,29.05,112.94,152.80
74.18,0.95,0.44,-107.64,-107.88,-18.12,3.30,4.52,29.18,113.45,153.47
73.30,0.96,0.44,-107.84,-107.44,-17.48,3.22,4.27,29.22,113.61,153.23
72.51,0.97,0.44,-107.60,-105.92,-16.65,3.14,3.96,29.09,113.11,151.90
71.72,0.98,0.45,-106.23,-103.88,-15.82,3.00,3.61,28.75,111.77,149.42
70.93,0.98,0.45,-104.12,-101.02,-14.81,2.82,3.24,28.17,109.52,145.82
70.05,0.99,0.46,-101.02,-97.44,-13.80,2.62,2.85,27.46,106.76,141.04
69.26,1.00,0.46,-97.21,-92.80,-12.70,2.39,2.44,26.51,103.08,134.99
68.47,1.01,0.47,-92.14,-87.42,-11.41,2.13,2.05,25.39,98.73,127.52
67.68,1.02,0.47,-86.17,-81.36,-10.03,1.84,1.62,24.04,93.47,118.93
66.80,1.03,0.47,-79.35,-74.82,-8.37,1.48,1.16,22.45,87.28,109.38
66.01,1.04,0.48,-72.01,-67.92,-6.44,1.04,0.64,20.62,80.17,99.19
65.21,1.05,0.48,-64.06,-60.91,-4.32,0.54,0.08,18.49,71.90,88.50
64.34,1.05,0.49,-55.53,-53.76,-2.12,0.01,-0.48,16.15,62.78,77.32
63.54,1.06,0.49,-46.86,-46.11,0.00,-0.49,-0.95,13.59,52.84,65.74
62.84,1.07,0.50,-38.12,-38.21,1.84,-0.89,-1.24,10.90,42.39,54.00
61.96,1.08,0.50,-29.84,-29.93,3.04,-1.07,-1.25,8.23,32.02,42.37
61.26,1.09,0.50,-22.52,-21.73,3.40,-1.00,-0.99,5.78,22.49,31.48
60.47,1.09,0.51,-16.72,-14.11,3.13,-0.73,-0.53,3.76,14.63,22.10
59.68,1.11,0.51,-12.87,-7.85,2.30,-0.35,-0.01,2.26,8.78,15.25
58.80,1.11,0.52,-10.88,-3.27,1.38,0.02,0.41,1.35,5.27,11.45
58.10,1.12,0.52,-10.40,-0.63,0.64,0.27,0.65,0.95,3.68,10.44
57.22,1.13,0.53,-10.84,0.52,0.09,0.35,0.64,0.90,3.51,10.85
56.34,1.14,0.53,-11.67,0.62,-0.18,0.26,0.42,0.95,3.68,11.69
55.46,1.14,0.53,-12.54,0.24,-0.28,0.08,0.12,0.95,3.68,12.54
54.67,1.15,0.54,-13.15,-0.09,-0.37,-0.10,-0.17,0.86,3.34,13.16
53.79,1.16,0.54,-13.55,0.07,-0.55,-0.22,-0.36,0.69,2.68,13.56
53.00,1.16,0.55,-13.64,0.68,-0.83,-0.21,-0.39,0.45,1.76,13.68
52.03,1.17,0.55,-13.57,1.62,-1.20,-0.09,-0.30,0.26,1.00,13.72
51.15,1.18,0.56,-13.22,2.70,-1.47,0.10,-0.10,0.13,0.50,13.57
50.27,1.18,0.56,-12.75,3.69,-1.66,0.27,0.09,0.09,0.33,13.37
49.31,1.19,0.57,-12.36,4.53,-1.56,0.37,0.21,0.11,0.42,13.26
48.34,1.19,0.57,-12.11,5.04,-1.29,0.38,0.27,0.15,0.59,13.18
47.46,1.20,0.58,-12.06,5.37,-1.01,0.30,0.22,0.22,0.84,13.24
46.49,1.20,0.58,-12.35,5.30,-0.55,0.13,0.10,0.22,0.84,13.45
45.44,1.21,0.59,-12.97,5.07,-0.28,0.00,0.00,0.19,0.75,13.93
44.47,1.21,0.59,-13.73,4.75,-0.09,-0.12,-0.09,0.17,0.67,14.53
43.51,1.22,0.60,-14.38,4.20,-0.09,-0.14,-0.11,0.17,0.67,14.98
42.54,1.22,0.60,-14.69,3.66,-0.18,-0.10,-0.08,0.19,0.75,15.14
41.48,1.23,0.61,-14.62,3.23,-0.28,0.00,0.00,0.26,1.00,14.98
40.43,1.24,0.61,-14.16,3.25,-0.09,0.07,0.09,0.34,1.34,14.53
39.38,1.24,0.62,-13.23,3.53,0.18,0.12,0.17,0.45,1.76,13.70
38.41,1.25,0.63,-12.30,4.03,0.55,0.09,0.20,0.45,1.76,12.95
37.27,1.26,0.63,-11.46,4.64,0.83,0.04,0.19,0.47,1.84,12.39
36.21,1.26,0.64,-11.00,5.03,1.01,-0.03,0.16,0.45,1.76,12.14
35.16,1.27,0.64,-10.92,5.16,1.01,-0.12,0.10,0.45,1.76,12.12
34.10,1.27,0.65,-11.15,4.99,0.92,-0.12,0.08,0.49,1.92,12.26
32.96,1.27,0.65,-11.49,4.65,0.83,-0.10,0.08,0.56,2.17,12.43
31.90,1.28,0.66,-11.65,4.35,0.74,-0.05,0.11,0.65,2.51,12.46
30.85,1.28,0.67,-11.52,4.22,0.83,-0.00,0.15,0.73,2.84,12.30
29.79,1.28,0.67,-11.15,4.35,0.83,0.03,0.16,0.80,3.09,12.00
28.74,1.29,0.68,-10.57,4.82,0.74,0.02,0.15,0.82,3.18,11.64
27.77,1.29,0.68,-9.82,5.52,0.74,0.02,0.14,0.77,3.01,11.29
26.72,1.29,0.69,-9.41,5.94,0.74,-0.01,0.13,0.71,2.76,11.15
25.66,1.30,0.69,-9.16,6.09,1.10,-0.02,0.17,0.65,2.51,11.06
24.61,1.30,0.70,-9.13,6.08,1.47,-0.04,0.20,0.56,2.17,11.06
23.64,1.29,0.70,-9.13,5.71,2.02,-0.06,0.26,0.54,2.09,10.96
22.59,1.30,0.71,-9.28,5.44,2.30,-0.08,0.28,0.52,2.01,11.00
21.62,1.30,0.71,-9.25,5.15,2.30,-0.11,0.27,0.52,2.01,10.84
20.57,1.30,0.72,-9.10,5.01,1.84,-0.11,0.22,0.56,2.17,10.55
19.60,1.30,0.73,-8.87,5.13,1.20,-0.09,0.14,0.62,2.42,10.32
18.54,1.30,0.73,-8.54,5.47,0.46,-0.03,0.08,0.65,2.51,10.16
17.58,1.30,0.74,-8.27,5.74,0.09,0.02,0.05,0.71,2.76,10.07
16.52,1.30,0.74,-8.12,6.11,0.09,0.09,0.07,0.71,2.76,10.16
15.47,1.31,0.75,-8.03,6.41,0.46,0.15,0.13,0.75,2.93,10.28
14.50,1.31,0.75,-8.13,6.75,0.92,0.19,0.19,0.77,3.01,10.61
13.54,1.31,0.76,-8.17,6.89,1.29,0.22,0.24,0.77,3.01,10.76
12.48,1.31,0.76,-8.20,7.03,1.38,0.20,0.24,0.77,3.01,10.89
11.51,1.30,0.77,-8.10,6.95,1.38,0.21,0.24,0.73,2.84,10.76
10.46,1.31,0.77,-7.92,6.92,1.29,0.16,0.21,0.65,2.51,10.60
9.49,1.30,0.78,-7.65,6.87,1.20,0.15,0.20,0.54,2.09,10.35
8.44,1.30,0.79,-7.34,7.05,1.20,0.15,0.20,0.41,1.59,10.25
7.47,1.30,0.79,-7.03,7.24,1.20,0.19,0.20,0.28,1.09,10.16
6.50,1.30,0.80,-6.64,7.57,1.20,0.19,0.19,0.22,0.84,10.14
5.54,1.30,0.80,-6.50,7.80,1.20,0.20,0.19,0.19,0.75,10.22
4.57,1.30,0.81,-6.53,8.01,1.10,0.15,0.17,0.24,0.92,10.39
3.52,1.30,0.81,-6.63,8.06,1.10,0.08,0.16,0.28,1.09,10.50
2.55,1.30,0.82,-6.64,8.08,1.10,0.01,0.16,0.37,1.42,10.52
1.58,1.30,0.82,-6.74,8.14,1.10,-0.06,0.15,0.41,1.59,10.62
0.62,1.30,0.83,-6.66,8.11,1.20,-0.11,0.16,0.41,1.59,10.56
359.74,1.30,0.83,-6.50,8.22,1.10,-0.13,0.16,0.34,1.34,10.54
358.68,1.30,0.84,-6.33,8.22,1.01,-0.11,0.15,0.30,1.17,10.42
357.71,1.29,0.84,-6.09,8.18,0.92,-0.05,0.14,0.24,0.92,10.23
356.66,1.29,0.85,-6.11,8.08,0.83,0.01,0.13,0.22,0.84,10.16
355.61,1.29,0.85,-6.14,7.88,0.74,0.10,0.11,0.22,0.84,10.02
354.55,1.29,0.86,-6.28,7.65,0.64,0.12,0.10,0.26,1.00,9.92
353.50,1.29,0.86,-6.42,7.42,0.64,0.15,0.09,0.30,1.17,9.83
352.44,1.29,0.87,-6.46,7.44,0.55,0.14,0.08,0.32,1.25,9.87
351.30,1.29,0.88,-6.33,7.43,0.55,0.10,0.08,0.34,1.34,9.78
350.24,1.29,0.88,-6.09,7.57,0.55,0.10,0.08,0.30,1.17,9.73
349.28,1.29,0.89,-5.86,7.59,0.64,0.09,0.09,0.28,1.09,9.61
348.13,1.29,0.89,-5.40,7.39,0.74,0.11,0.10,0.26,1.00,9.18
347.17,1.29,0.90,-4.84,7.32,0.92,0.12,0.11,0.30,1.17,8.83
346.03,1.28,0.90,-4.48,7.16,1.10,0.16,0.13,0.37,1.42,8.51
345.06,1.28,0.91,-4.03,7.02,1.10,0.16,0.12,0.45,1.76,8.17
344.00,1.28,0.92,-3.74,6.90,1.10,0.13,0.13,0.47,1.84,7.93
342.95,1.28,0.92,-3.44,6.87,0.92,0.12,0.14,0.47,1.84,7.74
341.89,1.28,0.93,-3.37,6.69,0.74,0.04,0.14,0.45,1.76,7.53
340.93,1.28,0.93,-3.21,6.53,0.55,0.04,0.12,0.39,1.50,7.30
339.87,1.28,0.94,-3.05,6.35,0.55,0.01,0.10,0.39,1.50,7.07
338.91,1.28,0.94,-3.01,6.16,0.37,0.01,0.08,0.37,1.42,6.86
337.85,1.28,0.95,-2.93,6.05,0.37,0.01,0.08,0.39,1.50,6.73
336.88,1.28,0.95,-2.84,6.21,0.28,-0.01,0.07,0.39,1.50,6.84
335.83,1.28,0.96,-2.75,6.37,0.28,-0.04,0.09,0.39,1.50,6.94
334.95,1.28,0.96,-2.67,6.69,0.46,-0.03,0.11,0.39,1.50,7.22
333.90,1.28,0.97,-2.56,6.84,0.74,-0.03,0.14,0.39,1.50,7.34
333.02,1.28,0.97,-2.46,6.98,1.20,0.01,0.18,0.39,1.50,7.50
331.96,1.28,0.98,-2.48,6.84,1.47,0.07,0.19,0.39,1.50,7.43
331.08,1.28,0.98,-2.57,6.80,1.75,0.14,0.19,0.41,1.59,7.48
330.03,1.27,0.99,-2.85,6.57,1.75,0.21,0.15,0.39,1.50,7.37
329.06,1.27,0.99,-3.04,6.36,1.47,0.24,0.09,0.39,1.50,7.20
328.01,1.27,1.00,-3.04,6.15,1.10,0.25,0.03,0.37,1.42,6.95
327.13,1.26,1.00,-3.00,6.03,0.64,0.24,-0.03,0.32,1.25,6.76
326.07,1.26,1.01,-2.74,6.06,0.37,0.21,-0.05,0.32,1.25,6.66
325.11,1.26,1.02,-2.39,6.08,0.28,0.16,-0.03,0.34,1.34,6.54
324.14,1.25,1.02,-2.16,6.36,0.55,0.13,0.03,0.37,1.42,6.74
323.17,1.25,1.03,-1.97,6.73,0.64,0.09,0.06,0.34,1.34,7.04
322.21,1.25,1.03,-1.98,6.94,0.74,0.08,0.08,0.34,1.34,7.25
321.24,1.25,1.04,-2.18,6.90,0.64,0.06,0.08,0.28,1.09,7.27
320.27,1.24,1.04,-2.31,6.69,0.46,0.08,0.04,0.24,0.92,7.09
319.22,1.24,1.05,-2.47,6.03,0.28,0.10,0.00,0.24,0.92,6.52
318.25,1.24,1.05,-2.42,5.52,0.09,0.11,-0.04,0.28,1.09,6.03
317.29,1.24,1.06,-2.25,5.16,0.00,0.12,-0.06,0.34,1.34,5.63
316.32,1.23,1.06,-1.89,5.01,0.28,0.15,-0.05,0.41,1.59,5.36
315.44,1.23,1.07,-1.55,5.22,0.83,0.17,0.02,0.45,1.76,5.50
