Angle [deg],Speed [m/s],Distance [m],Fx [N],Fy [N],Fz [N],Mx [N*m],My [N*m],Mz [N*m],Ft [N],Ftot [N]
60.56,1.25,2.80,38.95,-70.23,0.92,1.43,2.93,19.41,75.49,80.31
59.59,1.26,2.81,35.35,-64.15,0.09,1.36,2.49,16.62,64.62,73.24
58.71,1.26,2.81,32.30,-59.09,-1.20,1.27,1.95,14.17,55.09,67.35
57.74,1.26,2.82,29.26,-54.15,-2.30,1.14,1.43,12.08,46.98,61.59
56.78,1.27,2.82,25.97,-48.65,-2.58,0.93,0.98,10.30,40.04,55.21
55.90,1.26,2.83,22.12,-42.16,-1.75,0.66,0.70,8.66,33.69,47.64
55.02,1.27,2.83,18.36,-34.85,-0.55,0.40,0.54,7.01,27.25,39.40
54.05,1.27,2.84,14.72,-27.59,0.28,0.24,0.45,5.35,20.82,31.27
53.17,1.27,2.84,11.64,-20.94,0.55,0.17,0.39,3.78,14.71,23.96
52.21,1.26,2.85,9.47,-15.44,-0.18,0.20,0.28,2.52,9.78,18.11
51.24,1.27,2.85,7.84,-10.87,-1.10,0.24,0.16,1.57,6.10,13.45
50.19,1.26,2.86,6.37,-7.39,-1.75,0.24,0.04,0.97,3.76,9.91
49.31,1.26,2.86,4.77,-4.70,-1.56,0.16,-0.04,0.60,2.34,6.87
48.25,1.27,2.87,3.40,-2.85,-0.64,0.01,-0.05,0.41,1.59,4.48
47.29,1.27,2.87,2.44,-2.13,0.64,-0.13,0.02,0.34,1.34,3.31
46.23,1.27,2.88,2.27,-2.91,1.47,-0.13,0.15,0.39,1.50,3.97
45.18,1.27,2.89,2.98,-5.05,1.47,0.02,0.31,0.52,2.01,6.05
44.12,1.26,2.89,3.90,-7.89,0.64,0.34,0.49,0.69,2.68,8.82
43.07,1.26,2.90,4.28,-10.32,-0.74,0.65,0.56,0.80,3.09,11.19
42.01,1.26,2.90,3.30,-11.26,-1.75,0.81,0.52,0.71,2.76,11.86
40.96,1.27,2.91,0.91,-10.13,-2.21,0.73,0.36,0.43,1.67,10.41
39.90,1.27,2.91,-2.34,-7.21,-1.75,0.41,0.14,0.04,0.17,7.78
38.94,1.27,2.92,-5.16,-3.32,-0.74,-0.01,-0.08,-0.28,-1.09,6.18
37.79,1.27,2.93,-6.43,-0.11,0.55,-0.33,-0.14,-0.39,-1.50,6.45
36.74,1.27,2.93,-5.71,1.30,1.75,-0.46,-0.06,-0.26,-1.00,6.11
35.68,1.27,2.94,-3.31,0.64,2.76,-0.37,0.16,0.06,0.25,4.35
34.54,1.28,2.94,-0.23,-1.53,3.22,-0.14,0.39,0.43,1.67,3.57
33.49,1.28,2.95,2.36,-4.04,3.13,0.06,0.52,0.75,2.93,5.63
32.43,1.28,2.95,3.80,-5.83,2.48,0.16,0.48,0.90,3.51,7.39
31.46,1.28,2.96,3.91,-6.49,1.38,0.14,0.32,0.92,3.59,7.70
30.50,1.29,2.96,3.08,-6.13,0.28,0.06,0.11,0.88,3.43,6.87
29.53,1.29,2.97,2.11,-5.49,-0.55,0.00,-0.04,0.71,2.76,5.90
28.56,1.29,2.97,1.20,-5.25,-0.92,0.02,-0.07,0.49,1.92,5.46
27.60,1.29,2.98,0.71,-5.35,-0.64,0.12,0.02,0.26,1.00,5.43
26.63,1.29,2.98,0.50,-5.63,0.00,0.16,0.12,0.02,0.08,5.65
25.66,1.28,2.99,0.31,-5.55,0.64,0.18,0.21,-0.15,-0.59,5.59
24.70,1.29,2.99,0.06,-4.93,1.01,0.13,0.23,-0.17,-0.67,5.04
23.64,1.28,3.00,-0.44,-3.94,1.10,0.08,0.21,-0.06,-0.25,4.11
22.68,1.28,3.01,-0.86,-2.84,0.83,0.05,0.16,0.13,0.50,3.08
21.71,1.28,3.01,-1.27,-2.09,0.46,0.07,0.12,0.32,1.25,2.49
20.74,1.27,3.02,-1.65,-1.60,0.18,0.10,0.10,0.41,1.59,2.30
19.78,1.27,3.02,-1.90,-1.38,-0.09,0.09,0.06,0.43,1.67,2.35
18.81,1.27,3.03,-1.98,-1.09,-0.09,-0.01,0.02,0.39,1.50,2.26
17.75,1.27,3.03,-1.75,-0.87,-0.09,-0.14,-0.03,0.34,1.34,1.95
16.70,1.27,3.04,-1.29,-0.79,0.00,-0.20,-0.03,0.28,1.09,1.52
15.73,1.26,3.04,-0.66,-1.05,0.28,-0.19,0.01,0.26,1.00,1.27
14.77,1.27,3.05,0.00,-1.70,0.55,-0.08,0.08,0.15,0.59,1.79
13.71,1.26,3.05,0.32,-2.57,0.74,0.09,0.14,0.06,0.25,2.69
12.74,1.26,3.06,0.28,-3.26,0.83,0.22,0.18,-0.04,-0.17,3.38
11.69,1.26,3.06,0.04,-3.53,0.83,0.26,0.19,-0.15,-0.59,3.63
10.63,1.26,3.07,-0.60,-3.30,0.64,0.26,0.16,-0.22,-0.84,3.42
9.67,1.25,3.07,-1.22,-2.59,0.46,0.23,0.13,-0.22,-0.84,2.90
8.70,1.25,3.08,-1.73,-1.80,0.37,0.22,0.11,-0.13,-0.50,2.52
7.65,1.25,3.09,-2.03,-0.96,0.37,0.22,0.11,-0.04,-0.17,2.28
6.68,1.26,3.09,-2.19,-0.46,0.46,0.21,0.11,0.09,0.33,2.28
5.71,1.26,3.10,-2.12,-0.14,0.55,0.12,0.11,0.19,0.75,2.19
4.75,1.26,3.10,-1.73,-0.15,0.64,-0.01,0.10,0.28,1.09,1.86
3.87,1.26,3.11,-1.16,-0.36,0.55,-0.10,0.09,0.28,1.09,1.34
2.90,1.26,3.11,-0.40,-0.79,0.28,-0.11,0.06,0.26,1.00,0.93
2.02,1.26,3.12,0.17,-1.36,-0.18,-0.02,0.01,0.19,0.75,1.38
0.97,1.26,3.12,0.46,-1.60,-0.64,0.11,-0.04,0.15,0.59,1.78
0.09,1.26,3.13,0.00,-1.66,-1.20,0.22,-0.10,0.13,0.50,2.05
359.12,1.26,3.13,-1.13,-1.20,-1.56,0.25,-0.15,0.13,0.50,2.27
358.24,1.26,3.14,-2.61,-0.40,-1.66,0.23,-0.16,0.06,0.25,3.11
357.28,1.26,3.14,-3.87,0.54,-1.38,0.14,-0.13,-0.02,-0.08,4.14
356.31,1.26,3.15,-4.60,1.19,-1.01,0.07,-0.09,-0.17,-0.67,4.85
355.34,1.26,3.15,-4.46,1.30,-0.55,0.05,-0.03,-0.28,-1.09,4.68
354.38,1.26,3.16,-3.49,0.83,-0.28,0.07,-0.01,-0.34,-1.34,3.60
353.32,1.26,3.16,-2.23,-0.21,-0.18,0.13,-0.00,-0.30,-1.17,2.25
352.35,1.26,3.17,-1.44,-1.00,0.00,0.17,0.01,-0.22,-0.84,1.75
351.30,1.26,3.17,-1.30,-1.32,0.18,0.17,0.03,-0.15,-0.59,1.86
350.33,1.26,3.18,-1.95,-0.82,0.37,0.14,0.05,-0.17,-0.67,2.14
349.37,1.26,3.18,-2.84,0.17,0.37,0.10,0.06,-0.22,-0.84,2.87
348.40,1.26,3.19,-3.51,1.24,0.28,0.08,0.05,-0.28,-1.09,3.74
347.34,1.25,3.19,-3.45,1.83,-0.09,0.11,-0.00,-0.24,-0.92,3.90
346.38,1.25,3.20,-2.30,1.56,-0.64,0.17,-0.08,-0.13,-0.50,2.85
345.32,1.25,3.20,-0.91,0.40,-1.01,0.23,-0.14,0.04,0.17,1.42
344.36,1.25,3.21,0.28,-1.04,-1.10,0.20,-0.15,0.17,0.67,1.54
343.30,1.25,3.21,0.61,-2.19,-0.92,0.14,-0.11,0.15,0.59,2.45
342.33,1.25,3.22,0.02,-2.56,-0.46,0.03,-0.03,0.02,0.08,2.60
341.28,1.26,3.23,-1.38,-2.01,0.00,-0.08,0.06,-0.17,-0.67,2.44
340.31,1.26,3.23,-2.49,-0.82,0.09,-0.09,0.07,-0.34,-1.34,2.62
339.43,1.26,3.24,-3.11,0.30,-0.28,0.00,0.00,-0.37,-1.42,3.14
338.47,1.26,3.24,-2.77,0.88,-0.55,0.18,-0.10,-0.22,-0.84,2.95
337.50,1.26,3.25,-1.81,0.82,-0.74,0.36,-0.17,0.04,0.17,2.12
336.45,1.26,3.25,-1.00,0.62,-0.37,0.44,-0.16,0.30,1.17,1.23
335.39,1.26,3.26,-0.87,0.85,0.55,0.38,-0.03,0.43,1.67,1.34
334.42,1.26,3.26,-1.30,1.73,1.38,0.20,0.18,0.39,1.50,2.56
333.37,1.26,3.27,-2.10,3.20,2.02,-0.07,0.36,0.24,0.92,4.32
332.40,1.26,3.27,-2.74,4.52,1.75,-0.29,0.44,0.04,0.17,5.57
331.44,1.26,3.28,-2.72,4.93,0.83,-0.39,0.38,0.00,0.00,5.69
330.47,1.26,3.28,-2.21,4.20,-0.37,-0.34,0.17,0.09,0.33,4.76
329.50,1.26,3.29,-1.42,2.40,-1.56,-0.17,-0.07,0.30,1.17,3.19
328.45,1.26,3.29,-0.79,0.39,-2.12,0.02,-0.25,0.49,1.92,2.29
327.48,1.26,3.30,-0.73,-0.92,-2.02,0.16,-0.33,0.52,2.01,2.34
326.51,1.26,3.30,-1.35,-0.97,-1.56,0.17,-0.28,0.39,1.50,2.28
325.46,1.26,3.31,-2.32,0.07,-0.92,0.10,-0.15,0.17,0.67,2.50
324.40,1.26,3.32,-3.03,1.66,-0.37,0.01,-0.02,-0.06,-0.25,3.47
323.53,1.25,3.32,-3.17,3.22,-0.09,-0.08,0.08,-0.19,-0.75,4.51
322.56,1.25,3.33,-2.97,3.94,-0.09,-0.10,0.10,-0.22,-0.84,4.94
321.59,1.25,3.33,-2.42,3.82,-0.09,-0.10,0.11,-0.17,-0.67,4.52
320.63,1.25,3.34,-1.88,3.24,0.00,-0.05,0.08,-0.09,-0.33,3.74
319.57,1.25,3.34,-1.39,2.46,0.00,0.01,0.04,0.00,0.00,2.82
318.60,1.25,3.35,-1.07,1.78,-0.28,0.03,-0.02,0.09,0.33,2.09
317.55,1.24,3.35,-0.43,1.20,-0.74,0.03,-0.10,0.17,0.67,1.47
316.67,1.24,3.36,0.40,0.45,-1.29,-0.01,-0.15,0.28,1.09,1.42
315.62,1.24,3.36,1.45,-0.74,-1.66,-0.09,-0.13,0.39,1.50,2.32
314.74,1.24,3.37,2.26,-2.01,-1.66,-0.18,-0.05,0.43,1.67,3.45
313.68,1.24,3.37,2.58,-2.55,-1.01,-0.21,0.10,0.37,1.42,3.77
312.80,1.24,3.38,1.93,-1.92,-0.28,-0.23,0.24,0.24,0.92,2.74
311.75,1.23,3.38,0.73,0.22,0.37,-0.16,0.28,0.09,0.33,0.85
310.87,1.23,3.39,-0.65,3.47,0.64,-0.07,0.23,0.04,0.17,3.59
309.81,1.23,3.39,-1.88,6.68,0.46,0.04,0.08,0.04,0.17,6.95
308.94,1.23,3.40,-2.44,8.68,0.18,0.12,-0.06,0.15,0.59,9.02
307.97,1.22,3.40,-2.29,8.85,-0.09,0.15,-0.16,0.24,0.92,9.14
307.00,1.22,3.41,-1.53,7.25,-0.28,0.13,-0.17,0.19,0.75,7.41
305.95,1.22,3.41,-0.35,4.66,-0.37,0.05,-0.08,0.13,0.50,4.69
305.07,1.22,3.42,0.72,2.14,-0.55,-0.08,0.06,0.02,0.08,2.32
304.01,1.21,3.42,1.30,0.35,-0.83,-0.24,0.23,-0.04,-0.17,1.58
303.13,1.21,3.43,1.34,-0.06,-1.20,-0.35,0.33,-0.06,-0.25,1.80
302.08,1.21,3.43,0.81,0.71,-1.29,-0.37,0.35,-0.02,-0.08,1.68
301.20,1.20,3.44,-0.20,2.34,-1.01,-0.28,0.29,0.04,0.17,2.56
300.23,1.20,3.44,-1.39,4.15,-0.46,-0.11,0.14,0.11,0.42,4.40
299.27,1.20,3.45,-2.36,5.69,0.46,0.09,0.01,0.11,0.42,6.18
298.30,1.20,3.45,-2.84,6.60,1.20,0.24,-0.08,0.06,0.25,7.29
297.33,1.20,3.46,-2.53,6.64,1.56,0.29,-0.09,0.00,0.00,7.27
296.46,1.20,3.46,-1.47,5.77,1.66,0.25,-0.01,-0.02,-0.08,6.18
295.49,1.20,3.47,0.23,4.21,1.29,0.15,0.10,0.02,0.08,4.40
294.52,1.19,3.47,1.95,2.43,0.64,0.02,0.21,0.19,0.75,3.18
293.64,1.20,3.48,3.38,0.98,0.00,-0.10,0.29,0.41,1.59,3.52
292.68,1.19,3.48,3.99,0.38,-0.55,-0.18,0.34,0.54,2.09,4.05
291.80,1.19,3.49,3.60,1.17,-0.83,-0.20,0.31,0.58,2.26,3.88
290.92,1.19,3.49,2.78,3.01,-0.74,-0.16,0.27,0.47,1.84,4.16
289.95,1.19,3.50,1.54,5.26,-0.46,-0.10,0.20,0.24,0.92,5.50
289.07,1.19,3.50,0.52,7.41,-0.18,-0.02,0.09,-0.02,-0.08,7.43
288.19,1.19,3.51,-0.10,8.50,-0.18,0.03,-0.05,-0.17,-0.67,8.50
287.23,1.19,3.51,-0.37,8.51,-0.18,0.07,-0.19,-0.22,-0.84,8.52
286.35,1.19,3.52,-0.26,7.45,-0.37,0.08,-0.30,-0.11,-0.42,7.46
285.47,1.19,3.52,0.23,6.23,-0.55,0.06,-0.31,0.09,0.33,6.26
284.50,1.18,3.53,0.71,5.09,-0.55,0.01,-0.17,0.24,0.92,5.17
283.62,1.18,3.53,1.12,4.48,-0.74,-0.07,0.07,0.30,1.17,4.67
282.74,1.18,3.54,1.34,4.53,-0.64,-0.13,0.34,0.30,1.17,4.77
281.87,1.17,3.54,1.37,4.80,-0.64,-0.15,0.49,0.24,0.92,5.03
280.90,1.18,3.55,1.16,5.20,-0.83,-0.16,0.45,0.22,0.84,5.39
280.02,1.17,3.55,0.90,5.41,-1.01,-0.12,0.20,0.22,0.84,5.58
279.14,1.17,3.56,0.51,5.52,-1.10,-0.07,-0.14,0.22,0.84,5.65
278.26,1.17,3.56,0.29,5.31,-1.29,-0.04,-0.47,0.19,0.75,5.47
277.29,1.17,3.57,0.18,4.94,-1.29,-0.03,-0.61,0.09,0.33,5.11
276.42,1.17,3.57,0.40,4.71,-1.10,-0.03,-0.50,-0.06,-0.25,4.85
275.45,1.17,3.58,0.57,4.38,-0.83,-0.04,-0.22,-0.17,-0.67,4.49
274.48,1.17,3.58,0.90,4.41,-0.37,-0.02,0.13,-0.19,-0.75,4.51
273.52,1.17,3.59,1.30,4.78,0.09,0.01,0.37,-0.11,-0.42,4.96
272.64,1.16,3.59,1.48,5.66,0.18,0.03,0.42,0.09,0.33,5.85
271.67,1.17,3.60,1.79,6.53,0.00,0.02,0.31,0.26,1.00,6.77
270.79,1.16,3.60,2.08,7.48,-0.37,-0.01,0.09,0.41,1.59,7.77
269.82,1.16,3.61,2.24,8.15,-0.64,-0.04,-0.11,0.49,1.92,8.48
268.86,1.16,3.61,2.48,8.03,-1.01,-0.08,-0.22,0.47,1.84,8.46
267.98,1.16,3.62,2.51,7.54,-1.10,-0.10,-0.20,0.43,1.67,8.03
267.10,1.16,3.62,2.50,6.54,-1.29,-0.12,-0.09,0.39,1.50,7.12
266.13,1.16,3.63,2.61,5.43,-1.38,-0.12,0.04,0.34,1.34,6.19
265.25,1.16,3.63,2.81,4.67,-1.38,-0.12,0.12,0.34,1.34,5.62
264.38,1.16,3.63,3.22,4.23,-1.29,-0.11,0.10,0.37,1.42,5.47
263.41,1.16,3.64,3.67,4.31,-1.10,-0.09,0.03,0.39,1.50,5.77
262.62,1.15,3.64,4.09,4.63,-0.92,-0.08,-0.01,0.39,1.50,6.25
261.65,1.15,3.65,4.28,4.90,-0.64,-0.04,0.01,0.34,1.34,6.54
260.77,1.15,3.65,4.06,5.21,-0.55,-0.02,0.09,0.26,1.00,6.62
259.89,1.15,3.66,3.66,5.29,-0.46,0.01,0.22,0.17,0.67,6.45
258.93,1.15,3.66,3.00,5.61,-0.28,0.05,0.29,0.09,0.33,6.37
257.96,1.14,3.67,2.45,6.19,0.00,0.08,0.23,0.02,0.08,6.66
257.08,1.14,3.67,1.92,7.06,0.28,0.08,0.06,0.00,0.00,7.32
256.20,1.14,3.68,1.76,8.05,0.37,0.04,-0.18,0.04,0.17,8.25
255.23,1.14,3.68,1.76,8.93,0.18,-0.02,-0.31,0.09,0.33,9.10
254.36,1.14,3.69,2.21,9.23,-0.37,-0.10,-0.33,0.11,0.42,9.50
253.48,1.13,3.69,3.00,8.62,-1.10,-0.14,-0.17,0.11,0.42,9.19
252.60,1.13,3.70,3.98,7.08,-1.75,-0.15,0.08,0.11,0.42,8.31
251.63,1.12,3.70,4.89,5.26,-2.21,-0.13,0.33,0.13,0.50,7.51
250.75,1.12,3.71,5.40,3.69,-2.30,-0.10,0.42,0.17,0.67,6.93
249.79,1.12,3.71,5.18,2.91,-1.84,-0.07,0.35,0.22,0.84,6.22
248.91,1.12,3.72,4.36,3.37,-0.92,-0.02,0.14,0.24,0.92,5.59
248.03,1.12,3.72,3.19,4.57,0.18,0.02,-0.10,0.19,0.75,5.57
247.15,1.12,3.73,2.17,6.23,1.20,0.06,-0.30,0.13,0.50,6.70
246.27,1.12,3.73,1.96,7.51,1.75,0.09,-0.39,0.11,0.42,7.95
245.39,1.12,3.74,2.88,7.73,1.75,0.09,-0.36,0.11,0.42,8.44
244.60,1.12,3.74,4.70,6.95,1.01,0.07,-0.19,0.24,0.92,8.45
243.63,1.12,3.75,6.89,5.53,-0.09,0.03,0.02,0.37,1.42,8.84
242.84,1.12,3.75,8.42,4.04,-1.29,0.00,0.26,0.52,2.01,9.43
241.96,1.12,3.75,9.00,3.20,-2.12,-0.00,0.45,0.52,2.01,9.78
241.17,1.12,3.76,8.46,3.30,-2.48,-0.00,0.54,0.49,1.92,9.42
240.29,1.12,3.76,7.13,4.37,-2.02,0.01,0.43,0.43,1.67,8.60
239.50,1.12,3.77,5.47,5.88,-1.20,-0.00,0.21,0.41,1.59,8.12
238.62,1.12,3.77,4.20,7.34,-0.09,-0.02,-0.07,0.41,1.59,8.46
237.83,1.11,3.78,3.24,8.36,0.83,-0.02,-0.28,0.41,1.59,9.01
237.04,1.11,3.78,2.97,8.58,1.29,-0.01,-0.36,0.39,1.50,9.17
236.25,1.11,3.78,3.20,7.97,1.29,0.02,-0.30,0.34,1.34,8.69
235.37,1.11,3.79,4.00,6.86,0.74,0.05,-0.14,0.24,0.92,7.97
234.58,1.11,3.79,4.83,5.45,-0.18,0.04,0.04,0.15,0.59,7.28
233.70,1.11,3.80,5.66,4.44,-0.92,0.03,0.18,0.17,0.67,7.25
232.91,1.11,3.80,6.00,4.05,-1.47,0.01,0.24,0.26,1.00,7.38
232.03,1.11,3.81,5.72,4.45,-1.56,-0.01,0.23,0.32,1.25,7.42
231.24,1.10,3.81,5.00,5.43,-1.10,0.00,0.16,0.34,1.34,7.47
230.36,1.10,3.82,3.83,6.72,-0.37,0.03,0.05,0.32,1.25,7.74
229.48,1.10,3.82,2.98,7.67,0.37,0.02,-0.09,0.24,0.92,8.24
228.60,1.10,3.83,2.85,7.96,0.92,0.02,-0.19,0.17,0.67,8.50
227.72,1.10,3.83,3.65,7.07,1.01,-0.01,-0.23,0.15,0.59,8.02
226.85,1.09,3.83,5.26,5.05,0.83,0.02,-0.17,0.19,0.75,7.34
225.97,1.09,3.84,7.42,2.52,0.37,0.09,-0.01,0.24,0.92,7.85
225.00,1.09,3.84,9.22,0.21,-0.28,0.20,0.21,0.30,1.17,9.23
224.12,1.09,3.85,10.24,-1.00,-0.74,0.28,0.36,0.32,1.25,10.32
223.24,1.09,3.85,9.99,-0.54,-0.83,0.32,0.40,0.30,1.17,10.04
222.36,1.09,3.86,8.59,1.54,-0.46,0.28,0.29,0.28,1.09,8.73
221.48,1.09,3.86,6.39,4.73,0.28,0.20,0.10,0.26,1.00,7.96
220.61,1.09,3.87,4.26,7.89,1.20,0.11,-0.13,0.26,1.00,9.05
219.73,1.09,3.87,2.80,10.33,1.75,0.04,-0.27,0.28,1.09,10.84
218.85,1.09,3.88,2.40,10.93,1.84,0.00,-0.31,0.28,1.09,11.34
217.88,1.09,3.88,3.26,9.86,1.29,-0.02,-0.24,0.26,1.00,10.47
217.09,1.09,3.89,5.05,7.66,0.28,-0.02,-0.09,0.22,0.84,9.18
216.12,1.10,3.89,6.99,5.00,-0.83,-0.04,0.05,0.17,0.67,8.63
215.33,1.10,3.90,8.78,2.78,-1.66,-0.05,0.16,0.13,0.50,9.36
214.37,1.10,3.90,9.82,1.53,-1.75,-0.04,0.18,0.15,0.59,10.09
213.57,1.10,3.91,10.11,1.22,-1.29,0.01,0.15,0.17,0.67,10.27
212.70,1.10,3.91,9.91,1.69,-0.46,0.08,0.08,0.26,1.00,10.07
211.82,1.10,3.91,9.35,2.40,0.46,0.17,0.01,0.30,1.17,9.67
211.03,1.10,3.92,8.87,3.04,1.20,0.27,-0.03,0.32,1.25,9.45
210.15,1.10,3.92,8.22,3.70,1.56,0.33,-0.05,0.30,1.17,9.14
209.36,1.10,3.93,7.62,4.27,1.66,0.28,-0.09,0.19,0.75,8.90
208.48,1.10,3.93,7.06,4.88,1.47,0.18,-0.13,0.15,0.59,8.71
207.69,1.10,3.94,6.51,5.49,1.29,0.04,-0.18,0.11,0.42,8.61
206.81,1.10,3.94,6.53,5.83,1.01,-0.09,-0.21,0.15,0.59,8.81
206.02,1.10,3.95,6.93,5.62,0.74,-0.13,-0.19,0.22,0.84,8.95
205.22,1.10,3.95,7.95,4.75,0.09,-0.08,-0.09,0.32,1.25,9.26
204.35,1.09,3.95,9.24,3.20,-0.46,0.06,0.05,0.41,1.59,9.79
203.55,1.09,3.96,9.98,1.65,-1.01,0.16,0.17,0.45,1.76,10.17
202.68,1.09,3.96,10.24,0.68,-1.47,0.23,0.25,0.39,1.50,10.37
201.88,1.09,3.97,9.53,0.77,-1.56,0.17,0.20,0.26,1.00,9.69
201.01,1.09,3.97,8.06,1.90,-1.10,0.04,0.09,0.13,0.50,8.36
200.21,1.09,3.98,6.47,3.44,-0.18,-0.05,-0.07,0.02,0.08,7.33
199.34,1.09,3.98,5.37,4.60,0.64,-0.11,-0.18,-0.04,-0.17,7.10
198.46,1.08,3.99,5.23,4.97,1.20,-0.05,-0.23,-0.04,-0.17,7.32
197.58,1.08,3.99,6.09,4.08,1.20,0.05,-0.16,-0.04,-0.17,7.43
196.70,1.08,3.99,7.34,2.43,0.55,0.12,-0.06,-0.02,-0.08,7.75
195.82,1.08,4.00,8.77,0.88,-0.46,0.13,0.06,-0.02,-0.08,8.83
194.94,1.08,4.00,9.55,-0.21,-1.38,0.11,0.16,-0.04,-0.17,9.66
194.06,1.07,4.01,9.60,-0.05,-1.84,0.04,0.20,-0.02,-0.08,9.78
193.27,1.07,4.01,8.99,0.95,-1.66,0.00,0.13,0.04,0.17,9.19
192.39,1.07,4.02,7.93,2.58,-0.83,0.01,0.03,0.13,0.50,8.38
191.51,1.07,4.02,6.94,4.03,0.09,0.03,-0.07,0.24,0.92,8.03
190.63,1.07,4.03,6.61,4.75,1.01,0.05,-0.17,0.39,1.50,8.20
189.84,1.07,4.03,7.10,4.55,1.38,0.02,-0.22,0.47,1.84,8.54
188.96,1.07,4.04,8.00,3.54,1.29,0.01,-0.18,0.54,2.09,8.84
188.17,1.07,4.04,9.30,1.94,0.74,0.00,-0.12,0.54,2.09,9.53
187.21,1.07,4.05,10.22,0.27,-0.18,0.06,-0.00,0.47,1.84,10.23
186.42,1.07,4.05,10.60,-1.27,-1.10,0.11,0.11,0.37,1.42,10.73
185.54,1.07,4.05,10.27,-2.10,-1.84,0.18,0.20,0.26,1.00,10.64
184.75,1.07,4.06,9.46,-2.06,-1.75,0.20,0.19,0.22,0.84,9.84
183.87,1.07,4.06,8.16,-1.07,-1.01,0.21,0.10,0.22,0.84,8.29
183.08,1.07,4.07,6.83,0.56,0.37,0.17,-0.06,0.28,1.09,6.86
182.20,1.07,4.07,5.81,2.50,1.93,0.12,-0.25,0.30,1.17,6.61
181.32,1.07,4.08,5.30,3.92,2.94,0.07,-0.37,0.30,1.17,7.22
180.53,1.07,4.08,5.74,4.06,3.13,0.03,-0.39,0.28,1.09,7.69
179.74,1.07,4.09,7.09,2.77,2.39,-0.02,-0.30,0.28,1.09,7.98
178.86,1.07,4.09,9.10,0.33,0.92,-0.02,-0.14,0.37,1.42,9.15
178.07,1.07,4.09,11.03,-2.39,-0.64,0.00,0.04,0.47,1.84,11.30
177.28,1.06,4.10,12.12,-4.46,-2.02,-0.01,0.20,0.62,2.42,13.07
176.48,1.06,4.10,12.11,-4.74,-2.58,-0.04,0.26,0.73,2.84,13.25
175.61,1.06,4.11,10.87,-3.26,-2.39,-0.11,0.25,0.71,2.76,11.60
174.90,1.06,4.11,9.12,-0.86,-1.66,-0.19,0.17,0.58,2.26,9.31
174.02,1.06,4.12,7.54,1.55,-0.46,-0.22,0.04,0.41,1.59,7.71
173.23,1.06,4.12,6.84,2.62,0.92,-0.14,-0.12,0.26,1.00,7.39
172.44,1.06,4.12,7.06,2.08,1.84,0.06,-0.25,0.17,0.67,7.58
171.65,1.06,4.13,7.93,0.58,2.21,0.31,-0.33,0.13,0.50,8.25
170.77,1.06,4.13,8.49,-0.97,2.02,0.48,-0.34,0.11,0.42,8.78
169.98,1.06,4.14,8.58,-1.75,1.47,0.52,-0.29,0.11,0.42,8.88
169.10,1.05,4.14,8.10,-1.24,0.64,0.38,-0.17,0.06,0.25,8.22
168.31,1.05,4.15,7.46,-0.14,0.09,0.13,-0.07,0.04,0.17,7.46
167.52,1.05,4.15,7.20,0.83,-0.18,-0.06,0.00,0.06,0.25,7.24
166.73,1.05,4.15,7.57,0.88,-0.28,-0.11,0.02,0.15,0.59,7.62
165.85,1.05,4.16,8.51,-0.10,-0.18,-0.02,-0.01,0.28,1.09,8.51
165.06,1.04,4.16,9.58,-1.89,-0.18,0.16,-0.05,0.39,1.50,9.77
164.18,1.04,4.17,10.23,-3.45,-0.37,0.34,-0.08,0.43,1.67,10.81
163.39,1.04,4.17,10.06,-3.87,-0.55,0.41,-0.08,0.41,1.59,10.79
162.51,1.04,4.18,8.96,-2.78,-0.55,0.37,-0.08,0.34,1.34,9.40
161.72,1.03,4.18,7.45,-0.69,-0.28,0.28,-0.09,0.26,1.00,7.49
160.84,1.03,4.19,6.06,1.55,0.37,0.13,-0.12,0.19,0.75,6.26
160.05,1.03,4.19,5.24,2.93,0.83,0.06,-0.15,0.15,0.59,6.07
159.26,1.03,4.19,5.12,2.77,1.10,0.03,-0.18,0.13,0.50,5.93
158.38,1.03,4.20,5.69,1.20,0.83,0.06,-0.16,0.17,0.67,5.88
157.59,1.03,4.20,6.70,-1.30,0.28,0.08,-0.10,0.24,0.92,6.83
156.71,1.03,4.21,7.58,-3.73,-0.37,0.09,-0.02,0.28,1.09,8.46
155.83,1.02,4.21,8.20,-5.52,-0.74,0.10,0.01,0.34,1.34,9.91
155.04,1.02,4.22,8.39,-6.22,-0.64,0.08,0.01,0.37,1.42,10.47
154.16,1.02,4.22,8.13,-5.81,-0.28,0.10,-0.05,0.37,1.42,10.00
153.37,1.02,4.23,7.45,-4.65,0.28,0.14,-0.14,0.34,1.34,8.79
152.49,1.02,4.23,6.69,-2.76,0.74,0.16,-0.21,0.34,1.34,7.27
151.70,1.02,4.23,6.07,-1.03,1.01,0.16,-0.25,0.39,1.50,6.24
150.91,1.01,4.24,6.11,-0.05,1.10,0.07,-0.22,0.47,1.84,6.21
150.12,1.01,4.24,6.79,-0.12,0.83,-0.03,-0.13,0.56,2.17,6.85
149.33,1.01,4.25,8.14,-1.53,0.46,-0.07,-0.05,0.67,2.59,8.30
148.54,1.01,4.25,9.75,-3.69,-0.09,-0.07,0.02,0.71,2.76,10.42
147.74,1.01,4.26,10.89,-5.70,-0.55,0.00,0.04,0.71,2.76,12.31
146.95,1.01,4.26,10.92,-6.47,-0.64,0.08,-0.00,0.69,2.68,12.71
