Angle [deg],Speed [m/s],Distance [m],Fx [N],Fy [N],Fz [N],Mx [N*m],My [N*m],Mz [N*m],Ft [N],Ftot [N]
315.97,0.00,0.00,-0.86,0.52,-12.05,-2.53,0.58,-0.39,-1.50,12.09
315.97,0.00,0.00,-1.09,0.66,-12.14,-2.52,0.56,-0.47,-1.84,12.21
315.97,0.00,0.00,-1.46,0.67,-12.24,-2.54,0.56,-0.58,-2.26,12.34
315.97,0.00,0.00,-1.72,0.64,-12.33,-2.56,0.57,-0.73,-2.84,12.46
315.97,0.00,0.00,-1.86,0.50,-12.42,-2.58,0.57,-0.75,-2.93,12.57
315.97,0.00,0.00,-1.88,0.23,-12.51,-2.63,0.60,-0.71,-2.76,12.65
315.97,0.00,0.00,-1.99,-0.02,-12.51,-2.66,0.63,-0.62,-2.42,12.67
315.97,0.00,0.00,-2.01,-0.28,-12.70,-2.67,0.61,-0.52,-2.01,12.86
315.97,0.00,0.00,-2.18,-0.33,-12.88,-2.69,0.60,-0.45,-1.76,13.07
315.97,0.00,0.00,-2.20,-0.23,-13.06,-2.70,0.58,-0.43,-1.67,13.25
315.97,0.00,0.00,-2.19,0.03,-13.34,-2.71,0.55,-0.47,-1.84,13.52
315.97,0.00,0.00,-2.10,0.37,-13.71,-2.74,0.52,-0.47,-1.84,13.87
315.97,0.00,0.00,-1.86,0.50,-13.80,-2.76,0.52,-0.49,-1.92,13.93
315.97,0.00,0.00,-1.69,0.54,-13.89,-2.78,0.53,-0.49,-1.92,14.01
315.97,0.00,0.00,-1.60,0.52,-13.89,-2.78,0.53,-0.47,-1.84,13.99
315.97,0.00,0.00,-1.64,0.35,-13.71,-2.77,0.54,-0.47,-1.84,13.81
315.97,0.00,0.00,-1.75,0.11,-13.52,-2.72,0.53,-0.52,-2.01,13.64
315.97,0.00,0.00,-1.92,0.06,-13.43,-2.70,0.53,-0.58,-2.26,13.57
315.97,0.00,0.00,-2.09,0.01,-13.34,-2.68,0.52,-0.65,-2.51,13.50
315.97,0.00,0.00,-2.19,0.03,-13.43,-2.68,0.50,-0.73,-2.84,13.61
315.97,0.00,0.00,-2.05,0.18,-13.52,-2.70,0.51,-0.77,-3.01,13.68
315.97,0.00,0.00,-1.98,0.25,-13.71,-2.71,0.49,-0.80,-3.09,13.85
315.97,0.00,0.00,-1.88,0.23,-14.17,-2.76,0.47,-0.77,-3.01,14.29
315.97,0.00,0.00,-1.72,0.01,-14.44,-2.80,0.46,-0.73,-2.84,14.55
315.97,0.00,0.00,-1.91,-0.31,-14.63,-2.81,0.44,-0.69,-2.68,14.76
315.97,0.00,0.00,-2.16,-0.70,-14.81,-2.83,0.43,-0.62,-2.42,14.99
315.97,0.00,0.00,-2.59,-1.14,-14.81,-2.83,0.43,-0.62,-2.42,15.08
315.97,0.00,0.00,-2.73,-1.28,-14.81,-2.80,0.40,-0.65,-2.51,15.12
315.97,0.00,0.00,-2.85,-1.16,-14.63,-2.76,0.39,-0.71,-2.76,14.95
315.97,0.00,0.00,-2.61,-1.04,-14.54,-2.74,0.38,-0.80,-3.09,14.81
315.97,0.00,0.00,-2.46,-0.62,-14.54,-2.71,0.36,-0.88,-3.43,14.76
315.97,0.00,0.00,-2.15,-0.43,-14.54,-2.71,0.36,-0.92,-3.59,14.70
315.97,0.00,0.00,-2.01,-0.28,-14.44,-2.69,0.35,-0.97,-3.76,14.59
315.97,0.00,0.00,-1.91,-0.31,-14.17,-2.66,0.36,-0.95,-3.68,14.30
315.97,0.00,0.00,-1.85,-0.50,-13.89,-2.65,0.40,-0.86,-3.34,14.02
315.97,0.00,0.00,-1.82,-0.60,-13.52,-2.65,0.46,-0.82,-3.18,13.66
315.97,0.00,0.00,-1.80,-0.70,-13.16,-2.64,0.51,-0.77,-3.01,13.30
315.97,0.00,0.00,-1.73,-0.63,-12.88,-2.63,0.55,-0.73,-2.84,13.01
315.97,0.00,0.00,-1.88,-0.41,-12.79,-2.64,0.57,-0.71,-2.76,12.93
315.97,0.00,0.00,-1.99,-0.02,-12.70,-2.65,0.59,-0.69,-2.68,12.85
315.97,0.00,0.00,-2.30,0.42,-12.88,-2.66,0.57,-0.65,-2.51,13.09
315.97,0.00,0.00,-2.65,0.69,-12.88,-2.66,0.57,-0.60,-2.34,13.17
315.97,0.00,0.00,-2.68,0.79,-13.06,-2.67,0.56,-0.58,-2.26,13.36
315.97,0.00,0.00,-2.72,0.62,-13.16,-2.70,0.56,-0.58,-2.26,13.45
315.97,0.00,0.00,-2.71,0.25,-13.25,-2.69,0.54,-0.62,-2.42,13.52
315.97,0.00,0.00,-2.55,0.03,-13.25,-2.66,0.52,-0.65,-2.51,13.49
315.97,0.00,0.00,-2.37,-0.28,-13.25,-2.64,0.49,-0.62,-2.42,13.46
315.97,0.00,0.00,-2.20,-0.23,-13.16,-2.62,0.49,-0.62,-2.42,13.34
315.97,0.00,0.00,-1.89,-0.04,-12.97,-2.58,0.48,-0.60,-2.34,13.11
315.97,0.00,0.00,-1.78,0.20,-12.79,-2.56,0.49,-0.56,-2.17,12.91
315.97,0.00,0.00,-1.67,0.45,-12.60,-2.55,0.51,-0.52,-2.01,12.72
315.97,0.00,0.00,-1.57,0.42,-12.60,-2.54,0.54,-0.49,-1.92,12.71
315.97,0.00,0.00,-1.81,0.30,-12.60,-2.54,0.54,-0.47,-1.84,12.74
315.97,0.00,0.00,-2.12,0.11,-12.60,-2.56,0.57,-0.43,-1.67,12.78
315.97,0.00,0.00,-2.53,-0.06,-12.60,-2.63,0.58,-0.41,-1.59,12.85
315.97,0.00,0.00,-2.63,-0.04,-12.70,-2.65,0.59,-0.43,-1.67,12.96
315.97,0.00,0.00,-2.58,0.13,-12.60,-2.65,0.61,-0.43,-1.67,12.87
315.88,0.00,0.01,-2.33,0.52,-12.51,-2.63,0.60,-0.43,-1.67,12.74
315.88,0.00,0.01,-2.10,0.65,-12.14,-2.57,0.61,-0.45,-1.76,12.34
315.88,0.00,0.01,-2.06,0.82,-11.96,-2.53,0.60,-0.45,-1.76,12.16
315.88,0.00,0.01,-2.06,0.82,-11.78,-2.49,0.59,-0.45,-1.76,11.98
315.88,0.00,0.01,-2.40,0.72,-11.59,-2.48,0.60,-0.45,-1.76,11.86
315.88,0.00,0.01,-2.61,0.50,-11.59,-2.48,0.60,-0.45,-1.76,11.89
315.88,0.00,0.01,-2.75,0.36,-11.78,-2.49,0.59,-0.47,-1.84,12.10
315.88,0.00,0.01,-2.67,0.06,-12.05,-2.50,0.55,-0.54,-2.09,12.34
315.88,0.00,0.01,-2.51,-0.16,-12.33,-2.49,0.49,-0.56,-2.17,12.58
315.88,0.00,0.01,-2.19,-0.33,-12.33,-2.43,0.44,-0.58,-2.26,12.53
315.88,0.00,0.01,-1.92,-0.31,-12.24,-2.39,0.41,-0.56,-2.17,12.39
315.88,0.00,0.01,-1.88,-0.14,-11.96,-2.35,0.42,-0.56,-2.17,12.11
315.88,0.00,0.01,-1.86,0.13,-11.59,-2.32,0.45,-0.54,-2.09,11.74
315.88,0.00,0.01,-1.89,0.23,-11.13,-2.30,0.50,-0.52,-2.01,11.29
315.88,0.00,0.01,-1.96,0.16,-10.76,-2.30,0.56,-0.49,-1.92,10.94
315.88,0.00,0.01,-2.01,-0.01,-10.49,-2.29,0.59,-0.43,-1.67,10.68
315.88,0.00,0.01,-1.85,-0.23,-10.30,-2.27,0.61,-0.32,-1.25,10.47
315.79,0.00,0.01,-1.73,-0.36,-10.30,-2.27,0.61,-0.26,-1.00,10.45
315.79,0.00,0.01,-1.63,-0.11,-10.49,-2.29,0.60,-0.22,-0.84,10.61
315.79,0.00,0.01,-1.64,0.26,-10.86,-2.29,0.54,-0.24,-0.92,10.98
315.79,0.00,0.01,-1.68,0.72,-11.13,-2.30,0.51,-0.30,-1.17,11.28
315.79,0.00,0.01,-1.72,1.18,-11.22,-2.27,0.46,-0.37,-1.42,11.42
315.79,0.00,0.01,-1.84,1.31,-11.13,-2.25,0.46,-0.43,-1.67,11.36
315.79,0.00,0.01,-2.01,1.26,-10.86,-2.18,0.44,-0.43,-1.67,11.11
315.79,0.00,0.01,-1.89,1.14,-10.40,-2.14,0.47,-0.37,-1.42,10.63
315.79,0.00,0.01,-1.76,1.01,-10.03,-2.11,0.50,-0.30,-1.17,10.23
315.79,0.00,0.01,-1.56,0.96,-9.66,-2.05,0.50,-0.26,-1.00,9.83
315.79,0.00,0.01,-1.54,0.87,-9.38,-2.04,0.54,-0.22,-0.84,9.55
315.79,0.00,0.01,-1.48,0.67,-9.29,-2.02,0.53,-0.26,-1.00,9.43
315.79,0.00,0.01,-1.54,0.23,-9.38,-2.02,0.51,-0.28,-1.09,9.51
315.79,0.00,0.01,-1.85,0.04,-9.57,-2.00,0.47,-0.30,-1.17,9.75
315.79,0.00,0.01,-1.99,-0.11,-9.57,-1.98,0.44,-0.26,-1.00,9.77
315.79,0.00,0.01,-2.22,0.04,-9.48,-1.96,0.44,-0.15,-0.59,9.73
315.79,0.00,0.01,-2.30,0.33,-9.11,-1.88,0.42,-0.02,-0.08,9.40
315.79,0.00,0.01,-2.02,0.62,-8.56,-1.81,0.44,0.09,0.33,8.81
315.79,0.00,0.01,-1.90,0.87,-7.91,-1.72,0.45,0.13,0.50,8.18
315.79,0.00,0.01,-1.66,0.99,-7.54,-1.63,0.43,0.11,0.42,7.79
315.79,0.00,0.01,-1.47,0.94,-7.27,-1.57,0.42,-0.04,-0.17,7.47
315.79,0.00,0.01,-1.41,0.74,-7.18,-1.53,0.39,-0.22,-0.84,7.35
315.79,0.00,0.01,-1.52,0.50,-7.18,-1.49,0.40,-0.39,-1.50,7.35
315.79,0.00,0.01,-1.44,0.21,-7.08,-1.47,0.39,-0.52,-2.01,7.23
315.79,0.00,0.01,-1.46,-0.06,-6.90,-1.46,0.41,-0.54,-2.09,7.05
315.79,0.00,0.01,-1.30,-0.28,-6.62,-1.42,0.42,-0.49,-1.92,6.76
315.79,0.00,0.01,-1.01,-0.36,-6.26,-1.40,0.41,-0.43,-1.67,6.35
315.79,0.00,0.01,-0.88,-0.48,-5.89,-1.35,0.42,-0.37,-1.42,5.97
315.79,0.00,0.01,-0.77,-0.24,-5.61,-1.26,0.38,-0.32,-1.25,5.67
315.79,0.00,0.01,-0.75,0.03,-5.24,-1.18,0.35,-0.30,-1.17,5.30
315.79,0.00,0.01,-0.79,0.50,-4.97,-1.12,0.34,-0.30,-1.17,5.06
315.79,0.00,0.01,-0.90,0.89,-4.69,-1.06,0.32,-0.28,-1.09,4.86
315.79,0.00,0.01,-0.79,1.13,-4.51,-1.04,0.34,-0.24,-0.92,4.71
315.79,0.00,0.01,-0.77,1.40,-4.42,-1.02,0.33,-0.22,-0.84,4.70
315.79,0.00,0.01,-0.70,1.47,-4.32,-1.03,0.35,-0.17,-0.67,4.62
315.79,0.00,0.01,-0.63,1.54,-4.32,-1.03,0.35,-0.13,-0.50,4.63
315.79,0.00,0.01,-0.51,1.42,-4.14,-1.01,0.37,-0.13,-0.50,4.41
315.79,0.00,0.01,-0.48,1.32,-3.86,-0.98,0.38,-0.15,-0.59,4.11
315.79,0.00,0.01,-0.38,1.30,-3.50,-0.95,0.41,-0.19,-0.75,3.75
315.79,0.00,0.01,-0.28,1.27,-3.22,-0.89,0.39,-0.24,-0.92,3.47
315.79,0.00,0.01,-0.18,1.25,-2.85,-0.80,0.37,-0.22,-0.84,3.12
315.79,0.00,0.01,-0.25,1.18,-2.85,-0.73,0.30,-0.19,-0.75,3.10
315.79,0.00,0.01,-0.40,1.03,-2.85,-0.67,0.25,-0.15,-0.59,3.06
315.79,0.00,0.01,-0.68,0.74,-2.85,-0.62,0.20,-0.06,-0.25,3.02
315.79,0.00,0.01,-0.86,0.42,-2.94,-0.62,0.17,-0.02,-0.08,3.10
315.79,0.00,0.01,-1.08,0.20,-2.94,-0.64,0.20,0.04,0.17,3.14
315.79,0.00,0.01,-0.95,0.08,-3.04,-0.69,0.23,0.11,0.42,3.18
315.79,0.00,0.01,-0.78,0.13,-2.94,-0.72,0.28,0.11,0.42,3.05
315.79,0.00,0.01,-0.51,0.15,-3.04,-0.74,0.28,0.13,0.50,3.08
315.79,0.00,0.01,-0.27,0.27,-2.85,-0.70,0.27,0.17,0.67,2.88
315.79,0.00,0.01,-0.10,0.32,-2.67,-0.63,0.24,0.17,0.67,2.69
315.79,0.00,0.01,-0.13,0.42,-2.21,-0.53,0.21,0.19,0.75,2.25
315.79,-0.00,0.01,-0.23,0.44,-1.93,-0.47,0.19,0.17,0.67,2.00
315.79,-0.00,0.01,-0.33,0.47,-1.66,-0.44,0.20,0.15,0.59,1.75
315.79,-0.00,0.01,-0.33,0.47,-1.66,-0.46,0.23,0.09,0.33,1.75
315.79,-0.00,0.01,-0.36,0.57,-2.02,-0.52,0.22,0.04,0.17,2.13
315.79,-0.00,0.01,-0.26,0.54,-2.39,-0.57,0.22,0.00,0.00,2.47
315.79,-0.00,0.01,0.12,0.81,-2.76,-0.60,0.19,0.00,0.00,2.88
315.79,-0.00,0.01,0.41,1.10,-2.94,-0.59,0.15,0.04,0.17,3.17
315.79,-0.00,0.01,0.76,1.46,-2.76,-0.52,0.11,0.06,0.25,3.21
315.79,-0.00,0.01,0.90,1.61,-2.39,-0.44,0.09,0.09,0.33,3.02
315.79,-0.00,0.01,0.68,1.76,-2.12,-0.38,0.08,0.13,0.50,2.83
315.79,-0.00,0.01,0.34,1.66,-1.93,-0.37,0.09,0.19,0.75,2.57
315.79,-0.00,0.01,-0.04,1.39,-1.75,-0.38,0.13,0.26,1.00,2.24
315.79,-0.00,0.01,-0.48,1.32,-1.66,-0.41,0.18,0.30,1.17,2.17
315.79,-0.00,0.01,-0.77,1.40,-1.56,-0.42,0.20,0.30,1.17,2.24
315.79,-0.00,0.01,-0.83,1.59,-1.38,-0.37,0.19,0.28,1.09,2.26
315.79,-0.00,0.01,-0.83,1.59,-1.10,-0.29,0.15,0.22,0.84,2.11
315.79,-0.01,0.01,-0.93,1.62,-0.83,-0.17,0.08,0.13,0.50,2.04
315.79,-0.01,0.01,-0.97,1.45,-0.55,-0.04,-0.01,0.06,0.25,1.83
315.79,-0.01,0.01,-1.01,1.28,-0.46,0.04,-0.07,0.00,0.00,1.69
315.79,-0.01,0.01,-1.08,1.20,-0.55,0.04,-0.09,0.02,0.08,1.71
315.79,-0.01,0.01,-0.82,1.23,-0.74,0.00,-0.08,0.04,0.17,1.65
315.79,-0.01,0.01,-0.70,1.47,-0.92,-0.09,-0.01,0.09,0.33,1.87
315.79,-0.01,0.01,-0.42,1.76,-0.92,-0.17,0.06,0.13,0.50,2.03
315.79,-0.01,0.01,-0.31,2.00,-0.74,-0.21,0.13,0.11,0.42,2.16
315.88,-0.01,0.01,-0.26,2.18,-0.55,-0.19,0.14,0.11,0.42,2.26
315.88,-0.01,0.01,-0.25,2.17,-0.28,-0.10,0.10,0.04,0.17,2.21
315.88,-0.01,0.01,-0.38,2.30,-0.09,-0.01,0.04,-0.02,-0.08,2.33
315.88,-0.01,0.01,-0.45,2.22,0.09,0.08,-0.02,-0.06,-0.25,2.27
315.88,-0.01,0.01,-0.45,2.22,0.28,0.12,-0.03,-0.13,-0.50,2.29
315.88,-0.01,0.01,-0.45,2.22,0.37,0.12,-0.01,-0.13,-0.50,2.30
315.88,-0.01,0.01,-0.31,2.37,0.37,0.06,0.04,-0.11,-0.42,2.42
315.88,-0.01,0.01,-0.10,2.59,0.18,-0.03,0.10,-0.11,-0.42,2.60
315.88,-0.01,0.01,0.02,2.83,0.00,-0.10,0.14,-0.06,-0.25,2.83
315.97,-0.01,0.01,0.16,2.98,-0.28,-0.16,0.15,0.02,0.08,2.99
315.97,-0.01,0.01,0.14,3.08,-0.55,-0.17,0.12,0.04,0.17,3.13
315.97,-0.01,0.01,-0.10,2.95,-0.74,-0.15,0.08,0.06,0.25,3.05
315.97,-0.01,0.01,-0.21,2.71,-0.83,-0.15,0.06,0.02,0.08,2.84
315.97,-0.01,0.01,-0.40,2.39,-0.92,-0.12,0.01,-0.06,-0.25,2.60
315.97,-0.01,0.01,-0.41,2.13,-0.92,-0.06,-0.04,-0.15,-0.59,2.35
315.97,-0.01,0.01,-0.38,2.03,-0.92,-0.01,-0.09,-0.24,-0.92,2.26
316.05,-0.01,0.01,-0.11,2.05,-0.92,0.04,-0.14,-0.28,-1.09,2.25
316.05,-0.01,0.01,-0.03,2.13,-0.74,0.11,-0.18,-0.24,-0.92,2.25
316.05,-0.01,0.01,-0.09,2.32,-0.55,0.12,-0.16,-0.19,-0.75,2.39
316.05,-0.01,0.01,-0.29,2.37,-0.18,0.13,-0.11,-0.11,-0.42,2.39
316.05,-0.01,0.01,-0.55,2.34,0.09,0.11,-0.05,0.00,0.00,2.41
316.05,-0.01,0.01,-0.72,2.30,0.18,0.08,-0.00,0.06,0.25,2.41
316.05,-0.01,0.01,-0.92,2.35,0.09,0.03,0.03,0.09,0.33,2.52
316.05,-0.01,0.01,-0.85,2.42,-0.09,-0.01,0.04,0.06,0.25,2.56
316.05,-0.01,0.01,-0.68,2.47,-0.46,-0.04,0.01,0.06,0.25,2.60
316.05,-0.01,0.01,-0.41,2.49,-0.92,-0.09,-0.02,0.02,0.08,2.69
316.05,-0.01,0.01,-0.19,2.34,-1.29,-0.15,-0.02,-0.02,-0.08,2.68
316.05,-0.01,0.01,0.04,2.20,-1.47,-0.19,-0.01,-0.06,-0.25,2.65
316.05,-0.01,0.01,0.21,2.25,-1.47,-0.21,0.02,-0.13,-0.50,2.69
316.05,-0.01,0.01,0.28,2.32,-1.20,-0.20,0.05,-0.15,-0.59,2.62
316.05,-0.01,0.01,0.39,2.56,-0.92,-0.20,0.09,-0.17,-0.67,2.75
316.14,-0.01,0.01,0.30,2.86,-0.74,-0.15,0.08,-0.17,-0.67,2.97
316.14,-0.01,0.01,0.23,3.15,-0.55,-0.11,0.07,-0.17,-0.67,3.21
316.14,-0.00,0.01,0.07,3.37,-0.46,-0.07,0.04,-0.15,-0.59,3.40
316.14,-0.00,0.01,-0.12,3.42,-0.37,-0.05,0.03,-0.13,-0.50,3.44
316.14,-0.00,0.01,-0.33,3.20,-0.28,-0.03,0.03,-0.13,-0.50,3.23
316.14,-0.00,0.01,-0.28,3.00,-0.37,-0.05,0.03,-0.17,-0.67,3.04
316.14,-0.00,0.01,-0.19,2.71,-0.37,-0.07,0.06,-0.24,-0.92,2.74
316.14,-0.00,0.01,-0.07,2.59,-0.28,-0.08,0.08,-0.24,-0.92,2.60
316.14,-0.00,0.01,0.03,2.56,-0.46,-0.09,0.06,-0.28,-1.09,2.60
316.14,-0.00,0.01,0.00,2.66,-0.46,-0.09,0.06,-0.26,-1.00,2.70
316.14,-0.00,0.01,-0.09,2.69,-0.64,-0.08,0.02,-0.22,-0.84,2.76
316.14,0.00,0.01,-0.36,2.66,-0.64,-0.06,-0.01,-0.17,-0.67,2.76
316.14,0.00,0.01,-0.77,2.49,-0.55,-0.06,0.02,-0.15,-0.59,2.66
316.14,0.00,0.01,-1.08,2.29,-0.46,-0.07,0.04,-0.11,-0.42,2.58
316.14,0.00,0.01,-1.36,2.00,-0.46,-0.12,0.09,-0.15,-0.59,2.46
316.14,0.00,0.01,-1.30,1.81,-0.55,-0.19,0.14,-0.19,-0.75,2.30
316.14,0.00,0.01,-1.14,1.86,-0.74,-0.26,0.18,-0.26,-1.00,2.30
316.14,0.00,0.01,-0.70,1.93,-0.83,-0.28,0.18,-0.30,-1.17,2.21
316.14,0.00,0.01,-0.36,2.03,-1.01,-0.27,0.14,-0.37,-1.42,2.29
316.14,0.00,0.01,-0.15,2.25,-1.10,-0.21,0.07,-0.37,-1.42,2.51
316.14,0.00,0.01,-0.08,2.32,-1.10,-0.16,0.02,-0.39,-1.50,2.57
316.14,0.00,0.01,-0.25,2.27,-1.01,-0.08,-0.04,-0.32,-1.25,2.50
316.14,0.00,0.01,-0.46,2.05,-0.92,-0.04,-0.07,-0.26,-1.00,2.29
316.14,0.00,0.01,-0.54,1.71,-0.74,-0.02,-0.05,-0.19,-0.75,1.94
316.14,0.00,0.01,-0.68,1.56,-0.55,-0.03,-0.01,-0.15,-0.59,1.79
316.14,0.00,0.01,-0.73,1.39,-0.37,-0.05,0.03,-0.09,-0.33,1.61
316.14,0.00,0.01,-0.85,1.51,-0.37,-0.07,0.06,-0.09,-0.33,1.78
316.14,0.00,0.01,-0.97,1.90,-0.37,-0.10,0.08,-0.06,-0.25,2.17
316.14,0.00,0.01,-1.01,2.37,-0.37,-0.13,0.11,-0.06,-0.25,2.60
316.14,0.00,0.01,-1.02,2.73,-0.37,-0.13,0.11,-0.09,-0.33,2.94
316.14,0.00,0.01,-1.02,2.73,-0.37,-0.13,0.11,-0.15,-0.59,2.94
316.14,0.00,0.01,-0.74,2.39,-0.46,-0.12,0.09,-0.24,-0.92,2.55
316.14,0.00,0.01,-0.54,1.71,-0.74,-0.15,0.08,-0.32,-1.25,1.94
316.14,0.00,0.01,-0.28,1.10,-0.83,-0.17,0.08,-0.37,-1.42,1.40
316.14,0.00,0.01,-0.13,0.61,-1.01,-0.19,0.07,-0.34,-1.34,1.19
316.05,0.00,0.01,-0.11,0.52,-1.20,-0.20,0.05,-0.30,-1.17,1.31
316.05,0.00,0.01,-0.18,0.71,-1.20,-0.20,0.05,-0.26,-1.00,1.40
316.05,0.00,0.01,-0.23,0.91,-1.01,-0.16,0.04,-0.22,-0.84,1.38
316.05,0.00,0.01,-0.41,1.22,-0.92,-0.14,0.04,-0.17,-0.67,1.59
316.05,0.00,0.01,-0.37,1.39,-0.74,-0.13,0.05,-0.17,-0.67,1.62
316.05,0.00,0.01,-0.60,1.54,-0.74,-0.15,0.08,-0.19,-0.75,1.81
316.05,0.00,0.01,-0.77,1.49,-0.74,-0.18,0.10,-0.19,-0.75,1.83
316.05,0.00,0.01,-1.10,1.39,-0.83,-0.20,0.11,-0.19,-0.75,1.96
316.05,0.00,0.01,-1.44,1.30,-0.83,-0.20,0.11,-0.19,-0.75,2.11
316.05,0.00,0.01,-1.78,1.20,-0.92,-0.17,0.06,-0.26,-1.00,2.34
316.05,0.00,0.01,-1.95,1.15,-0.92,-0.12,0.01,-0.26,-1.00,2.44
316.05,0.00,0.01,-1.99,0.98,-0.92,-0.06,-0.04,-0.26,-1.00,2.40
316.05,0.00,0.01,-1.70,0.91,-1.10,-0.05,-0.08,-0.26,-1.00,2.22
316.05,0.00,0.01,-1.43,0.93,-1.20,-0.07,-0.08,-0.24,-0.92,2.08
316.05,0.00,0.01,-1.09,1.03,-1.29,-0.09,-0.07,-0.24,-0.92,1.98
316.05,0.00,0.01,-0.88,1.25,-1.29,-0.15,-0.02,-0.24,-0.92,2.00
316.05,0.00,0.01,-0.81,1.32,-1.10,-0.18,0.05,-0.26,-1.00,1.90
316.05,0.00,0.01,-0.78,1.22,-0.92,-0.20,0.09,-0.28,-1.09,1.72
316.05,0.00,0.01,-0.82,1.05,-0.64,-0.19,0.12,-0.28,-1.09,1.48
316.05,-0.00,0.01,-0.78,0.59,-0.46,-0.15,0.11,-0.28,-1.09,1.08
316.05,-0.00,0.01,-0.67,0.20,-0.46,-0.12,0.09,-0.24,-0.92,0.84
316.05,-0.00,0.01,-0.49,-0.12,-0.46,-0.07,0.04,-0.22,-0.84,0.68
316.05,-0.00,0.01,-0.26,-0.26,-0.55,-0.03,-0.01,-0.19,-0.75,0.67
316.05,-0.00,0.01,-0.25,0.00,-0.64,-0.00,-0.06,-0.24,-0.92,0.69
316.05,-0.00,0.01,-0.26,0.37,-0.55,0.02,-0.06,-0.26,-1.00,0.71
316.05,-0.00,0.01,-0.37,0.76,-0.37,0.03,-0.05,-0.30,-1.17,0.92
316.14,-0.00,0.01,-0.58,1.17,-0.18,0.05,-0.03,-0.37,-1.42,1.32
316.14,-0.00,0.01,-0.80,1.32,0.00,0.03,0.01,-0.39,-1.50,1.54
316.14,-0.00,0.01,-0.90,1.34,-0.09,0.01,0.02,-0.41,-1.59,1.62
316.14,-0.00,0.01,-1.18,1.05,-0.18,-0.01,0.02,-0.39,-1.50,1.59
316.14,-0.00,0.01,-1.39,0.83,-0.46,-0.04,0.01,-0.32,-1.25,1.68
316.14,-0.00,0.01,-1.50,0.59,-0.74,-0.08,-0.00,-0.24,-0.92,1.77
316.14,-0.00,0.01,-1.53,0.69,-1.01,-0.11,-0.01,-0.09,-0.33,1.96
316.14,-0.00,0.01,-1.49,0.86,-1.10,-0.10,-0.03,-0.02,-0.08,2.04
316.14,-0.00,0.01,-1.40,1.20,-0.92,-0.06,-0.04,0.04,0.17,2.06
316.14,-0.00,0.01,-1.39,1.47,-0.55,-0.01,-0.04,0.00,0.00,2.09
316.14,-0.00,0.01,-1.25,1.61,-0.28,0.05,-0.05,-0.11,-0.42,2.06
316.14,-0.00,0.01,-1.18,1.69,0.00,0.09,-0.04,-0.26,-1.00,2.06
316.14,-0.00,0.01,-0.98,1.64,0.09,0.08,-0.02,-0.41,-1.59,1.91
316.14,-0.00,0.01,-0.78,1.59,0.09,0.06,0.01,-0.49,-1.92,1.77
316.14,-0.00,0.01,-0.52,1.61,-0.18,-0.01,0.02,-0.47,-1.84,1.70
316.14,-0.00,0.01,-0.25,1.64,-0.55,-0.09,0.04,-0.39,-1.50,1.75
316.14,-0.00,0.01,-0.08,1.69,-1.01,-0.16,0.04,-0.26,-1.00,1.97
316.23,-0.00,0.01,-0.08,1.69,-1.38,-0.19,0.01,-0.13,-0.50,2.18
316.23,-0.00,0.01,0.03,1.66,-1.66,-0.23,-0.00,-0.04,-0.17,2.35
316.23,-0.00,0.01,-0.14,1.61,-1.84,-0.24,-0.02,-0.04,-0.17,2.45
316.23,-0.00,0.01,-0.18,1.44,-1.84,-0.24,-0.02,-0.11,-0.42,2.34
316.23,-0.00,0.01,-0.32,1.30,-1.75,-0.22,-0.02,-0.19,-0.75,2.20
316.23,-0.00,0.01,-0.53,1.08,-1.47,-0.16,-0.04,-0.32,-1.25,1.90
316.23,-0.00,0.01,-0.74,0.86,-1.38,-0.11,-0.07,-0.39,-1.50,1.79
316.23,-0.00,0.01,-1.05,0.66,-1.20,-0.05,-0.10,-0.41,-1.59,1.72
316.23,-0.00,0.01,-1.46,0.49,-1.29,-0.01,-0.15,-0.39,-1.50,2.01
316.23,-0.00,0.01,-1.68,0.63,-1.29,-0.01,-0.15,-0.34,-1.34,2.21
316.23,-0.00,0.01,-1.74,0.83,-1.38,-0.06,-0.12,-0.30,-1.17,2.37
316.23,-0.00,0.01,-1.66,1.17,-1.38,-0.09,-0.09,-0.30,-1.17,2.45
316.23,-0.00,0.01,-1.28,1.44,-1.20,-0.13,-0.03,-0.30,-1.17,2.27
316.23,-0.00,0.01,-0.84,1.51,-1.01,-0.14,0.01,-0.28,-1.09,2.01
316.23,-0.00,0.01,-0.48,1.51,-0.74,-0.13,0.05,-0.30,-1.17,1.75
316.23,-0.00,0.01,-0.28,1.47,-0.46,-0.09,0.06,-0.32,-1.25,1.56
316.23,-0.00,0.01,-0.22,1.27,-0.46,-0.09,0.06,-0.37,-1.42,1.37
316.23,-0.00,0.01,-0.22,1.27,-0.46,-0.09,0.06,-0.43,-1.67,1.37
316.23,-0.00,0.01,-0.36,1.12,-0.74,-0.13,0.05,-0.45,-1.76,1.39
316.23,-0.00,0.01,-0.50,0.98,-1.01,-0.16,0.04,-0.47,-1.84,1.49
316.23,-0.00,0.01,-0.47,0.88,-1.20,-0.18,0.02,-0.43,-1.67,1.56
316.23,-0.00,0.01,-0.54,0.81,-1.38,-0.19,0.01,-0.34,-1.34,1.69
316.23,-0.01,0.01,-0.52,0.71,-1.47,-0.19,-0.01,-0.24,-0.92,1.71
