Angle [deg],Speed [m/s],Distance [m],Fx [N],Fy [N],Fz [N],Mx [N*m],My [N*m],Mz [N*m],Ft [N],Ftot [N]
356.22,0.82,1.55,59.26,-118.75,0.64,0.44,0.08,29.11,113.20,132.72
355.52,0.82,1.56,58.86,-121.43,0.09,0.51,0.01,29.58,115.03,134.94
354.81,0.82,1.56,58.88,-124.00,-0.28,0.58,-0.05,30.01,116.71,137.27
354.11,0.83,1.56,58.81,-125.92,-0.37,0.67,-0.07,30.34,117.96,138.98
353.41,0.83,1.57,58.54,-126.88,-0.18,0.71,-0.06,30.49,118.55,139.73
352.71,0.83,1.57,57.78,-126.52,0.28,0.73,-0.02,30.40,118.21,139.09
351.91,0.83,1.58,56.53,-124.66,0.55,0.75,-0.00,30.01,116.71,136.88
351.21,0.83,1.58,54.70,-121.54,0.92,0.79,0.03,29.46,114.53,133.28
350.42,0.83,1.58,52.78,-117.32,1.20,0.85,0.04,28.77,111.86,128.66
349.80,0.83,1.59,50.37,-112.47,1.47,0.95,0.04,27.95,108.68,123.24
349.01,0.83,1.59,48.59,-107.20,1.93,1.05,0.07,27.05,105.17,117.71
348.31,0.83,1.60,46.49,-102.08,2.30,1.16,0.07,26.06,101.32,112.19
347.61,0.83,1.60,44.59,-96.98,2.67,1.24,0.09,25.00,97.23,106.77
346.90,0.83,1.60,42.74,-91.79,2.76,1.30,0.07,23.78,92.46,101.29
346.20,0.83,1.61,40.64,-86.32,2.76,1.30,0.05,22.42,87.20,95.45
345.50,0.83,1.61,38.41,-80.44,2.76,1.30,0.04,20.94,81.43,89.18
344.79,0.83,1.61,35.79,-74.12,2.85,1.32,0.03,19.31,75.07,82.36
344.18,0.83,1.62,32.96,-67.48,3.22,1.37,0.04,17.61,68.47,75.17
343.48,0.82,1.62,30.08,-60.55,3.68,1.44,0.06,15.89,61.78,67.72
342.86,0.82,1.62,27.10,-53.56,4.14,1.50,0.08,14.23,55.34,60.17
342.25,0.82,1.63,24.19,-46.79,4.51,1.55,0.09,12.62,49.07,52.86
341.63,0.82,1.63,21.56,-40.11,4.51,1.59,0.07,11.03,42.89,45.76
341.10,0.82,1.63,19.09,-33.65,4.32,1.58,0.03,9.46,36.78,38.93
340.49,0.82,1.64,17.01,-27.61,4.05,1.55,-0.01,7.91,30.77,32.68
339.87,0.81,1.64,15.10,-22.09,3.68,1.54,-0.07,6.43,25.00,27.00
339.26,0.81,1.64,13.26,-16.89,3.50,1.50,-0.09,5.05,19.65,21.75
338.73,0.81,1.65,11.55,-12.36,3.31,1.42,-0.10,3.85,14.96,17.24
338.20,0.81,1.65,9.79,-8.26,3.04,1.29,-0.10,2.82,10.95,13.16
337.59,0.81,1.65,7.97,-4.68,2.94,1.10,-0.04,2.00,7.77,9.70
337.06,0.81,1.66,6.14,-1.71,2.85,0.88,0.02,1.31,5.10,6.98
336.45,0.80,1.66,4.39,0.42,2.85,0.61,0.13,0.73,2.84,5.25
335.92,0.80,1.66,2.97,1.73,2.76,0.36,0.22,0.32,1.25,4.40
335.30,0.80,1.66,1.92,2.31,2.58,0.15,0.29,0.00,0.00,3.95
334.78,0.80,1.67,1.28,2.32,2.30,-0.01,0.33,-0.15,-0.59,3.51
334.16,0.80,1.67,0.79,2.01,2.02,-0.07,0.32,-0.22,-0.84,2.96
333.63,0.80,1.67,0.48,1.72,1.56,-0.07,0.27,-0.24,-0.92,2.37
333.02,0.80,1.68,0.12,1.52,1.29,-0.00,0.20,-0.24,-0.92,2.00
332.49,0.80,1.68,-0.27,1.50,1.01,0.07,0.13,-0.24,-0.92,1.83
331.88,0.80,1.68,-0.54,1.67,0.92,0.14,0.08,-0.28,-1.09,1.99
331.26,0.80,1.69,-0.69,2.12,0.83,0.19,0.04,-0.32,-1.25,2.38
330.64,0.80,1.69,-0.51,2.39,0.92,0.21,0.04,-0.30,-1.17,2.62
330.03,0.80,1.69,-0.18,2.58,0.92,0.18,0.06,-0.28,-1.09,2.75
329.41,0.80,1.70,0.05,2.58,0.92,0.15,0.07,-0.22,-0.84,2.74
328.80,0.80,1.70,0.29,2.40,1.01,0.11,0.11,-0.15,-0.59,2.62
328.18,0.81,1.70,0.26,2.14,0.92,0.06,0.13,-0.11,-0.42,2.34
327.57,0.81,1.71,0.02,1.70,0.83,0.00,0.15,-0.11,-0.42,1.89
326.87,0.81,1.71,-0.22,1.44,0.55,-0.03,0.13,-0.17,-0.67,1.56
326.25,0.82,1.71,-0.43,1.10,0.09,-0.07,0.09,-0.19,-0.75,1.19
325.63,0.82,1.72,-0.43,0.92,-0.09,-0.08,0.08,-0.24,-0.92,1.02
324.93,0.82,1.72,-0.43,0.75,-0.18,-0.07,0.06,-0.28,-1.09,0.88
324.32,0.83,1.72,-0.30,0.47,0.09,-0.04,0.08,-0.26,-1.00,0.56
323.70,0.83,1.73,-0.35,0.38,0.74,0.02,0.13,-0.28,-1.09,0.90
323.00,0.83,1.73,-0.36,0.20,1.38,0.08,0.17,-0.32,-1.25,1.44
322.38,0.84,1.73,-0.57,0.21,1.75,0.14,0.18,-0.34,-1.34,1.85
321.68,0.84,1.74,-0.80,0.33,2.12,0.20,0.19,-0.34,-1.34,2.29
321.06,0.84,1.74,-1.15,0.46,2.02,0.23,0.15,-0.37,-1.42,2.37
320.36,0.84,1.74,-1.37,0.58,1.75,0.26,0.09,-0.37,-1.42,2.30
319.66,0.85,1.75,-1.51,0.70,1.38,0.26,0.03,-0.41,-1.59,2.16
318.96,0.85,1.75,-1.62,0.99,1.10,0.25,-0.01,-0.45,-1.76,2.19
318.25,0.86,1.76,-1.52,1.24,0.92,0.24,-0.03,-0.52,-2.01,2.16
317.55,0.86,1.76,-1.24,1.54,0.74,0.20,-0.02,-0.52,-2.01,2.11
316.85,0.86,1.76,-0.89,1.91,0.64,0.15,0.00,-0.47,-1.84,2.20
316.14,0.86,1.77,-0.43,2.24,0.55,0.10,0.03,-0.34,-1.34,2.35
315.44,0.87,1.77,0.06,2.47,0.55,0.08,0.06,-0.17,-0.67,2.53
314.74,0.87,1.77,0.25,2.49,0.74,0.07,0.10,-0.02,-0.08,2.61
314.03,0.87,1.78,0.27,2.46,0.92,0.06,0.13,0.06,0.25,2.64
313.33,0.87,1.78,0.14,2.29,1.10,0.08,0.15,0.06,0.25,2.54
312.63,0.87,1.79,-0.14,1.98,1.29,0.09,0.16,0.04,0.17,2.36
311.92,0.88,1.79,-0.38,1.84,1.29,0.12,0.13,-0.04,-0.17,2.28
311.22,0.88,1.79,-0.42,1.65,1.20,0.12,0.11,-0.09,-0.33,2.08
310.52,0.88,1.80,-0.36,1.79,1.01,0.16,0.04,-0.06,-0.25,2.09
309.81,0.88,1.80,-0.20,1.89,1.10,0.20,0.01,-0.02,-0.08,2.20
309.11,0.88,1.80,0.01,2.25,1.20,0.25,-0.03,0.04,0.17,2.55
308.41,0.89,1.81,0.33,2.47,1.47,0.28,-0.03,0.11,0.42,2.90
307.71,0.89,1.81,0.49,2.66,1.93,0.31,0.01,0.11,0.42,3.32
307.00,0.89,1.82,0.66,2.84,2.12,0.28,0.08,0.11,0.42,3.60
306.30,0.89,1.82,0.65,3.00,2.21,0.24,0.16,0.04,0.17,3.78
305.60,0.90,1.82,0.65,3.15,2.12,0.20,0.19,-0.02,-0.08,3.85
304.89,0.90,1.83,0.46,3.39,1.93,0.16,0.21,-0.06,-0.25,3.92
304.19,0.90,1.83,0.28,3.63,1.75,0.15,0.19,-0.11,-0.42,4.03
303.57,0.90,1.83,0.20,3.82,1.47,0.15,0.13,-0.13,-0.50,4.10
302.78,0.90,1.84,0.40,3.99,1.20,0.16,0.06,-0.13,-0.50,4.19
302.17,0.90,1.84,0.68,4.00,1.10,0.16,0.04,-0.13,-0.50,4.21
301.46,0.90,1.84,1.07,3.86,0.74,0.11,0.05,-0.06,-0.25,4.07
300.76,0.90,1.85,1.54,3.76,0.46,0.03,0.11,-0.02,-0.08,4.09
300.06,0.90,1.85,1.74,3.59,0.28,-0.04,0.19,-0.02,-0.08,4.00
299.36,0.90,1.86,1.76,3.52,0.28,-0.07,0.25,0.00,0.00,3.95
298.65,0.90,1.86,1.34,3.40,0.28,-0.09,0.28,-0.02,-0.08,3.67
298.04,0.90,1.86,0.84,3.45,0.55,-0.05,0.28,-0.04,-0.17,3.59
297.33,0.90,1.87,0.25,3.36,0.83,0.01,0.25,-0.13,-0.50,3.46
296.63,0.90,1.87,-0.26,3.32,1.10,0.08,0.19,-0.17,-0.67,3.51
295.93,0.90,1.87,-0.52,3.23,1.20,0.13,0.11,-0.19,-0.75,3.49
295.22,0.90,1.88,-0.49,3.29,1.29,0.18,0.03,-0.22,-0.84,3.56
294.52,0.90,1.88,-0.30,3.32,1.20,0.20,-0.03,-0.17,-0.67,3.54
293.82,0.90,1.89,-0.02,3.29,1.01,0.19,-0.07,-0.11,-0.42,3.44
293.03,0.90,1.89,0.27,3.36,0.83,0.17,-0.08,-0.02,-0.08,3.47
292.41,0.90,1.89,0.56,3.41,0.64,0.14,-0.06,0.06,0.25,3.51
291.62,0.90,1.90,0.78,3.52,0.46,0.09,-0.00,0.13,0.50,3.63
290.92,0.90,1.90,0.80,3.55,0.37,0.05,0.08,0.17,0.67,3.65
290.13,0.90,1.91,1.00,3.55,0.28,0.02,0.12,0.22,0.84,3.69
289.51,0.90,1.91,1.04,3.67,0.18,0.01,0.14,0.28,1.09,3.82
288.72,0.90,1.91,1.19,3.83,0.09,0.00,0.12,0.26,1.00,4.01
288.02,0.90,1.92,1.23,3.94,0.18,0.02,0.10,0.26,1.00,4.13
287.31,0.90,1.92,1.31,4.16,0.18,0.03,0.07,0.22,0.84,4.36
286.61,0.90,1.92,1.44,4.20,0.46,0.07,0.06,0.11,0.42,4.47
285.82,0.90,1.93,1.53,4.41,0.55,0.07,0.08,0.00,0.00,4.70
285.12,0.90,1.93,1.56,4.42,0.83,0.09,0.14,-0.09,-0.33,4.76
284.41,0.90,1.94,1.63,4.52,1.10,0.12,0.16,-0.15,-0.59,4.93
283.71,0.90,1.94,1.60,4.60,1.20,0.13,0.18,-0.19,-0.75,5.02
283.10,0.89,1.94,1.70,4.80,1.29,0.15,0.13,-0.17,-0.67,5.25
282.30,0.89,1.95,1.79,4.90,1.20,0.16,0.07,-0.17,-0.67,5.35
281.60,0.89,1.95,1.66,4.95,1.10,0.17,-0.02,-0.19,-0.75,5.34
280.90,0.89,1.95,1.65,4.76,1.01,0.17,-0.08,-0.26,-1.00,5.14
280.20,0.89,1.96,1.46,4.63,0.83,0.14,-0.08,-0.32,-1.25,4.92
279.49,0.89,1.96,1.44,4.44,0.74,0.12,-0.03,-0.32,-1.25,4.72
278.79,0.89,1.97,1.58,4.18,0.64,0.10,0.05,-0.26,-1.00,4.52
278.09,0.88,1.97,1.78,4.12,0.46,0.06,0.16,-0.15,-0.59,4.51
277.38,0.88,1.97,2.02,4.14,0.28,0.04,0.19,0.04,0.17,4.61
276.68,0.88,1.98,2.00,4.21,0.18,0.03,0.17,0.19,0.75,4.66
275.98,0.87,1.98,2.00,4.10,0.28,0.05,0.08,0.28,1.09,4.57
275.27,0.87,1.98,2.03,4.26,0.46,0.09,-0.03,0.26,1.00,4.74
274.57,0.87,1.99,2.01,4.33,0.83,0.14,-0.10,0.15,0.59,4.85
273.87,0.87,1.99,2.16,4.32,1.10,0.17,-0.15,0.04,0.17,4.95
273.25,0.86,2.00,2.45,4.41,1.47,0.21,-0.15,-0.06,-0.25,5.25
272.55,0.86,2.00,2.94,4.68,1.47,0.20,-0.08,-0.15,-0.59,5.72
271.85,0.86,2.00,3.28,5.01,1.38,0.19,0.01,-0.11,-0.42,6.14
271.14,0.85,2.01,3.62,5.51,1.10,0.15,0.13,0.00,0.00,6.68
270.53,0.85,2.01,3.71,6.08,0.74,0.11,0.20,0.13,0.50,7.17
269.74,0.85,2.01,3.78,6.57,0.46,0.08,0.26,0.30,1.17,7.60
269.12,0.84,2.02,3.59,6.96,0.28,0.06,0.25,0.43,1.67,7.84
268.42,0.84,2.02,3.42,7.01,0.09,0.05,0.22,0.49,1.92,7.80
267.80,0.83,2.02,3.14,6.89,0.09,0.05,0.14,0.52,2.01,7.57
267.10,0.83,2.03,3.00,6.51,0.09,0.04,0.07,0.41,1.59,7.17
266.48,0.83,2.03,3.01,6.21,0.18,0.05,-0.02,0.30,1.17,6.90
265.78,0.83,2.03,3.16,5.81,0.28,0.06,-0.08,0.19,0.75,6.62
265.17,0.82,2.04,3.37,5.67,0.28,0.05,-0.11,0.11,0.42,6.60
264.55,0.82,2.04,3.94,5.58,0.28,0.05,-0.11,0.11,0.42,6.83
263.85,0.82,2.05,4.42,5.66,0.00,0.02,-0.09,0.13,0.50,7.19
263.23,0.82,2.05,4.80,5.74,-0.28,0.00,-0.00,0.24,0.92,7.49
262.62,0.81,2.05,5.19,5.82,-0.64,-0.03,0.08,0.34,1.34,7.82
262.00,0.81,2.05,5.42,5.82,-0.92,-0.05,0.17,0.45,1.76,8.00
261.39,0.81,2.06,5.39,5.76,-1.01,-0.05,0.23,0.52,2.01,7.95
260.77,0.81,2.06,5.31,5.79,-0.92,-0.04,0.24,0.56,2.17,7.92
260.16,0.80,2.06,5.27,6.01,-0.55,0.01,0.24,0.54,2.09,8.01
259.54,0.80,2.07,5.20,6.31,-0.18,0.05,0.23,0.49,1.92,8.18
259.01,0.79,2.07,5.17,6.53,0.28,0.11,0.24,0.47,1.84,8.33
258.31,0.79,2.07,5.15,6.75,0.64,0.16,0.27,0.45,1.76,8.51
257.78,0.79,2.08,5.15,6.86,0.83,0.19,0.30,0.39,1.50,8.62
257.17,0.79,2.08,5.03,6.83,1.01,0.21,0.29,0.34,1.34,8.55
256.55,0.78,2.08,4.87,6.63,0.92,0.19,0.24,0.30,1.17,8.28
255.94,0.78,2.09,4.44,6.40,0.83,0.17,0.18,0.22,0.84,7.83
255.41,0.78,2.09,3.98,6.28,0.74,0.15,0.13,0.17,0.67,7.47
254.79,0.77,2.09,3.51,6.18,0.74,0.15,0.13,0.13,0.50,7.15
254.18,0.77,2.10,3.21,6.12,0.64,0.15,0.15,0.15,0.59,6.94
253.56,0.76,2.10,3.01,6.04,0.74,0.18,0.20,0.15,0.59,6.79
253.04,0.76,2.10,2.88,6.04,0.74,0.19,0.23,0.17,0.67,6.73
252.42,0.76,2.11,3.03,6.05,0.64,0.17,0.21,0.11,0.42,6.80
251.81,0.75,2.11,3.09,5.99,0.55,0.16,0.20,0.02,0.08,6.77
251.19,0.75,2.11,3.37,5.76,0.46,0.13,0.11,-0.09,-0.33,6.69
250.66,0.74,2.12,3.62,5.63,0.46,0.10,0.04,-0.22,-0.84,6.71
250.05,0.74,2.12,3.73,5.36,0.46,0.08,-0.03,-0.26,-1.00,6.55
249.43,0.73,2.12,3.74,5.02,0.55,0.07,-0.08,-0.26,-1.00,6.29
248.82,0.73,2.13,3.83,4.75,0.55,0.07,-0.08,-0.17,-0.67,6.12
248.20,0.72,2.13,3.83,4.41,0.74,0.09,-0.09,0.02,0.08,5.88
247.59,0.72,2.13,3.89,4.23,0.74,0.10,-0.06,0.22,0.84,5.79
247.06,0.72,2.13,4.10,4.17,0.83,0.13,-0.01,0.39,1.50,5.91
246.36,0.71,2.14,4.57,4.30,0.92,0.18,0.06,0.49,1.92,6.34
245.83,0.71,2.14,4.93,4.44,1.20,0.24,0.13,0.49,1.92,6.74
245.21,0.70,2.14,5.30,4.69,1.38,0.31,0.22,0.41,1.59,7.21
244.69,0.70,2.15,5.48,5.02,1.38,0.34,0.28,0.30,1.17,7.56
244.07,0.69,2.15,5.50,5.43,1.20,0.34,0.32,0.24,0.92,7.82
243.54,0.69,2.15,5.44,5.57,1.01,0.32,0.33,0.19,0.75,7.85
242.93,0.69,2.16,5.49,5.68,0.74,0.27,0.29,0.19,0.75,7.93
242.40,0.68,2.16,5.62,5.73,0.46,0.21,0.22,0.24,0.92,8.04
241.79,0.68,2.16,5.77,5.69,0.46,0.18,0.15,0.30,1.17,8.11
241.26,0.67,2.17,6.00,5.58,0.46,0.14,0.09,0.34,1.34,8.21
240.73,0.67,2.17,6.23,5.58,0.64,0.14,0.05,0.37,1.42,8.39
240.21,0.66,2.17,6.46,5.48,0.64,0.14,0.04,0.41,1.59,8.50
239.68,0.66,2.17,6.69,5.57,0.64,0.15,0.04,0.41,1.59,8.73
239.24,0.66,2.18,6.84,5.81,0.64,0.15,0.04,0.47,1.84,9.00
238.71,0.65,2.18,6.99,6.06,0.46,0.13,0.05,0.54,2.09,9.27
238.18,0.65,2.18,6.98,6.41,0.46,0.13,0.05,0.58,2.26,9.48
237.74,0.64,2.18,6.78,6.55,0.18,0.11,0.08,0.60,2.34,9.43
237.30,0.64,2.19,6.41,6.51,0.09,0.11,0.10,0.60,2.34,9.14
236.78,0.63,2.19,6.13,6.43,0.09,0.15,0.16,0.58,2.26,8.88
236.34,0.63,2.19,5.83,6.23,0.28,0.19,0.18,0.52,2.01,8.54
235.81,0.62,2.19,5.88,5.93,0.64,0.27,0.21,0.47,1.84,8.38
235.46,0.61,2.20,6.11,5.80,1.01,0.31,0.19,0.45,1.76,8.49
234.93,0.61,2.20,6.53,5.68,1.29,0.32,0.15,0.43,1.67,8.75
234.49,0.61,2.20,6.93,5.53,1.20,0.28,0.11,0.41,1.59,8.95
234.05,0.60,2.20,6.98,5.42,1.01,0.23,0.06,0.45,1.76,8.90
233.61,0.59,2.21,6.96,5.37,0.55,0.15,0.05,0.45,1.76,8.80
233.17,0.59,2.21,6.67,5.39,0.28,0.12,0.05,0.47,1.84,8.58
232.65,0.58,2.21,6.39,5.42,0.09,0.10,0.06,0.49,1.92,8.38
232.21,0.58,2.21,6.09,5.35,0.00,0.10,0.08,0.54,2.09,8.10
231.77,0.57,2.22,6.15,5.34,0.09,0.17,0.15,0.56,2.17,8.15
231.33,0.57,2.22,6.38,5.21,0.28,0.21,0.16,0.54,2.09,8.24
230.89,0.56,2.22,6.78,5.04,0.46,0.27,0.20,0.45,1.76,8.46
230.54,0.55,2.22,7.00,4.90,0.64,0.31,0.22,0.37,1.42,8.57
230.10,0.55,2.22,7.24,4.86,0.74,0.31,0.19,0.26,1.00,8.75
229.66,0.54,2.23,7.13,4.87,0.92,0.30,0.15,0.15,0.59,8.68
229.22,0.54,2.23,6.94,4.95,1.01,0.28,0.10,0.13,0.50,8.59
228.78,0.54,2.23,6.68,5.09,1.10,0.23,0.02,0.13,0.50,8.47
228.34,0.53,2.23,6.48,5.08,1.10,0.15,-0.06,0.19,0.75,8.31
227.99,0.53,2.24,6.45,5.03,1.20,0.10,-0.14,0.26,1.00,8.26
227.55,0.52,2.24,6.58,4.85,1.10,0.08,-0.15,0.28,1.09,8.25
227.11,0.52,2.24,6.69,4.66,1.01,0.08,-0.13,0.30,1.17,8.22
226.76,0.52,2.24,6.81,4.47,0.92,0.11,-0.08,0.26,1.00,8.20
226.32,0.51,2.24,6.76,4.33,0.83,0.14,-0.03,0.22,0.84,8.07
225.88,0.51,2.25,6.82,4.31,0.74,0.17,0.01,0.24,0.92,8.10
225.53,0.50,2.25,6.88,4.29,0.74,0.17,0.01,0.26,1.00,8.14
225.09,0.50,2.25,7.02,4.20,0.74,0.17,0.01,0.32,1.25,8.22
224.74,0.50,2.25,7.18,4.20,0.64,0.15,0.00,0.37,1.42,8.34
224.30,0.50,2.26,7.45,4.23,0.37,0.12,0.01,0.43,1.67,8.57
223.95,0.49,2.26,7.56,4.40,0.18,0.13,0.05,0.47,1.84,8.75
223.51,0.49,2.26,7.59,4.54,-0.09,0.12,0.09,0.49,1.92,8.85
223.15,0.49,2.26,7.50,4.93,-0.18,0.13,0.11,0.47,1.84,8.98
222.71,0.48,2.26,7.54,5.07,0.00,0.14,0.09,0.43,1.67,9.09
222.36,0.48,2.27,7.44,5.09,0.37,0.17,0.06,0.39,1.50,9.02
222.01,0.47,2.27,7.35,4.85,0.64,0.18,0.02,0.30,1.17,8.83
221.66,0.47,2.27,7.30,4.44,0.92,0.19,-0.02,0.22,0.84,8.59
221.31,0.47,2.27,7.21,4.20,0.92,0.19,-0.02,0.19,0.75,8.40
220.96,0.46,2.27,6.95,4.02,0.83,0.22,0.03,0.17,0.67,8.07
220.52,0.46,2.28,6.75,4.04,0.55,0.24,0.08,0.17,0.67,7.89
220.25,0.46,2.28,6.41,4.20,0.46,0.28,0.13,0.22,0.84,7.68
219.81,0.45,2.28,6.39,4.44,0.64,0.32,0.13,0.26,1.00,7.81
219.55,0.44,2.28,6.56,4.69,0.92,0.35,0.12,0.28,1.09,8.12
219.20,0.44,2.28,6.85,4.71,1.29,0.38,0.08,0.28,1.09,8.41
218.85,0.44,2.28,7.18,4.64,1.56,0.39,0.04,0.32,1.25,8.69
218.50,0.43,2.29,7.45,4.38,1.56,0.36,0.02,0.34,1.34,8.78
218.14,0.43,2.29,7.55,4.17,1.56,0.33,-0.01,0.37,1.42,8.76
217.79,0.43,2.29,7.54,3.95,1.38,0.29,-0.01,0.37,1.42,8.62
217.44,0.42,2.29,7.35,3.97,1.20,0.28,0.00,0.37,1.42,8.44
217.09,0.41,2.29,7.25,4.01,1.10,0.25,-0.00,0.39,1.50,8.36
216.83,0.41,2.30,7.40,4.16,1.10,0.25,-0.00,0.37,1.42,8.57
216.47,0.40,2.30,7.56,4.33,1.10,0.25,-0.01,0.34,1.34,8.78
216.12,0.40,2.30,7.78,4.40,1.20,0.28,-0.01,0.30,1.17,9.01
215.77,0.40,2.30,7.99,4.46,1.29,0.30,-0.00,0.32,1.25,9.24
215.51,0.39,2.30,8.10,4.52,1.29,0.30,-0.01,0.32,1.25,9.37
215.16,0.39,2.30,7.98,4.47,1.20,0.28,-0.01,0.30,1.17,9.23
214.89,0.38,2.31,7.81,4.32,0.92,0.24,0.00,0.30,1.17,8.97
214.54,0.38,2.31,7.65,4.18,0.64,0.21,0.02,0.30,1.17,8.74
214.28,0.37,2.31,7.53,3.95,0.46,0.20,0.03,0.28,1.09,8.52
214.01,0.37,2.31,7.56,3.84,0.46,0.20,0.03,0.32,1.25,8.49
213.66,0.37,2.31,7.75,3.64,0.55,0.22,0.03,0.37,1.42,8.58
213.40,0.36,2.31,8.11,3.79,0.64,0.24,0.03,0.45,1.76,8.98
213.13,0.36,2.31,8.44,3.87,0.74,0.26,0.03,0.49,1.92,9.31
212.87,0.35,2.32,8.76,4.11,0.64,0.27,0.05,0.54,2.09,9.69
212.52,0.35,2.32,8.83,4.07,0.46,0.26,0.07,0.49,1.92,9.74
212.34,0.34,2.32,8.80,4.02,0.09,0.24,0.10,0.43,1.67,9.68
212.08,0.34,2.32,8.60,3.63,0.00,0.22,0.10,0.32,1.25,9.34
211.82,0.34,2.32,8.18,3.23,0.18,0.23,0.08,0.24,0.92,8.80
211.55,0.33,2.32,7.91,2.92,0.64,0.27,0.05,0.22,0.84,8.46
211.29,0.33,2.32,7.73,2.79,1.29,0.29,-0.03,0.22,0.84,8.32
211.03,0.32,2.33,7.70,2.93,1.66,0.32,-0.07,0.28,1.09,8.40
210.76,0.32,2.33,8.02,3.17,1.84,0.33,-0.09,0.32,1.25,8.82
210.59,0.31,2.33,8.19,3.48,1.47,0.31,-0.05,0.37,1.42,9.02
210.32,0.31,2.33,8.48,3.64,0.92,0.27,0.00,0.37,1.42,9.27
210.06,0.31,2.33,8.51,3.69,0.09,0.21,0.07,0.34,1.34,9.27
209.88,0.30,2.33,8.43,3.73,-0.37,0.17,0.11,0.24,0.92,9.23
209.62,0.29,2.33,8.21,3.71,-0.64,0.11,0.11,0.13,0.50,9.03
209.44,0.29,2.33,7.98,3.67,-0.46,0.08,0.07,0.09,0.33,8.80
209.18,0.29,2.34,8.12,3.73,-0.09,0.11,0.04,0.09,0.33,8.94
209.00,0.28,2.34,8.25,3.78,0.28,0.16,0.02,0.09,0.33,9.08
208.74,0.28,2.34,8.54,3.75,0.64,0.24,0.01,0.15,0.59,9.35
208.56,0.27,2.34,8.67,3.80,0.83,0.32,0.03,0.22,0.84,9.50
208.30,0.27,2.34,8.76,3.94,0.92,0.37,0.05,0.24,0.92,9.65
208.13,0.26,2.34,8.69,3.99,0.83,0.35,0.04,0.19,0.75,9.60
207.86,0.26,2.34,8.47,4.15,0.64,0.31,0.04,0.22,0.84,9.46
207.69,0.25,2.34,8.40,4.20,0.46,0.20,0.01,0.24,0.92,9.41
207.51,0.25,2.34,8.29,4.35,0.18,0.10,-0.00,0.34,1.34,9.37
207.25,0.25,2.35,8.28,4.33,0.28,0.06,-0.04,0.47,1.84,9.35
207.07,0.24,2.35,8.36,4.29,0.28,0.06,-0.04,0.56,2.17,9.40
206.89,0.24,2.35,8.39,4.17,0.46,0.10,-0.04,0.60,2.34,9.38
206.72,0.24,2.35,8.57,3.96,0.74,0.17,-0.05,0.58,2.26,9.47
206.54,0.23,2.35,8.60,3.84,1.01,0.23,-0.05,0.49,1.92,9.47
206.37,0.23,2.35,8.72,3.54,1.10,0.25,-0.05,0.43,1.67,9.48
206.10,0.22,2.35,8.70,3.52,1.10,0.25,-0.05,0.37,1.42,9.45
206.02,0.22,2.35,8.67,3.30,0.92,0.20,-0.09,0.37,1.42,9.32
205.84,0.22,2.35,8.56,3.29,0.83,0.18,-0.09,0.34,1.34,9.21
205.66,0.21,2.35,8.44,3.27,0.74,0.16,-0.08,0.39,1.50,9.08
205.49,0.21,2.36,8.36,3.16,0.64,0.17,-0.07,0.34,1.34,8.96
205.31,0.20,2.36,8.34,3.14,0.55,0.22,-0.04,0.34,1.34,8.93
205.14,0.20,2.36,8.33,3.11,0.64,0.28,0.01,0.28,1.09,8.91
205.05,0.20,2.36,8.28,3.36,0.64,0.31,0.03,0.24,0.92,8.96
204.87,0.19,2.36,8.34,3.60,0.64,0.34,0.04,0.22,0.84,9.11
204.70,0.19,2.36,8.24,3.76,0.55,0.35,0.06,0.19,0.75,9.08
204.61,0.19,2.36,8.14,3.92,0.46,0.33,0.06,0.24,0.92,9.05
204.43,0.18,2.36,8.18,3.81,0.46,0.30,0.04,0.28,1.09,9.03
204.35,0.18,2.36,8.14,3.61,0.37,0.25,0.03,0.34,1.34,8.92
204.17,0.18,2.36,8.10,3.25,0.37,0.21,0.02,0.41,1.59,8.74
204.08,0.17,2.36,8.06,3.05,0.28,0.19,0.02,0.41,1.59,8.63
203.91,0.17,2.36,8.06,3.04,0.09,0.18,0.04,0.41,1.59,8.61
203.82,0.16,2.36,8.00,3.11,-0.18,0.19,0.07,0.37,1.42,8.58
203.73,0.16,2.36,7.79,3.12,-0.46,0.19,0.11,0.32,1.25,8.40
203.55,0.16,2.37,7.57,3.13,-0.74,0.16,0.13,0.28,1.09,8.23
203.47,0.15,2.37,7.50,3.02,-0.74,0.10,0.10,0.24,0.92,8.12
203.38,0.15,2.37,7.49,3.01,-0.55,0.04,0.05,0.24,0.92,8.09
203.20,0.15,2.37,7.58,2.99,-0.18,-0.01,-0.02,0.26,1.00,8.15
203.12,0.14,2.37,7.70,3.30,0.09,-0.05,-0.07,0.28,1.09,8.38
203.03,0.14,2.37,7.68,3.56,0.46,-0.07,-0.12,0.30,1.17,8.47
202.94,0.14,2.37,7.69,3.72,0.64,-0.06,-0.14,0.30,1.17,8.57
202.85,0.14,2.37,7.68,3.71,0.46,-0.07,-0.12,0.30,1.17,8.54
202.68,0.13,2.37,7.59,3.44,0.46,-0.07,-0.12,0.26,1.00,8.35
202.59,0.13,2.37,7.57,2.98,0.37,-0.09,-0.12,0.24,0.92,8.14
202.50,0.13,2.37,7.85,2.48,0.28,-0.11,-0.11,0.22,0.84,8.24
202.41,0.13,2.37,7.96,2.19,0.37,-0.12,-0.13,0.22,0.84,8.26
202.32,0.12,2.37,8.19,2.06,0.46,-0.14,-0.15,0.24,0.92,8.46
