Angle [deg],Speed [m/s],Distance [m],Fx [N],Fy [N],Fz [N],Mx [N*m],My [N*m],Mz [N*m],Ft [N],Ftot [N]
56.78,0.00,0.00,16.73,-3.53,-15.73,-1.47,-5.47,-1.68,-6.52,23.23
56.78,0.00,0.00,16.30,-3.35,-14.81,-1.48,-5.29,-1.68,-6.52,22.28
56.78,0.00,0.00,15.79,-3.02,-14.08,-1.49,-5.15,-1.68,-6.52,21.37
56.78,0.00,0.00,15.19,-2.73,-13.52,-1.49,-5.03,-1.72,-6.69,20.52
56.78,0.00,0.00,14.59,-2.44,-13.06,-1.46,-4.89,-1.70,-6.60,19.73
56.78,0.00,0.00,13.99,-2.06,-12.60,-1.43,-4.76,-1.66,-6.44,18.94
56.78,0.00,0.00,13.57,-1.78,-12.33,-1.39,-4.63,-1.63,-6.35,18.42
56.78,0.00,0.00,13.49,-1.52,-11.87,-1.38,-4.53,-1.55,-6.02,18.03
56.78,0.00,0.00,13.42,-1.26,-11.59,-1.38,-4.47,-1.46,-5.68,17.78
56.78,0.00,0.00,13.35,-1.00,-11.22,-1.42,-4.44,-1.38,-5.35,17.47
56.87,0.00,0.00,13.19,-0.69,-10.95,-1.45,-4.44,-1.31,-5.10,17.15
56.87,0.00,0.00,12.95,-0.40,-10.58,-1.48,-4.42,-1.23,-4.77,16.73
56.87,0.00,0.00,12.53,-0.02,-10.12,-1.49,-4.35,-1.18,-4.60,16.11
56.87,0.00,0.00,12.11,0.26,-9.84,-1.47,-4.25,-1.16,-4.51,15.61
56.87,0.00,0.00,11.51,0.54,-9.57,-1.43,-4.13,-1.14,-4.43,14.98
56.87,0.00,0.00,11.17,0.87,-9.38,-1.39,-4.03,-1.08,-4.18,14.62
56.87,0.00,0.00,10.74,1.04,-9.29,-1.37,-3.97,-1.01,-3.93,14.24
56.87,0.00,0.00,10.32,1.32,-9.20,-1.36,-3.95,-0.86,-3.34,13.89
56.87,0.00,0.00,9.98,1.54,-9.11,-1.38,-3.96,-0.75,-2.93,13.60
56.87,0.00,0.00,9.74,1.91,-8.83,-1.42,-3.96,-0.65,-2.51,13.28
56.87,0.00,0.00,9.40,2.13,-8.46,-1.45,-3.94,-0.60,-2.34,12.82
56.87,0.00,0.00,9.07,2.56,-7.91,-1.49,-3.87,-0.58,-2.26,12.30
56.87,0.00,0.00,8.55,2.69,-7.45,-1.48,-3.77,-0.56,-2.17,11.65
56.87,0.00,0.00,7.94,2.87,-6.99,-1.48,-3.66,-0.56,-2.17,10.96
56.87,0.00,0.00,7.33,3.06,-6.72,-1.45,-3.57,-0.56,-2.17,10.40
56.87,0.00,0.00,6.64,3.20,-6.53,-1.43,-3.50,-0.54,-2.09,9.85
56.87,0.00,0.00,5.94,3.34,-6.35,-1.41,-3.42,-0.52,-2.01,9.31
56.87,0.00,0.00,5.33,3.42,-6.16,-1.39,-3.35,-0.54,-2.09,8.84
56.87,0.00,0.00,4.81,3.55,-5.89,-1.38,-3.29,-0.52,-2.01,8.39
56.87,0.00,0.00,4.38,3.73,-5.70,-1.38,-3.25,-0.52,-2.01,8.10
56.78,0.00,0.00,3.94,3.70,-5.43,-1.40,-3.21,-0.56,-2.17,7.66
56.78,0.00,0.00,3.58,3.72,-5.24,-1.42,-3.20,-0.62,-2.42,7.35
56.78,0.00,0.00,3.21,3.43,-5.15,-1.44,-3.21,-0.69,-2.68,6.97
56.78,0.00,0.00,2.92,3.09,-5.15,-1.44,-3.21,-0.80,-3.09,6.68
56.78,0.00,0.00,2.73,2.80,-5.06,-1.44,-3.19,-0.86,-3.34,6.39
56.78,0.00,0.00,2.45,2.46,-4.97,-1.42,-3.14,-0.90,-3.51,6.06
56.78,0.00,0.00,2.17,2.22,-4.69,-1.41,-3.08,-0.92,-3.59,5.63
56.78,0.00,0.00,1.73,2.19,-4.42,-1.39,-2.98,-0.90,-3.51,5.23
56.78,0.00,0.00,1.38,2.21,-4.05,-1.36,-2.87,-0.84,-3.26,4.81
56.78,0.00,0.00,1.03,2.23,-3.77,-1.34,-2.77,-0.84,-3.26,4.50
56.78,0.00,0.00,0.59,2.21,-3.68,-1.32,-2.72,-0.88,-3.43,4.33
56.69,0.00,0.01,0.39,1.91,-3.68,-1.30,-2.69,-0.95,-3.68,4.17
56.69,0.00,0.01,0.20,1.82,-3.59,-1.30,-2.67,-1.03,-4.01,4.03
56.69,0.00,0.01,0.27,1.46,-3.59,-1.30,-2.67,-1.08,-4.18,3.88
56.69,0.00,0.01,0.26,1.36,-3.40,-1.30,-2.63,-1.03,-4.01,3.67
56.69,0.00,0.01,0.43,1.25,-3.22,-1.28,-2.56,-0.99,-3.85,3.48
56.69,0.00,0.01,0.35,1.30,-3.04,-1.23,-2.45,-0.88,-3.43,3.32
56.69,0.00,0.01,0.18,1.42,-2.94,-1.17,-2.34,-0.80,-3.09,3.27
56.69,0.00,0.01,-0.08,1.48,-2.94,-1.13,-2.28,-0.75,-2.93,3.30
56.69,0.00,0.01,-0.43,1.60,-3.04,-1.08,-2.21,-0.80,-3.09,3.46
56.69,0.00,0.01,-0.77,1.72,-3.22,-1.02,-2.16,-0.84,-3.26,3.73
56.69,0.00,0.01,-0.95,1.73,-3.22,-0.98,-2.10,-0.90,-3.51,3.78
56.69,0.00,0.01,-1.11,1.95,-3.13,-0.96,-2.05,-0.92,-3.59,3.85
56.69,0.00,0.01,-1.28,2.16,-2.94,-0.93,-1.98,-0.95,-3.68,3.87
56.69,0.00,0.01,-1.45,2.27,-2.58,-0.95,-1.92,-0.92,-3.59,3.73
56.69,0.00,0.01,-1.61,2.48,-2.39,-0.97,-1.91,-0.88,-3.43,3.81
56.69,0.00,0.01,-1.69,2.54,-2.21,-1.00,-1.93,-0.84,-3.26,3.77
56.69,0.00,0.01,-1.52,2.53,-2.12,-1.02,-1.94,-0.77,-3.01,3.63
56.69,0.00,0.01,-1.26,2.36,-2.12,-1.02,-1.94,-0.71,-2.76,3.41
56.69,0.00,0.01,-0.93,2.14,-2.12,-1.02,-1.94,-0.62,-2.42,3.15
56.69,0.00,0.01,-0.76,2.03,-2.12,-0.98,-1.88,-0.58,-2.26,3.03
56.69,0.00,0.01,-0.76,1.93,-1.93,-0.96,-1.81,-0.60,-2.34,2.83
56.69,0.00,0.01,-0.93,2.04,-1.84,-0.92,-1.72,-0.65,-2.51,2.90
56.69,0.00,0.01,-1.37,2.01,-1.75,-0.90,-1.67,-0.69,-2.68,3.00
56.69,0.00,0.01,-1.74,1.83,-1.75,-0.88,-1.64,-0.73,-2.84,3.07
56.69,0.00,0.01,-1.93,1.54,-1.84,-0.86,-1.63,-0.73,-2.84,3.08
56.69,0.00,0.01,-1.87,1.08,-1.84,-0.84,-1.60,-0.67,-2.59,2.83
56.69,0.00,0.01,-1.63,0.60,-1.93,-0.82,-1.59,-0.60,-2.34,2.60
56.69,0.00,0.01,-1.38,0.44,-1.93,-0.78,-1.53,-0.54,-2.09,2.41
56.69,0.00,0.01,-1.20,0.43,-1.93,-0.74,-1.47,-0.54,-2.09,2.31
56.69,0.00,0.01,-1.10,0.57,-1.84,-0.72,-1.42,-0.54,-2.09,2.22
56.69,0.00,0.01,-1.17,0.93,-1.66,-0.72,-1.38,-0.56,-2.17,2.23
56.69,0.00,0.01,-1.07,1.18,-1.47,-0.71,-1.34,-0.60,-2.34,2.17
56.69,0.00,0.01,-1.06,1.28,-1.01,-0.75,-1.29,-0.65,-2.51,1.95
56.69,0.00,0.01,-0.79,1.42,-0.46,-0.78,-1.23,-0.65,-2.51,1.69
56.69,0.00,0.01,-0.53,1.35,-0.09,-0.78,-1.14,-0.62,-2.42,1.46
56.69,0.00,0.01,-0.26,1.39,0.28,-0.75,-1.03,-0.58,-2.26,1.44
56.69,0.00,0.01,-0.08,1.48,0.46,-0.69,-0.90,-0.56,-2.17,1.55
56.69,0.00,0.01,-0.01,1.22,0.37,-0.61,-0.80,-0.52,-2.01,1.28
56.69,0.00,0.01,-0.03,0.82,0.00,-0.52,-0.73,-0.47,-1.84,0.82
56.69,0.00,0.01,-0.06,0.31,-0.09,-0.48,-0.69,-0.39,-1.50,0.33
56.69,0.00,0.01,-0.10,-0.30,-0.18,-0.48,-0.71,-0.32,-1.25,0.36
56.69,0.00,0.01,-0.12,-0.60,-0.09,-0.50,-0.72,-0.26,-1.00,0.62
56.69,0.00,0.01,-0.21,-0.65,0.09,-0.53,-0.74,-0.17,-0.67,0.68
56.69,0.00,0.01,-0.19,-0.34,0.18,-0.55,-0.75,-0.17,-0.67,0.43
56.69,0.00,0.01,-0.17,-0.04,0.09,-0.53,-0.74,-0.24,-0.92,0.20
56.69,0.00,0.01,-0.15,0.27,-0.09,-0.48,-0.69,-0.30,-1.17,0.32
56.69,0.00,0.01,0.02,0.26,-0.18,-0.42,-0.62,-0.37,-1.42,0.32
56.69,0.00,0.01,0.19,0.04,-0.37,-0.34,-0.54,-0.47,-1.84,0.41
56.69,0.00,0.01,0.43,-0.33,-0.37,-0.30,-0.48,-0.45,-1.76,0.65
56.69,0.00,0.01,0.59,-0.64,-0.18,-0.30,-0.43,-0.45,-1.76,0.89
56.69,0.00,0.01,0.66,-0.90,0.09,-0.31,-0.40,-0.41,-1.59,1.12
56.69,0.00,0.01,0.58,-0.84,0.37,-0.33,-0.37,-0.37,-1.42,1.09
56.69,0.00,0.01,0.49,-0.79,0.46,-0.33,-0.35,-0.32,-1.25,1.04
56.69,0.00,0.01,0.49,-0.79,0.55,-0.33,-0.33,-0.26,-1.00,1.08
56.69,0.00,0.01,0.48,-0.89,0.37,-0.29,-0.31,-0.22,-0.84,1.08
56.69,0.00,0.01,0.64,-1.20,0.18,-0.23,-0.26,-0.15,-0.59,1.38
56.69,0.00,0.01,0.97,-1.63,-0.18,-0.18,-0.25,-0.11,-0.42,1.91
56.69,0.00,0.01,1.12,-2.05,-0.46,-0.12,-0.22,-0.13,-0.50,2.38
56.69,0.00,0.01,1.37,-2.31,-0.64,-0.10,-0.24,-0.15,-0.59,2.77
56.69,0.00,0.01,1.53,-2.53,-0.74,-0.11,-0.26,-0.19,-0.75,3.05
56.69,0.00,0.01,1.62,-2.58,-0.83,-0.11,-0.28,-0.17,-0.67,3.16
56.69,0.00,0.01,1.71,-2.54,-0.74,-0.13,-0.29,-0.19,-0.75,3.15
56.69,0.00,0.01,1.54,-2.43,-0.64,-0.12,-0.27,-0.17,-0.67,2.94
56.69,0.00,0.01,1.55,-2.32,-0.28,-0.14,-0.21,-0.15,-0.59,2.80
56.69,0.00,0.01,1.55,-2.22,0.18,-0.15,-0.14,-0.13,-0.50,2.72
56.69,0.00,0.01,1.55,-2.32,0.46,-0.17,-0.04,-0.15,-0.59,2.83
56.69,0.00,0.01,1.63,-2.48,0.74,-0.18,-0.01,-0.15,-0.59,3.06
56.69,0.00,0.01,1.79,-2.69,0.83,-0.18,0.01,-0.19,-0.75,3.34
56.69,0.00,0.01,1.95,-2.91,0.46,-0.18,-0.01,-0.24,-0.92,3.53
56.69,0.00,0.01,2.12,-3.02,0.28,-0.17,-0.08,-0.26,-1.00,3.70
56.69,0.00,0.01,2.12,-3.02,0.00,-0.15,-0.12,-0.26,-1.00,3.69
56.69,0.00,0.01,2.04,-2.86,-0.09,-0.15,-0.14,-0.19,-0.75,3.52
56.69,0.00,0.01,1.88,-2.65,0.00,-0.14,-0.15,-0.15,-0.59,3.25
56.69,0.00,0.01,1.72,-2.44,0.00,-0.14,-0.15,-0.04,-0.17,2.98
56.69,0.00,0.01,1.73,-2.23,0.00,-0.14,-0.15,0.00,0.00,2.82
56.69,0.00,0.01,1.72,-2.33,0.00,-0.14,-0.15,0.04,0.17,2.90
56.69,0.00,0.01,1.81,-2.39,0.09,-0.15,-0.16,0.00,0.00,3.00
56.69,0.00,0.01,1.89,-2.55,0.37,-0.19,-0.16,-0.06,-0.25,3.19
56.69,0.00,0.01,1.88,-2.65,0.55,-0.21,-0.15,-0.15,-0.59,3.29
56.69,0.00,0.01,1.70,-2.74,0.74,-0.21,-0.10,-0.24,-0.92,3.31
56.69,0.00,0.01,1.70,-2.74,0.83,-0.21,-0.08,-0.24,-0.92,3.33
56.69,0.00,0.01,1.61,-2.79,0.74,-0.15,-0.01,-0.22,-0.84,3.30
56.69,0.00,0.01,1.60,-2.89,0.37,-0.09,-0.01,-0.17,-0.67,3.32
56.69,-0.00,0.01,1.69,-2.94,0.00,-0.04,0.00,-0.15,-0.59,3.39
56.69,-0.00,0.01,1.68,-3.04,-0.37,-0.00,-0.02,-0.11,-0.42,3.50
56.69,-0.00,0.01,1.69,-2.94,-0.64,0.02,-0.05,-0.09,-0.33,3.45
56.69,-0.00,0.01,1.60,-2.89,-0.64,-0.00,-0.08,-0.04,-0.17,3.36
56.69,-0.00,0.01,1.52,-2.73,-0.55,-0.04,-0.12,0.02,0.08,3.17
56.69,-0.00,0.01,1.52,-2.73,-0.28,-0.10,-0.15,0.09,0.33,3.14
56.69,-0.00,0.01,1.60,-2.89,0.00,-0.16,-0.18,0.15,0.59,3.30
56.69,-0.00,0.01,1.77,-3.10,0.00,-0.18,-0.21,0.24,0.92,3.57
56.69,-0.00,0.01,2.03,-3.17,-0.09,-0.18,-0.23,0.26,1.00,3.76
56.69,-0.00,0.01,2.11,-3.22,-0.18,-0.18,-0.25,0.22,0.84,3.86
56.69,-0.00,0.01,2.12,-3.02,-0.37,-0.14,-0.23,0.13,0.50,3.71
56.69,-0.00,0.01,2.05,-2.76,-0.37,-0.12,-0.20,0.02,0.08,3.46
56.69,-0.00,0.01,1.97,-2.60,0.00,-0.12,-0.12,-0.11,-0.42,3.26
56.69,-0.00,0.01,1.98,-2.50,0.55,-0.13,-0.02,-0.15,-0.59,3.24
56.69,-0.00,0.01,2.15,-2.51,1.10,-0.14,0.07,-0.15,-0.59,3.49
56.69,-0.00,0.01,2.50,-2.63,1.38,-0.16,0.10,-0.11,-0.42,3.88
56.69,-0.00,0.01,2.67,-2.74,1.20,-0.16,0.06,-0.06,-0.25,4.01
56.69,-0.00,0.01,2.75,-2.90,0.64,-0.13,-0.00,0.00,0.00,4.05
56.69,-0.00,0.01,2.65,-3.05,-0.09,-0.10,-0.11,0.00,0.00,4.04
56.69,-0.00,0.01,2.39,-2.98,-0.74,-0.07,-0.20,-0.02,-0.08,3.89
56.69,-0.00,0.01,2.12,-3.02,-1.01,-0.05,-0.23,-0.06,-0.25,3.83
56.69,-0.00,0.01,2.04,-2.96,-1.01,-0.05,-0.23,-0.09,-0.33,3.74
56.69,-0.00,0.01,2.21,-2.97,-0.55,-0.08,-0.18,-0.02,-0.08,3.75
56.69,-0.00,0.01,2.56,-2.99,0.00,-0.12,-0.12,0.04,0.17,3.94
56.78,-0.00,0.01,2.82,-3.16,0.37,-0.13,-0.07,0.11,0.42,4.25
56.78,-0.00,0.01,2.92,-3.31,0.55,-0.15,-0.05,0.11,0.42,4.45
56.78,-0.00,0.01,2.74,-3.40,0.46,-0.15,-0.08,0.09,0.33,4.39
56.78,-0.00,0.01,2.29,-3.53,0.18,-0.13,-0.11,0.02,0.08,4.21
56.78,-0.00,0.01,1.76,-3.60,-0.28,-0.08,-0.12,-0.06,-0.25,4.02
56.78,-0.00,0.01,1.41,-3.48,-0.64,-0.04,-0.14,-0.11,-0.42,3.81
56.78,-0.00,0.01,1.33,-3.43,-0.74,-0.03,-0.14,-0.13,-0.50,3.75
56.78,-0.00,0.01,1.60,-3.29,-0.64,-0.02,-0.11,-0.06,-0.25,3.71
56.78,-0.00,0.01,2.04,-3.16,-0.37,-0.04,-0.08,0.00,0.00,3.78
56.78,-0.00,0.01,2.31,-3.13,0.00,-0.06,-0.03,0.11,0.42,3.89
56.78,-0.00,0.01,2.31,-3.13,0.18,-0.07,-0.02,0.17,0.67,3.89
56.78,-0.00,0.01,2.22,-3.17,0.18,-0.09,-0.05,0.19,0.75,3.88
56.78,-0.00,0.01,2.04,-3.26,0.00,-0.10,-0.09,0.17,0.67,3.85
56.78,-0.00,0.01,1.77,-3.40,-0.18,-0.10,-0.13,0.11,0.42,3.84
56.78,-0.00,0.01,1.68,-3.45,-0.28,-0.10,-0.15,0.00,0.00,3.84
56.78,-0.00,0.01,1.66,-3.65,-0.09,-0.12,-0.14,-0.11,-0.42,4.01
56.78,-0.00,0.01,1.76,-3.60,0.18,-0.13,-0.11,-0.13,-0.50,4.01
56.78,-0.00,0.01,1.68,-3.45,0.55,-0.15,-0.05,-0.13,-0.50,3.87
56.78,-0.00,0.01,1.69,-3.14,0.83,-0.17,-0.02,-0.06,-0.25,3.66
56.78,-0.00,0.01,1.44,-2.87,0.83,-0.15,0.01,0.02,0.08,3.32
56.78,-0.00,0.01,1.37,-2.62,0.74,-0.13,0.02,0.11,0.42,3.04
56.78,-0.00,0.01,1.28,-2.66,0.55,-0.11,0.01,0.13,0.50,3.00
56.78,-0.00,0.01,1.45,-2.77,0.46,-0.09,0.02,0.11,0.42,3.16
56.78,-0.00,0.01,1.70,-3.04,0.46,-0.11,-0.01,0.02,0.08,3.51
56.78,-0.00,0.01,1.95,-3.31,0.55,-0.13,-0.02,-0.06,-0.25,3.88
56.78,-0.00,0.01,2.29,-3.43,0.83,-0.15,0.01,-0.15,-0.59,4.21
56.78,-0.00,0.01,2.56,-3.39,0.83,-0.13,0.04,-0.17,-0.67,4.33
56.78,-0.00,0.01,2.48,-3.24,0.92,-0.10,0.09,-0.17,-0.67,4.18
56.87,-0.00,0.01,2.41,-2.98,0.74,-0.07,0.11,-0.15,-0.59,3.90
56.87,-0.00,0.01,2.26,-2.86,0.64,-0.05,0.12,-0.13,-0.50,3.70
56.87,-0.00,0.01,2.18,-2.71,0.37,-0.05,0.06,-0.13,-0.50,3.49
56.87,-0.00,0.01,1.92,-2.64,0.18,-0.07,-0.02,-0.15,-0.59,3.27
56.87,-0.00,0.01,1.74,-2.63,0.09,-0.11,-0.10,-0.15,-0.59,3.16
56.87,-0.00,0.01,1.65,-2.68,-0.09,-0.16,-0.20,-0.13,-0.50,3.15
56.87,-0.00,0.01,1.56,-2.72,-0.18,-0.20,-0.28,-0.11,-0.42,3.14
56.87,-0.00,0.01,1.55,-2.83,-0.28,-0.22,-0.34,-0.06,-0.25,3.24
56.87,-0.00,0.01,1.64,-2.88,-0.28,-0.22,-0.34,-0.04,-0.17,3.33
56.87,-0.00,0.01,1.64,-2.88,-0.28,-0.22,-0.34,-0.04,-0.17,3.33
56.87,-0.00,0.01,1.82,-2.79,0.00,-0.24,-0.30,-0.02,-0.08,3.33
56.87,-0.00,0.01,1.82,-2.79,0.18,-0.21,-0.23,-0.02,-0.08,3.34
56.87,-0.00,0.01,1.82,-2.79,0.55,-0.21,-0.15,-0.02,-0.08,3.38
56.87,-0.00,0.01,1.81,-2.99,0.64,-0.17,-0.06,0.00,0.00,3.56
56.87,-0.00,0.01,1.80,-3.09,0.64,-0.15,-0.03,-0.02,-0.08,3.64
56.87,-0.00,0.01,1.70,-3.34,0.46,-0.13,-0.05,-0.04,-0.17,3.78
56.87,-0.00,0.01,1.78,-3.50,0.18,-0.11,-0.08,-0.11,-0.42,3.93
56.87,-0.00,0.01,1.69,-3.54,-0.18,-0.12,-0.16,-0.15,-0.59,3.93
56.87,-0.00,0.01,1.52,-3.43,-0.37,-0.12,-0.20,-0.26,-1.00,3.77
56.87,-0.00,0.01,1.35,-3.32,-0.46,-0.12,-0.22,-0.30,-1.17,3.62
56.87,-0.00,0.01,1.10,-3.06,-0.37,-0.12,-0.20,-0.34,-1.34,3.27
56.87,-0.00,0.01,1.03,-2.80,-0.37,-0.10,-0.17,-0.32,-1.25,3.00
56.87,-0.00,0.01,1.12,-2.75,-0.28,-0.08,-0.12,-0.28,-1.09,2.98
56.87,-0.00,0.01,1.19,-3.01,-0.28,-0.08,-0.12,-0.17,-0.67,3.25
56.87,-0.00,0.01,1.35,-3.32,-0.37,-0.08,-0.14,-0.11,-0.42,3.61
56.87,-0.00,0.01,1.41,-3.89,-0.37,-0.10,-0.17,0.00,0.00,4.15
56.87,-0.00,0.01,1.48,-4.24,-0.28,-0.12,-0.18,0.02,0.08,4.50
56.87,-0.00,0.01,1.38,-4.39,-0.09,-0.18,-0.23,0.02,0.08,4.60
56.95,-0.00,0.01,1.38,-4.29,0.18,-0.21,-0.23,-0.02,-0.08,4.51
56.95,-0.00,0.01,1.33,-4.03,0.37,-0.25,-0.25,-0.13,-0.50,4.26
56.95,-0.00,0.01,1.35,-3.73,0.74,-0.29,-0.23,-0.19,-0.75,4.03
56.95,-0.00,0.01,1.37,-3.32,0.83,-0.28,-0.21,-0.24,-0.92,3.69
56.95,0.00,0.01,1.46,-3.17,0.83,-0.26,-0.18,-0.24,-0.92,3.59
56.95,0.00,0.01,1.56,-3.13,0.74,-0.23,-0.14,-0.19,-0.75,3.57
56.95,0.00,0.01,1.56,-3.13,0.64,-0.21,-0.13,-0.19,-0.75,3.55
56.95,0.00,0.01,1.64,-3.18,0.55,-0.19,-0.12,-0.17,-0.67,3.62
56.95,0.00,0.01,1.65,-3.08,0.46,-0.19,-0.14,-0.22,-0.84,3.52
56.95,0.00,0.01,1.64,-3.18,0.37,-0.19,-0.16,-0.30,-1.17,3.60
56.95,0.00,0.01,1.72,-3.34,0.37,-0.21,-0.19,-0.37,-1.42,3.77
56.95,0.00,0.01,1.62,-3.59,0.28,-0.19,-0.18,-0.39,-1.50,3.95
56.95,0.00,0.01,1.60,-3.99,0.18,-0.17,-0.17,-0.34,-1.34,4.31
56.95,0.00,0.01,1.48,-4.45,0.00,-0.12,-0.12,-0.28,-1.09,4.69
56.95,0.00,0.01,1.47,-4.65,-0.18,-0.06,-0.07,-0.19,-0.75,4.88
56.95,0.00,0.01,1.46,-4.95,-0.28,-0.02,-0.03,-0.13,-0.50,5.17
56.95,0.00,0.01,1.45,-5.05,-0.28,0.00,0.00,-0.09,-0.33,5.27
56.95,0.00,0.01,1.54,-5.01,-0.18,-0.02,-0.01,-0.11,-0.42,5.24
56.95,0.00,0.01,1.55,-4.80,-0.09,-0.06,-0.05,-0.13,-0.50,5.05
56.95,0.00,0.01,1.57,-4.50,0.00,-0.10,-0.09,-0.19,-0.75,4.77
56.95,0.00,0.01,1.68,-4.15,0.09,-0.13,-0.13,-0.28,-1.09,4.48
56.95,0.00,0.01,1.52,-3.84,0.09,-0.15,-0.16,-0.34,-1.34,4.13
56.95,0.00,0.01,1.53,-3.63,0.18,-0.17,-0.17,-0.37,-1.42,3.95
56.95,0.00,0.01,1.35,-3.62,0.18,-0.15,-0.14,-0.37,-1.42,3.87
56.95,0.00,0.01,1.25,-3.87,0.18,-0.13,-0.11,-0.39,-1.50,4.07
56.95,0.00,0.01,1.06,-4.17,0.18,-0.13,-0.11,-0.39,-1.50,4.30
56.95,0.00,0.01,1.13,-4.53,0.28,-0.13,-0.09,-0.37,-1.42,4.67
56.95,0.00,0.01,1.20,-4.79,0.28,-0.13,-0.09,-0.32,-1.25,4.94
56.87,0.00,0.01,1.37,-5.00,0.18,-0.13,-0.11,-0.30,-1.17,5.18
56.87,0.00,0.01,1.52,-5.01,0.09,-0.11,-0.10,-0.24,-0.92,5.24
56.87,0.00,0.01,1.61,-4.96,0.00,-0.12,-0.12,-0.19,-0.75,5.22
56.87,0.00,0.01,1.70,-4.92,-0.18,-0.10,-0.13,-0.15,-0.59,5.21
56.87,0.00,0.01,1.62,-4.86,-0.37,-0.10,-0.17,-0.11,-0.42,5.14
56.87,0.00,0.01,1.62,-4.76,-0.55,-0.10,-0.22,-0.09,-0.33,5.06
56.87,0.00,0.01,1.54,-4.71,-0.55,-0.12,-0.25,-0.11,-0.42,4.98
56.87,0.00,0.01,1.62,-4.76,-0.55,-0.16,-0.24,-0.15,-0.59,5.06
56.87,0.00,0.01,1.71,-4.82,-0.37,-0.18,-0.23,-0.26,-1.00,5.12
56.87,0.00,0.01,1.62,-4.86,-0.09,-0.17,-0.17,-0.37,-1.42,5.13
56.87,0.00,0.01,1.53,-4.91,0.09,-0.13,-0.13,-0.47,-1.84,5.14
56.87,0.00,0.01,1.27,-4.74,0.18,-0.11,-0.08,-0.54,-2.09,4.91
56.87,0.00,0.01,1.10,-4.63,0.18,-0.09,-0.05,-0.58,-2.26,4.76
56.87,0.00,0.01,0.93,-4.62,0.09,-0.07,-0.04,-0.58,-2.26,4.71
56.87,0.00,0.01,0.93,-4.62,0.09,-0.07,-0.04,-0.52,-2.01,4.71
56.87,0.00,0.01,1.18,-4.79,0.09,-0.07,-0.04,-0.45,-1.76,4.93
56.87,0.00,0.01,1.26,-5.05,0.09,-0.09,-0.07,-0.41,-1.59,5.20
56.87,0.00,0.01,1.24,-5.25,0.28,-0.11,-0.06,-0.39,-1.50,5.40
56.87,0.00,0.01,1.06,-5.44,0.28,-0.11,-0.06,-0.43,-1.67,5.55
56.87,0.00,0.01,0.89,-5.33,0.18,-0.11,-0.08,-0.47,-1.84,5.41
56.87,0.00,0.01,0.72,-5.22,0.00,-0.10,-0.09,-0.52,-2.01,5.27
56.87,0.00,0.01,0.81,-5.17,-0.09,-0.10,-0.11,-0.54,-2.09,5.24
56.87,0.00,0.01,0.99,-5.08,-0.28,-0.10,-0.15,-0.52,-2.01,5.18
56.87,0.00,0.01,1.26,-5.05,-0.28,-0.12,-0.18,-0.47,-1.84,5.21
56.87,-0.00,0.01,1.35,-5.00,-0.18,-0.17,-0.19,-0.43,-1.67,5.18
56.87,-0.00,0.01,1.44,-4.95,0.09,-0.19,-0.16,-0.39,-1.50,5.16
56.87,-0.00,0.01,1.17,-4.99,0.55,-0.22,-0.11,-0.37,-1.42,5.16
56.87,-0.00,0.01,1.00,-4.88,0.83,-0.22,-0.05,-0.34,-1.34,5.05
56.87,-0.00,0.01,0.83,-4.77,0.92,-0.18,0.03,-0.39,-1.50,4.93
56.87,-0.00,0.01,0.82,-4.87,0.83,-0.13,0.04,-0.41,-1.59,5.01
56.87,-0.00,0.01,1.09,-4.93,0.55,-0.07,0.07,-0.45,-1.76,5.08
56.87,-0.00,0.01,1.26,-5.05,0.18,-0.01,0.07,-0.47,-1.84,5.20
56.87,-0.00,0.01,1.51,-5.21,0.00,0.00,0.06,-0.54,-2.09,5.43
56.87,-0.00,0.01,1.42,-5.26,-0.18,0.00,0.02,-0.58,-2.26,5.45
56.87,-0.00,0.01,1.06,-5.34,-0.18,-0.04,-0.04,-0.60,-2.34,5.45
56.87,-0.00,0.01,0.62,-5.37,-0.09,-0.10,-0.11,-0.65,-2.51,5.40
56.87,-0.01,0.01,0.17,-5.60,-0.09,-0.16,-0.20,-0.67,-2.59,5.60
56.87,-0.01,0.01,-0.19,-5.78,-0.09,-0.18,-0.23,-0.65,-2.51,5.78
56.87,-0.01,0.01,-0.12,-6.04,-0.09,-0.18,-0.23,-0.60,-2.34,6.04
56.87,-0.01,0.01,0.14,-6.20,-0.18,-0.14,-0.19,-0.60,-2.34,6.21
56.95,-0.01,0.01,0.66,-6.23,-0.18,-0.10,-0.13,-0.60,-2.34,6.27
56.95,-0.01,0.01,1.13,-6.10,-0.18,-0.06,-0.07,-0.60,-2.34,6.21
56.95,-0.01,0.01,1.31,-6.01,-0.28,-0.04,-0.06,-0.65,-2.51,6.16
56.95,-0.01,0.01,1.40,-5.97,-0.28,-0.04,-0.06,-0.67,-2.59,6.13
56.95,-0.01,0.01,1.14,-5.90,-0.37,-0.04,-0.08,-0.69,-2.68,6.02
56.95,-0.01,0.01,0.88,-5.94,-0.28,-0.06,-0.09,-0.67,-2.59,6.01
56.95,-0.01,0.01,0.61,-5.97,0.00,-0.08,-0.06,-0.65,-2.51,6.01
56.95,-0.01,0.01,0.35,-5.91,0.28,-0.07,0.00,-0.60,-2.34,5.93
56.95,-0.00,0.01,0.44,-5.96,0.64,-0.07,0.09,-0.58,-2.26,6.02
