Angle [deg],Speed [m/s],Distance [m],Fx [N],Fy [N],Fz [N],Mx [N*m],My [N*m],Mz [N*m],Ft [N],Ftot [N]
263.85,0.76,3.91,4.59,3.79,0.00,0.05,0.16,0.34,1.34,5.95
263.23,0.76,3.91,4.13,4.67,0.09,0.04,-0.00,0.32,1.25,6.23
262.71,0.75,3.91,3.58,6.01,0.18,0.04,-0.13,0.37,1.42,7.00
262.09,0.75,3.92,3.17,7.35,0.28,0.04,-0.19,0.32,1.25,8.01
261.56,0.75,3.92,3.07,8.22,0.18,0.03,-0.13,0.37,1.42,8.77
260.95,0.75,3.92,3.12,8.27,0.18,0.05,-0.03,0.32,1.25,8.84
260.42,0.75,3.93,3.37,7.57,0.37,0.09,0.08,0.28,1.09,8.30
259.80,0.74,3.93,3.62,6.34,0.55,0.11,0.11,0.22,0.84,7.32
259.28,0.74,3.93,3.84,5.10,0.64,0.12,0.05,0.22,0.84,6.41
258.66,0.74,3.93,3.84,4.16,0.64,0.10,-0.06,0.17,0.67,5.69
258.13,0.73,3.94,3.91,3.73,0.55,0.06,-0.18,0.19,0.75,5.44
257.52,0.73,3.94,4.00,3.85,0.46,0.04,-0.23,0.24,0.92,5.57
256.99,0.73,3.94,4.09,4.22,0.46,0.04,-0.20,0.26,1.00,5.90
256.46,0.72,3.95,4.23,4.77,0.46,0.07,-0.09,0.28,1.09,6.40
255.94,0.72,3.95,4.29,5.35,0.46,0.10,0.05,0.26,1.00,6.87
255.32,0.72,3.95,4.38,5.82,0.55,0.13,0.14,0.19,0.75,7.30
254.79,0.72,3.96,4.21,6.26,0.46,0.13,0.15,0.15,0.59,7.56
254.27,0.72,3.96,3.94,6.47,0.18,0.08,0.11,0.09,0.33,7.58
253.74,0.71,3.96,3.53,6.55,0.00,0.05,0.04,0.04,0.17,7.43
253.21,0.71,3.96,3.02,6.29,-0.09,0.01,-0.04,0.00,0.00,6.98
252.69,0.71,3.97,2.52,5.94,0.00,0.00,-0.10,-0.02,-0.08,6.46
252.07,0.71,3.97,2.32,5.52,0.37,0.04,-0.11,0.02,0.08,5.99
251.54,0.71,3.97,2.36,5.09,0.55,0.06,-0.12,0.11,0.42,5.64
250.93,0.71,3.98,2.83,4.81,0.83,0.10,-0.11,0.22,0.84,5.64
250.40,0.70,3.98,3.36,4.58,0.92,0.12,-0.06,0.28,1.09,5.76
249.87,0.70,3.98,3.87,4.45,0.83,0.13,-0.01,0.32,1.25,5.96
249.35,0.70,3.98,4.27,4.44,0.55,0.13,0.09,0.30,1.17,6.19
248.73,0.70,3.99,4.37,4.63,0.28,0.14,0.18,0.26,1.00,6.37
248.20,0.70,3.99,4.18,4.92,0.09,0.13,0.22,0.22,0.84,6.46
247.59,0.70,3.99,3.95,5.62,0.00,0.12,0.21,0.15,0.59,6.87
247.06,0.70,4.00,3.61,6.56,0.00,0.09,0.14,0.19,0.75,7.49
246.53,0.70,4.00,3.28,7.51,0.09,0.07,0.05,0.24,0.92,8.20
246.01,0.70,4.00,3.28,8.15,0.18,0.06,-0.00,0.32,1.25,8.79
245.48,0.69,4.01,3.42,8.44,0.18,0.06,-0.00,0.39,1.50,9.11
244.95,0.69,4.01,3.87,8.20,0.09,0.07,0.05,0.47,1.84,9.07
244.42,0.69,4.01,4.55,7.46,-0.18,0.08,0.14,0.47,1.84,8.74
243.90,0.69,4.01,5.39,6.52,-0.55,0.06,0.19,0.45,1.76,8.48
243.37,0.69,4.02,5.89,5.33,-0.92,0.02,0.21,0.41,1.59,8.00
242.84,0.69,4.02,5.99,4.52,-1.01,0.01,0.20,0.34,1.34,7.57
242.31,0.68,4.02,5.70,4.00,-1.10,-0.01,0.19,0.28,1.09,7.05
241.79,0.68,4.02,5.13,3.93,-0.74,0.03,0.17,0.22,0.84,6.50
241.26,0.68,4.03,4.55,4.17,-0.28,0.09,0.16,0.15,0.59,6.17
240.64,0.68,4.03,4.23,4.68,0.28,0.16,0.16,0.13,0.50,6.31
240.12,0.68,4.03,4.26,5.09,0.64,0.22,0.17,0.13,0.50,6.67
239.59,0.68,4.04,4.49,5.41,0.92,0.24,0.14,0.15,0.59,7.09
239.06,0.67,4.04,4.81,5.67,0.74,0.20,0.11,0.22,0.84,7.47
238.54,0.67,4.04,4.79,6.03,0.46,0.17,0.11,0.26,1.00,7.71
237.92,0.67,4.05,4.69,6.54,0.00,0.11,0.12,0.30,1.17,8.05
237.39,0.67,4.05,4.24,7.07,-0.37,0.08,0.14,0.34,1.34,8.25
236.87,0.67,4.05,3.97,7.40,-0.46,0.08,0.16,0.30,1.17,8.41
236.25,0.67,4.05,3.86,7.21,-0.37,0.10,0.17,0.30,1.17,8.19
235.72,0.66,4.06,4.16,6.64,0.00,0.16,0.18,0.28,1.09,7.84
235.20,0.66,4.06,4.60,5.65,0.37,0.21,0.18,0.28,1.09,7.30
234.67,0.65,4.06,5.11,4.70,0.64,0.25,0.18,0.30,1.17,6.97
234.05,0.65,4.07,5.64,4.14,0.83,0.27,0.16,0.37,1.42,7.04
233.53,0.65,4.07,6.01,3.88,0.74,0.25,0.15,0.43,1.67,7.19
233.00,0.65,4.07,6.19,4.31,0.55,0.22,0.13,0.52,2.01,7.57
232.56,0.65,4.07,6.42,5.04,0.46,0.18,0.09,0.54,2.09,8.18
232.03,0.65,4.08,6.43,5.96,0.28,0.12,0.05,0.56,2.17,8.77
231.50,0.64,4.08,6.42,6.67,0.09,0.08,0.03,0.49,1.92,9.26
230.98,0.64,4.08,6.43,6.81,0.00,0.06,0.02,0.39,1.50,9.36
230.54,0.64,4.08,6.53,6.42,0.00,0.08,0.05,0.32,1.25,9.16
230.01,0.64,4.09,6.60,5.28,-0.09,0.11,0.10,0.26,1.00,8.45
229.57,0.63,4.09,6.72,4.06,-0.09,0.16,0.15,0.24,0.92,7.85
229.04,0.63,4.09,6.84,2.94,0.00,0.20,0.19,0.26,1.00,7.45
228.60,0.63,4.09,6.76,2.31,0.09,0.22,0.19,0.28,1.09,7.15
228.16,0.63,4.10,6.50,2.56,0.18,0.22,0.17,0.26,1.00,6.99
227.64,0.63,4.10,5.91,3.35,0.37,0.19,0.10,0.24,0.92,6.81
227.20,0.62,4.10,5.26,4.68,0.55,0.16,0.03,0.24,0.92,7.06
226.76,0.62,4.10,4.64,6.02,0.64,0.10,-0.04,0.30,1.17,7.63
226.23,0.62,4.11,4.29,6.90,0.92,0.09,-0.11,0.32,1.25,8.17
225.79,0.62,4.11,4.42,7.08,1.20,0.10,-0.14,0.43,1.67,8.43
225.26,0.61,4.11,5.13,6.71,1.20,0.12,-0.12,0.49,1.92,8.53
224.82,0.61,4.11,6.17,5.85,1.10,0.15,-0.07,0.54,2.09,8.58
224.30,0.61,4.12,7.44,4.88,0.74,0.17,0.01,0.56,2.17,8.93
223.86,0.61,4.12,8.68,4.14,0.18,0.15,0.08,0.56,2.17,9.61
223.42,0.61,4.12,9.43,3.63,-0.18,0.15,0.13,0.54,2.09,10.10
222.98,0.60,4.12,9.51,3.68,-0.37,0.14,0.15,0.47,1.84,10.21
222.54,0.60,4.13,9.20,3.90,-0.28,0.13,0.12,0.43,1.67,9.99
222.10,0.59,4.13,8.48,4.31,0.00,0.17,0.11,0.41,1.59,9.51
221.66,0.59,4.13,7.67,4.71,0.28,0.20,0.10,0.37,1.42,9.00
221.22,0.59,4.13,7.03,5.07,0.46,0.25,0.11,0.32,1.25,8.68
220.69,0.59,4.14,6.60,5.20,0.46,0.27,0.13,0.28,1.09,8.42
220.34,0.58,4.14,6.50,5.22,0.46,0.28,0.13,0.24,0.92,8.35
219.81,0.58,4.14,6.58,5.20,0.28,0.26,0.14,0.19,0.75,8.39
219.38,0.58,4.14,6.67,5.25,0.18,0.24,0.13,0.19,0.75,8.49
218.94,0.57,4.15,6.78,5.31,0.18,0.24,0.13,0.19,0.75,8.61
218.50,0.57,4.15,6.99,5.38,0.09,0.22,0.13,0.22,0.84,8.82
217.97,0.57,4.15,7.04,5.52,-0.09,0.21,0.14,0.24,0.92,8.94
217.53,0.56,4.15,7.04,5.55,-0.18,0.19,0.14,0.28,1.09,8.97
217.09,0.56,4.16,7.18,5.43,-0.09,0.19,0.12,0.28,1.09,9.00
216.56,0.55,4.16,7.13,5.10,0.09,0.17,0.08,0.30,1.17,8.77
216.12,0.55,4.16,7.04,4.68,0.64,0.15,-0.02,0.28,1.09,8.47
215.68,0.55,4.16,6.94,4.26,1.20,0.16,-0.09,0.26,1.00,8.23
215.16,0.54,4.17,7.04,3.87,1.56,0.15,-0.15,0.28,1.09,8.18
214.72,0.54,4.17,7.41,3.67,1.29,0.12,-0.14,0.30,1.17,8.37
214.28,0.53,4.17,8.09,3.49,0.64,0.09,-0.07,0.39,1.50,8.84
213.84,0.53,4.17,8.96,3.50,-0.37,0.07,0.06,0.45,1.76,9.63
213.31,0.53,4.18,9.58,3.39,-1.10,0.05,0.15,0.49,1.92,10.22
212.87,0.52,4.18,9.88,3.41,-1.56,0.04,0.20,0.47,1.84,10.57
212.43,0.52,4.18,9.78,3.42,-1.47,0.03,0.18,0.43,1.67,10.47
211.99,0.51,4.18,9.17,3.58,-0.83,0.03,0.09,0.34,1.34,9.88
211.55,0.51,4.19,8.41,3.84,0.09,0.02,-0.04,0.26,1.00,9.24
211.20,0.51,4.19,7.69,4.20,0.92,0.02,-0.14,0.15,0.59,8.81
210.76,0.51,4.19,7.20,4.58,1.29,0.05,-0.18,0.15,0.59,8.63
210.32,0.50,4.19,6.96,4.70,1.20,0.05,-0.16,0.17,0.67,8.48
209.97,0.50,4.19,7.08,4.56,0.64,0.08,-0.07,0.24,0.92,8.44
209.53,0.50,4.20,7.46,4.16,-0.09,0.07,0.02,0.32,1.25,8.54
209.18,0.50,4.20,8.03,3.75,-0.74,0.02,0.07,0.39,1.50,8.89
208.83,0.50,4.20,8.70,3.16,-1.20,-0.05,0.09,0.41,1.59,9.33
208.48,0.49,4.20,9.41,2.65,-1.20,-0.15,0.04,0.47,1.84,9.85
208.12,0.49,4.20,10.03,2.31,-0.83,-0.22,-0.05,0.52,2.01,10.32
207.77,0.49,4.21,10.58,1.88,-0.37,-0.28,-0.14,0.58,2.26,10.75
207.42,0.49,4.21,10.98,1.54,-0.09,-0.31,-0.19,0.65,2.51,11.09
207.16,0.49,4.21,11.27,1.01,0.00,-0.32,-0.20,0.69,2.68,11.32
206.81,0.48,4.21,11.57,0.50,-0.18,-0.34,-0.18,0.73,2.84,11.58
206.46,0.48,4.21,12.09,-0.30,-0.64,-0.34,-0.13,0.73,2.84,12.11
206.19,0.48,4.21,13.10,-1.15,-1.01,-0.36,-0.09,0.71,2.76,13.19
205.84,0.48,4.22,14.28,-1.91,-1.38,-0.41,-0.06,0.75,2.93,14.47
205.49,0.48,4.22,15.74,-2.72,-1.66,-0.48,-0.06,0.80,3.09,16.05
205.22,0.48,4.22,17.25,-3.30,-1.84,-0.55,-0.07,0.95,3.68,17.66
204.87,0.48,4.22,18.70,-3.68,-2.21,-0.67,-0.07,1.14,4.43,19.19
204.52,0.47,4.22,19.98,-4.00,-2.48,-0.73,-0.06,1.40,5.43,20.53
204.26,0.47,4.22,21.01,-4.23,-2.76,-0.80,-0.05,1.63,6.35,21.61
203.91,0.47,4.23,22.20,-4.54,-2.85,-0.78,-0.03,1.87,7.27,22.84
203.64,0.47,4.23,23.39,-5.17,-2.85,-0.78,-0.03,2.15,8.36,24.13
203.29,0.47,4.23,24.68,-5.96,-2.76,-0.76,-0.02,2.39,9.28,25.54
202.94,0.47,4.23,26.08,-6.90,-2.76,-0.80,-0.03,2.62,10.20,27.12
202.59,0.47,4.23,27.27,-7.84,-2.94,-0.84,-0.02,2.82,10.95,28.52
202.24,0.47,4.24,28.61,-8.73,-3.40,-0.88,0.02,2.95,11.45,30.10
201.88,0.47,4.24,29.79,-9.52,-3.77,-0.89,0.07,3.07,11.95,31.51
201.53,0.47,4.24,31.16,-10.09,-4.14,-0.84,0.14,3.20,12.46,33.02
201.09,0.48,4.24,32.59,-10.60,-4.42,-0.80,0.19,3.44,13.38,34.55
200.74,0.48,4.24,33.94,-11.09,-4.60,-0.77,0.23,3.76,14.63,36.00
200.39,0.48,4.24,35.42,-11.56,-4.97,-0.82,0.26,4.11,15.97,37.59
199.95,0.48,4.25,36.49,-11.98,-5.43,-0.92,0.29,4.49,17.47,38.79
199.60,0.48,4.25,37.47,-12.55,-5.80,-1.04,0.29,4.84,18.81,39.93
199.16,0.49,4.25,38.26,-12.77,-6.07,-1.13,0.30,5.10,19.81,40.79
198.81,0.49,4.25,38.99,-12.96,-5.98,-1.11,0.30,5.31,20.65,41.52
198.37,0.49,4.26,39.79,-13.21,-5.34,-0.96,0.28,5.44,21.15,42.26
198.02,0.49,4.26,40.64,-13.55,-4.23,-0.64,0.26,5.59,21.74,43.05
197.58,0.50,4.26,41.70,-14.05,-2.94,-0.28,0.23,5.78,22.49,44.10
197.23,0.50,4.26,42.63,-14.97,-1.66,0.07,0.19,5.98,23.24,45.22
196.79,0.50,4.26,43.69,-15.87,-0.92,0.34,0.18,6.26,24.33,46.50
196.35,0.50,4.27,44.64,-16.92,-0.83,0.47,0.21,6.56,25.50,47.74
195.91,0.51,4.27,45.65,-17.65,-1.20,0.42,0.23,6.92,26.92,48.96
195.56,0.51,4.27,46.98,-17.93,-2.02,0.28,0.29,7.33,28.51,50.32
195.12,0.51,4.27,48.67,-17.70,-2.94,0.01,0.32,7.78,30.26,51.88
194.68,0.51,4.28,50.72,-17.30,-3.77,-0.24,0.35,8.30,32.27,53.72
194.24,0.52,4.28,52.75,-16.84,-4.42,-0.52,0.35,8.84,34.36,55.55
193.80,0.52,4.28,54.98,-16.84,-5.24,-0.81,0.38,9.37,36.45,57.74
193.36,0.53,4.28,57.08,-17.38,-6.16,-1.08,0.43,9.91,38.54,59.98
192.92,0.53,4.28,59.33,-18.64,-7.08,-1.38,0.47,10.43,40.55,62.59
192.48,0.53,4.29,61.62,-20.60,-8.28,-1.68,0.55,10.90,42.39,65.50
192.13,0.54,4.29,64.15,-22.96,-9.29,-1.89,0.64,11.29,43.89,68.77
191.69,0.54,4.29,66.80,-25.28,-10.12,-2.03,0.71,11.70,45.48,72.14
191.25,0.54,4.29,69.32,-27.55,-10.67,-2.11,0.77,12.08,46.98,75.35
190.81,0.54,4.30,71.33,-29.23,-11.04,-2.11,0.83,12.43,48.32,77.87
190.37,0.55,4.30,72.66,-30.34,-11.22,-2.07,0.88,12.73,49.49,79.54
190.02,0.55,4.30,73.47,-31.11,-11.13,-2.05,0.88,12.96,50.41,80.56
189.58,0.55,4.30,73.64,-31.43,-10.86,-1.98,0.88,13.14,51.08,80.80
189.14,0.55,4.30,73.77,-31.97,-10.40,-1.91,0.85,13.22,51.41,81.07
188.79,0.56,4.31,73.95,-32.82,-10.03,-1.81,0.80,13.31,51.75,81.52
188.35,0.56,4.31,74.57,-33.80,-9.66,-1.69,0.79,13.39,52.08,82.44
188.00,0.56,4.31,75.34,-35.19,-9.38,-1.55,0.79,13.55,52.67,83.68
187.56,0.56,4.31,76.41,-36.38,-9.48,-1.42,0.83,13.74,53.42,85.16
187.12,0.57,4.32,77.35,-37.31,-9.75,-1.29,0.89,14.02,54.51,86.43
186.68,0.57,4.32,78.06,-37.97,-9.84,-1.22,0.95,14.36,55.85,87.36
186.24,0.57,4.32,78.74,-38.34,-9.84,-1.14,0.97,14.71,57.18,88.13
185.80,0.58,4.32,79.21,-38.55,-9.57,-1.07,0.95,15.03,58.44,88.61
185.45,0.58,4.32,79.69,-38.76,-9.11,-1.01,0.91,15.29,59.44,89.08
185.01,0.58,4.33,80.17,-39.02,-8.74,-0.92,0.88,15.48,60.19,89.59
184.57,0.58,4.33,80.67,-39.56,-8.46,-0.86,0.86,15.67,60.94,90.25
184.04,0.58,4.33,81.09,-40.16,-8.28,-0.78,0.85,15.82,61.53,90.87
183.60,0.58,4.33,81.50,-40.75,-8.28,-0.70,0.87,15.97,62.12,91.50
183.16,0.59,4.34,82.07,-41.16,-8.28,-0.69,0.87,16.17,62.87,92.19
182.72,0.59,4.34,82.55,-41.43,-8.28,-0.69,0.88,16.36,63.62,92.73
182.20,0.59,4.34,82.94,-41.87,-8.19,-0.70,0.87,16.56,64.37,93.27
181.76,0.60,4.34,83.17,-42.61,-8.19,-0.73,0.88,16.81,65.38,93.81
181.32,0.60,4.35,83.57,-43.37,-8.37,-0.72,0.90,17.07,66.38,94.53
180.79,0.60,4.35,84.05,-44.30,-8.56,-0.71,0.93,17.33,67.38,95.39
180.35,0.60,4.35,84.79,-45.46,-8.74,-0.70,0.96,17.57,68.30,96.61
179.82,0.61,4.35,85.78,-46.50,-8.83,-0.72,0.97,17.80,69.22,97.98
179.38,0.61,4.36,86.85,-47.70,-8.92,-0.76,0.99,17.97,69.89,99.49
178.86,0.61,4.36,87.73,-48.73,-8.92,-0.83,1.00,18.12,70.48,100.75
178.42,0.62,4.36,88.32,-50.12,-9.02,-0.87,1.02,18.23,70.89,101.95
177.89,0.62,4.36,88.65,-51.07,-9.02,-0.86,1.02,18.28,71.06,102.71
177.36,0.63,4.37,88.35,-52.15,-9.20,-0.82,1.05,18.32,71.23,103.00
176.92,0.63,4.37,87.87,-52.91,-9.11,-0.75,1.04,18.36,71.39,102.98
176.40,0.64,4.37,87.48,-53.54,-9.02,-0.69,1.04,18.47,71.81,102.96
175.87,0.64,4.38,87.00,-54.30,-8.83,-0.65,1.02,18.58,72.23,102.93
175.34,0.65,4.38,86.65,-55.47,-8.46,-0.64,0.98,18.73,72.82,103.23
174.81,0.65,4.38,86.53,-56.81,-8.19,-0.62,0.96,18.88,73.40,103.84
174.29,0.65,4.38,86.84,-58.25,-7.91,-0.63,0.93,19.05,74.07,104.86
173.85,0.66,4.39,87.32,-59.51,-7.73,-0.58,0.91,19.26,74.91,105.95
173.32,0.66,4.39,88.11,-60.27,-7.73,-0.54,0.91,19.50,75.83,107.03
172.79,0.67,4.39,88.92,-60.74,-7.73,-0.50,0.91,19.80,77.00,107.96
172.35,0.67,4.39,89.76,-61.02,-7.82,-0.51,0.93,20.08,78.08,108.82
171.83,0.67,4.40,90.67,-61.50,-8.10,-0.55,0.97,20.36,79.17,109.85
171.30,0.68,4.40,91.31,-62.56,-8.46,-0.61,1.03,20.64,80.26,111.01
170.77,0.68,4.40,92.03,-64.28,-8.83,-0.66,1.09,20.92,81.34,112.60
170.24,0.69,4.41,92.46,-66.49,-9.20,-0.72,1.15,21.09,82.01,114.26
169.72,0.69,4.41,92.56,-68.91,-9.48,-0.75,1.20,21.24,82.60,115.79
169.19,0.70,4.41,92.22,-71.12,-9.48,-0.78,1.21,21.33,82.93,116.84
168.66,0.70,4.41,91.60,-72.76,-9.20,-0.79,1.19,21.33,82.93,117.34
168.13,0.71,4.42,90.70,-73.84,-8.83,-0.75,1.15,21.31,82.85,117.29
167.61,0.71,4.42,89.83,-74.33,-8.37,-0.70,1.09,21.24,82.60,116.89
167.08,0.71,4.42,89.21,-74.46,-8.19,-0.62,1.06,21.20,82.43,116.49
166.46,0.72,4.43,89.01,-74.73,-8.37,-0.49,1.03,21.24,82.60,116.53
165.94,0.72,4.43,88.99,-75.43,-8.74,-0.33,1.04,21.37,83.10,116.98
165.32,0.72,4.43,89.42,-76.81,-9.20,-0.18,1.06,21.61,84.02,118.24
164.79,0.73,4.43,89.65,-78.91,-9.38,-0.03,1.05,21.89,85.11,119.80
164.18,0.73,4.44,89.95,-81.34,-9.29,0.07,1.02,22.23,86.44,121.63
163.65,0.74,4.44,90.13,-84.00,-8.83,0.14,0.97,22.53,87.61,123.53
163.04,0.74,4.44,90.34,-86.20,-8.56,0.16,0.94,22.77,88.53,125.16
162.42,0.74,4.45,90.24,-88.03,-8.28,0.14,0.91,22.94,89.20,126.34
161.81,0.75,4.45,89.99,-89.09,-8.37,0.07,0.95,23.07,89.70,126.91
161.28,0.75,4.45,89.69,-89.71,-8.46,-0.00,0.98,23.22,90.29,127.14
160.66,0.76,4.46,89.24,-89.72,-8.65,-0.09,1.04,23.28,90.54,126.84
160.05,0.76,4.46,88.51,-89.45,-8.46,-0.12,1.03,23.33,90.71,126.13
159.43,0.76,4.46,87.44,-89.15,-8.19,-0.10,1.00,23.35,90.79,125.14
158.82,0.77,4.47,86.41,-88.74,-7.73,0.01,0.90,23.33,90.71,124.10
158.29,0.77,4.47,85.47,-88.40,-7.36,0.17,0.80,23.33,90.71,123.18
157.68,0.78,4.47,84.89,-88.60,-7.18,0.38,0.70,23.37,90.87,122.92
156.97,0.78,4.48,84.49,-89.77,-7.27,0.54,0.64,23.50,91.38,123.50
156.36,0.79,4.48,84.23,-91.93,-7.54,0.64,0.63,23.71,92.21,124.91
155.74,0.79,4.48,84.04,-94.49,-7.73,0.69,0.63,23.95,93.13,126.69
155.13,0.80,4.49,83.59,-96.91,-7.91,0.67,0.65,24.10,93.72,128.23
154.51,0.81,4.49,82.67,-98.58,-7.73,0.64,0.64,24.17,93.97,128.89
153.81,0.81,4.49,81.39,-99.29,-7.54,0.60,0.63,24.06,93.55,128.61
153.19,0.82,4.50,79.52,-99.00,-7.08,0.60,0.57,23.87,92.80,127.18
152.58,0.83,4.50,77.75,-98.12,-6.72,0.66,0.49,23.59,91.71,125.37
151.96,0.83,4.50,76.33,-97.55,-6.35,0.74,0.40,23.37,90.87,124.03
151.26,0.83,4.51,75.36,-97.66,-5.89,0.86,0.27,23.26,90.46,123.49
150.64,0.84,4.51,74.76,-98.73,-5.61,1.03,0.13,23.37,90.87,123.97
149.94,0.85,4.51,74.61,-99.87,-5.15,1.14,-0.01,23.61,91.79,124.77
149.33,0.85,4.52,74.29,-100.60,-4.88,1.21,-0.09,23.91,92.96,125.15
148.62,0.86,4.52,73.88,-100.08,-4.69,1.20,-0.12,24.17,93.97,124.49
148.01,0.86,4.52,72.75,-98.44,-4.32,1.08,-0.12,24.30,94.47,122.48
147.39,0.87,4.53,71.41,-95.86,-4.05,0.92,-0.07,24.23,94.22,119.60
146.78,0.88,4.53,69.81,-93.43,-3.77,0.83,-0.06,23.97,93.21,116.70
146.07,0.88,4.53,68.32,-92.04,-3.50,0.83,-0.10,23.63,91.88,114.68
145.46,0.89,4.54,66.67,-92.05,-3.40,0.95,-0.21,23.24,90.37,113.71
144.76,0.89,4.54,65.59,-93.38,-3.40,1.19,-0.39,22.94,89.20,114.16
144.05,0.90,4.54,64.25,-95.50,-3.40,1.45,-0.59,22.70,88.28,115.15
143.35,0.91,4.55,62.98,-97.60,-3.50,1.67,-0.76,22.64,88.03,116.21
142.73,0.91,4.55,61.43,-99.14,-3.59,1.80,-0.87,22.64,88.03,116.68
142.03,0.92,4.56,59.94,-99.48,-3.59,1.85,-0.93,22.62,87.95,116.20
141.33,0.93,4.56,58.11,-98.99,-3.40,1.85,-0.99,22.53,87.61,114.84
140.62,0.93,4.56,56.23,-97.56,-3.13,1.86,-1.08,22.30,86.69,112.65
139.92,0.94,4.57,54.39,-95.57,-2.76,1.91,-1.20,21.95,85.36,110.00
139.13,0.94,4.57,52.66,-93.21,-2.12,2.00,-1.41,21.48,83.52,107.08
138.34,0.95,4.58,50.81,-91.07,-1.47,2.06,-1.60,21.01,81.68,104.29
137.64,0.96,4.58,49.02,-89.17,-0.92,2.07,-1.75,20.62,80.17,101.76
136.85,0.96,4.58,47.70,-87.67,-0.46,2.00,-1.80,20.32,79.00,99.81
136.05,0.97,4.59,46.36,-86.78,-0.37,1.85,-1.72,20.17,78.42,98.39
135.35,0.97,4.59,45.06,-86.24,-0.64,1.68,-1.56,20.00,77.75,97.30
134.56,0.97,4.60,44.06,-85.74,-1.01,1.53,-1.40,19.82,77.08,96.40
133.68,0.98,4.60,42.91,-85.56,-1.38,1.47,-1.31,19.61,76.24,95.73
132.98,0.99,4.60,41.70,-85.73,-1.66,1.43,-1.27,19.46,75.66,95.35
132.10,0.99,4.61,40.85,-86.06,-1.93,1.45,-1.28,19.37,75.32,95.28
131.31,1.00,4.61,40.01,-87.06,-2.02,1.45,-1.31,19.35,75.24,95.83
130.52,1.00,4.62,39.49,-88.06,-2.12,1.43,-1.31,19.41,75.49,96.53
129.73,1.01,4.62,38.87,-88.67,-2.12,1.36,-1.27,19.46,75.66,96.84
128.85,1.01,4.63,38.09,-87.81,-1.93,1.26,-1.22,19.35,75.24,95.74
128.06,1.02,4.63,36.76,-85.43,-1.47,1.17,-1.23,19.09,74.24,93.02
127.18,1.02,4.63,35.15,-81.26,-0.64,1.04,-1.26,18.62,72.40,88.54
126.47,1.02,4.64,32.91,-76.47,0.28,0.94,-1.34,17.93,69.72,83.25
125.60,1.03,4.64,31.04,-72.01,0.83,0.87,-1.39,17.11,66.55,78.42
124.72,1.03,4.65,29.18,-68.91,0.83,0.83,-1.37,16.25,63.20,74.84
123.93,1.04,4.65,27.86,-67.83,0.00,0.83,-1.26,15.48,60.19,73.33
123.13,1.04,4.66,27.15,-68.19,-1.20,0.86,-1.09,14.84,57.68,73.40
122.17,1.05,4.66,26.72,-68.98,-2.48,0.89,-0.90,14.38,55.93,74.01
121.38,1.05,4.67,25.92,-69.30,-3.22,0.87,-0.74,14.10,54.84,74.06
120.41,1.06,4.67,24.88,-67.67,-3.22,0.80,-0.66,13.91,54.09,72.17
119.62,1.06,4.67,23.29,-63.97,-2.21,0.66,-0.69,13.59,52.84,68.11
118.74,1.07,4.68,21.62,-58.39,-0.74,0.50,-0.78,13.05,50.75,62.27
117.86,1.07,4.68,19.85,-51.89,0.74,0.36,-0.90,12.26,47.65,55.57
117.07,1.08,4.69,18.29,-45.36,1.56,0.25,-1.00,11.20,43.56,48.94
116.28,1.08,4.69,17.31,-39.70,1.93,0.22,-1.05,10.02,38.96,43.36
115.40,1.08,4.70,16.25,-35.13,1.66,0.22,-1.02,8.82,34.28,38.74
114.61,1.09,4.70,15.13,-31.98,1.20,0.23,-0.96,7.65,29.76,35.40
113.73,1.09,4.71,13.95,-29.38,0.83,0.26,-0.94,6.49,25.25,32.53
112.85,1.09,4.71,12.55,-27.25,0.92,0.31,-1.04,5.38,20.90,30.02
112.06,1.09,4.71,11.16,-24.93,1.47,0.32,-1.27,4.32,16.80,27.35
111.18,1.09,4.72,10.04,-22.12,2.39,0.31,-1.58,3.40,13.21,24.41
110.30,1.10,4.72,9.00,-19.00,3.31,0.28,-1.86,2.73,10.62,21.28
109.51,1.10,4.73,8.27,-15.68,3.68,0.23,-1.91,2.28,8.86,18.11
108.63,1.10,4.73,7.67,-12.34,3.40,0.14,-1.65,2.02,7.86,14.92
107.84,1.10,4.74,7.20,-9.17,2.48,0.04,-1.10,1.83,7.11,11.92
107.05,1.11,4.74,6.79,-6.64,1.29,-0.08,-0.35,1.61,6.27,9.58
106.26,1.11,4.75,6.45,-4.93,0.28,-0.16,0.29,1.38,5.35,8.12
105.38,1.11,4.75,6.30,-4.09,-0.18,-0.20,0.64,1.05,4.10,7.51
104.50,1.11,4.76,6.00,-4.21,-0.09,-0.17,0.56,0.77,3.01,7.33
103.62,1.12,4.76,5.57,-4.81,0.28,-0.10,0.13,0.54,2.09,7.36
102.74,1.12,4.76,5.12,-5.68,0.92,-0.03,-0.47,0.39,1.50,7.70
101.87,1.12,4.77,4.65,-6.26,1.56,-0.00,-0.93,0.28,1.09,7.95
100.99,1.12,4.77,4.42,-6.60,1.93,-0.04,-1.05,0.30,1.17,8.17
100.02,1.12,4.78,4.31,-6.55,2.21,-0.14,-0.75,0.37,1.42,8.15
99.23,1.12,4.78,4.25,-6.32,2.30,-0.27,-0.16,0.45,1.76,7.95
98.26,1.13,4.79,4.28,-6.25,2.12,-0.36,0.49,0.54,2.09,7.86
97.38,1.13,4.79,3.99,-6.14,2.02,-0.40,0.92,0.54,2.09,7.60
