Angle [deg],Speed [m/s],Distance [m],Fx [N],Fy [N],Fz [N],Mx [N*m],My [N*m],Mz [N*m],Ft [N],Ftot [N]
159.43,0.00,0.01,-5.26,-5.77,-1.01,-0.55,0.30,0.19,0.75,7.88
159.43,0.00,0.01,-5.36,-5.79,-1.10,-0.56,0.31,0.22,0.84,7.97
159.35,0.00,0.01,-5.53,-5.73,-1.10,-0.60,0.32,0.28,1.09,8.04
159.35,0.00,0.01,-5.71,-5.66,-1.01,-0.62,0.32,0.34,1.34,8.11
159.35,0.00,0.01,-5.91,-5.69,-0.92,-0.64,0.32,0.39,1.50,8.26
159.35,0.00,0.01,-5.99,-5.88,-0.83,-0.66,0.32,0.41,1.59,8.43
159.35,0.00,0.01,-5.96,-6.06,-0.74,-0.65,0.30,0.41,1.59,8.53
159.35,0.00,0.01,-5.79,-6.12,-0.64,-0.67,0.30,0.41,1.59,8.45
159.35,0.00,0.01,-5.66,-6.27,-0.55,-0.69,0.29,0.39,1.50,8.47
159.35,0.00,0.01,-5.49,-6.07,-0.55,-0.69,0.29,0.34,1.34,8.20
159.35,0.00,0.01,-5.26,-5.94,-0.46,-0.67,0.28,0.32,1.25,7.95
159.35,0.00,0.01,-5.08,-5.73,-0.28,-0.65,0.24,0.28,1.09,7.67
159.35,0.00,0.01,-4.95,-5.62,-0.18,-0.57,0.20,0.28,1.09,7.49
159.35,0.00,0.01,-4.85,-5.61,-0.18,-0.50,0.18,0.32,1.25,7.41
159.35,0.00,0.01,-4.81,-5.51,-0.18,-0.43,0.15,0.34,1.34,7.32
159.35,0.00,0.01,-4.91,-5.26,-0.28,-0.41,0.15,0.39,1.50,7.20
159.35,0.00,0.01,-5.10,-5.02,-0.46,-0.40,0.17,0.39,1.50,7.17
159.35,0.00,0.01,-5.33,-4.88,-0.55,-0.41,0.19,0.37,1.42,7.25
159.35,0.00,0.01,-5.46,-4.73,-0.74,-0.41,0.21,0.32,1.25,7.26
159.35,0.00,0.01,-5.46,-4.73,-0.83,-0.39,0.21,0.32,1.25,7.27
159.35,0.00,0.01,-5.43,-4.90,-1.01,-0.31,0.21,0.32,1.25,7.38
159.35,0.00,0.01,-5.36,-4.98,-1.20,-0.20,0.19,0.34,1.34,7.41
159.35,0.00,0.01,-5.27,-5.23,-1.29,-0.11,0.17,0.37,1.42,7.54
159.35,0.00,0.01,-5.21,-5.31,-1.29,-0.04,0.14,0.39,1.50,7.55
159.35,0.00,0.01,-5.21,-5.31,-1.10,-0.05,0.12,0.39,1.50,7.52
159.35,0.00,0.01,-5.37,-5.25,-0.74,-0.07,0.08,0.39,1.50,7.54
159.35,0.00,0.01,-5.50,-5.09,-0.37,-0.12,0.05,0.41,1.59,7.50
159.35,0.00,0.01,-5.53,-4.92,-0.28,-0.17,0.06,0.47,1.84,7.40
159.35,0.00,0.01,-5.56,-4.74,-0.18,-0.22,0.07,0.54,2.09,7.31
159.35,0.00,0.01,-5.46,-4.73,-0.37,-0.29,0.12,0.65,2.51,7.23
159.35,0.00,0.01,-5.23,-4.87,-0.55,-0.31,0.15,0.67,2.59,7.16
159.35,0.00,0.01,-5.03,-5.10,-0.55,-0.35,0.16,0.67,2.59,7.19
159.35,0.00,0.01,-4.87,-5.16,-0.55,-0.35,0.16,0.60,2.34,7.12
159.35,0.00,0.01,-4.87,-5.16,-0.28,-0.34,0.13,0.54,2.09,7.10
159.35,0.00,0.01,-4.93,-5.09,0.09,-0.29,0.06,0.45,1.76,7.09
159.35,0.00,0.01,-5.13,-4.85,0.18,-0.21,0.02,0.39,1.50,7.06
159.35,0.00,0.01,-5.38,-4.54,0.09,-0.15,0.01,0.37,1.42,7.04
159.35,0.00,0.01,-5.58,-4.30,-0.09,-0.11,0.02,0.30,1.17,7.04
159.35,0.00,0.01,-5.61,-4.13,-0.37,-0.08,0.04,0.30,1.17,6.97
159.35,0.00,0.01,-5.57,-4.03,-0.55,-0.11,0.07,0.32,1.25,6.90
159.35,0.00,0.01,-5.43,-3.92,-0.46,-0.13,0.07,0.39,1.50,6.72
159.35,0.01,0.01,-5.30,-3.81,-0.28,-0.14,0.05,0.45,1.76,6.53
159.35,0.01,0.01,-5.26,-3.71,-0.09,-0.14,0.03,0.54,2.09,6.44
159.35,0.01,0.01,-5.26,-3.71,0.09,-0.12,-0.00,0.60,2.34,6.44
159.35,0.01,0.01,-5.33,-3.64,0.28,-0.12,-0.02,0.58,2.26,6.46
159.35,0.01,0.01,-5.50,-3.84,0.37,-0.11,-0.04,0.49,1.92,6.72
159.26,0.01,0.01,-5.63,-3.95,0.37,-0.15,-0.02,0.37,1.42,6.89
159.26,0.01,0.01,-5.89,-4.07,0.18,-0.14,-0.00,0.19,0.75,7.16
159.26,0.01,0.01,-6.09,-4.11,0.00,-0.13,0.02,0.11,0.42,7.35
159.26,0.01,0.01,-6.16,-4.03,-0.18,-0.12,0.04,0.09,0.33,7.36
159.26,0.01,0.01,-6.22,-3.95,-0.37,-0.08,0.04,0.13,0.50,7.38
159.26,0.01,0.01,-6.28,-3.87,-0.46,-0.03,0.03,0.24,0.92,7.39
159.26,0.01,0.01,-6.12,-3.93,-0.37,-0.01,0.02,0.30,1.17,7.28
159.26,0.01,0.01,-5.93,-4.17,-0.18,-0.02,-0.00,0.37,1.42,7.25
159.26,0.01,0.01,-5.70,-4.31,-0.09,-0.08,0.01,0.39,1.50,7.14
159.17,0.01,0.01,-5.53,-4.37,0.09,-0.15,0.01,0.39,1.50,7.05
159.17,0.01,0.01,-5.55,-4.36,0.00,-0.20,0.04,0.39,1.50,7.06
159.17,0.01,0.01,-5.75,-4.13,0.00,-0.23,0.05,0.32,1.25,7.07
159.17,0.01,0.01,-6.00,-3.81,0.00,-0.23,0.05,0.30,1.17,7.11
159.17,0.01,0.01,-6.13,-3.65,0.18,-0.17,0.01,0.26,1.00,7.14
159.17,0.01,0.01,-6.30,-3.59,0.28,-0.09,-0.03,0.19,0.75,7.25
159.17,0.01,0.01,-6.07,-3.73,0.28,-0.02,-0.06,0.15,0.59,7.13
159.17,0.01,0.01,-5.75,-4.13,0.18,0.03,-0.07,0.13,0.50,7.08
159.17,0.01,0.01,-5.39,-4.42,0.00,0.07,-0.06,0.13,0.50,6.97
159.17,0.01,0.01,-5.20,-4.66,-0.28,0.07,-0.03,0.13,0.50,6.99
159.08,0.01,0.01,-5.33,-4.77,-0.37,0.05,-0.01,0.19,0.75,7.17
159.08,0.01,0.01,-5.59,-4.89,-0.28,0.03,-0.01,0.22,0.84,7.43
159.08,0.01,0.01,-6.02,-4.78,-0.18,0.01,-0.02,0.24,0.92,7.69
159.08,0.01,0.01,-6.38,-4.75,0.00,-0.03,-0.02,0.22,0.84,7.96
159.08,0.01,0.01,-6.49,-4.77,0.37,-0.08,-0.05,0.17,0.67,8.06
159.08,0.01,0.01,-6.25,-4.64,0.46,-0.13,-0.04,0.15,0.59,7.80
159.08,0.01,0.01,-5.95,-4.59,0.55,-0.15,-0.04,0.15,0.59,7.53
159.08,0.01,0.01,-5.51,-4.43,0.55,-0.15,-0.04,0.15,0.59,7.09
159.08,0.01,0.01,-5.27,-4.31,0.28,-0.12,-0.02,0.19,0.75,6.81
158.99,0.01,0.01,-5.30,-4.13,-0.09,-0.04,-0.01,0.26,1.00,6.72
158.99,0.01,0.01,-5.49,-4.06,-0.37,0.02,0.00,0.26,1.00,6.84
158.99,0.01,0.01,-5.72,-4.19,-0.83,0.06,0.01,0.22,0.84,7.14
158.99,0.01,0.01,-5.86,-4.30,-1.01,0.07,0.03,0.22,0.84,7.34
158.99,0.01,0.01,-5.83,-4.47,-0.83,0.06,0.01,0.15,0.59,7.40
158.99,0.01,0.01,-5.90,-4.66,-0.55,0.07,-0.03,0.11,0.42,7.54
158.99,0.01,0.01,-5.90,-4.66,0.00,0.05,-0.08,0.11,0.42,7.52
158.99,0.01,0.01,-6.00,-4.68,0.28,0.05,-0.12,0.13,0.50,7.62
158.99,0.01,0.01,-6.23,-4.53,0.64,0.06,-0.14,0.17,0.67,7.73
158.99,0.01,0.01,-6.40,-4.47,0.74,0.08,-0.15,0.24,0.92,7.84
158.91,0.01,0.01,-6.39,-4.20,0.55,0.05,-0.12,0.26,1.00,7.67
158.91,0.01,0.01,-6.34,-4.00,0.28,0.01,-0.07,0.24,0.92,7.50
158.91,0.01,0.01,-6.16,-3.80,0.18,-0.04,-0.04,0.19,0.75,7.24
158.91,0.01,0.01,-6.06,-3.78,0.09,-0.05,-0.03,0.17,0.67,7.15
158.91,0.01,0.01,-5.96,-3.77,0.28,-0.06,-0.05,0.15,0.59,7.06
158.91,0.01,0.01,-5.90,-3.85,0.55,-0.02,-0.09,0.17,0.67,7.06
158.91,0.01,0.01,-5.71,-4.08,0.74,0.01,-0.13,0.17,0.67,7.06
158.91,0.01,0.01,-5.52,-4.32,0.92,0.04,-0.16,0.17,0.67,7.07
158.91,0.01,0.01,-5.35,-4.38,0.92,0.00,-0.15,0.11,0.42,6.98
158.82,0.01,0.01,-5.29,-4.46,0.74,-0.02,-0.11,0.06,0.25,6.96
158.82,0.01,0.01,-5.34,-4.55,0.55,-0.05,-0.08,0.04,0.17,7.04
158.82,0.01,0.01,-5.65,-4.60,0.28,-0.02,-0.06,0.04,0.17,7.29
158.82,0.02,0.01,-6.01,-4.56,0.09,-0.02,-0.04,0.09,0.33,7.55
158.82,0.02,0.01,-6.21,-4.59,0.18,-0.00,-0.06,0.13,0.50,7.73
158.82,0.01,0.01,-6.37,-4.53,0.28,-0.02,-0.06,0.19,0.75,7.83
158.82,0.01,0.01,-6.47,-4.28,0.37,-0.04,-0.06,0.24,0.92,7.76
158.73,0.01,0.01,-6.33,-4.17,0.46,-0.06,-0.07,0.24,0.92,7.59
158.73,0.01,0.01,-6.17,-3.95,0.46,-0.10,-0.05,0.19,0.75,7.35
158.73,0.02,0.01,-6.07,-3.94,0.37,-0.08,-0.05,0.17,0.67,7.25
158.73,0.02,0.01,-5.91,-4.00,0.28,-0.06,-0.05,0.11,0.42,7.14
158.73,0.02,0.01,-5.88,-4.18,0.18,-0.04,-0.04,0.04,0.17,7.22
158.73,0.02,0.01,-6.02,-4.29,0.18,-0.04,-0.04,-0.02,-0.08,7.39
158.64,0.02,0.01,-6.06,-4.38,0.18,-0.07,-0.03,-0.04,-0.17,7.48
158.64,0.02,0.01,-6.32,-4.50,0.28,-0.12,-0.02,-0.02,-0.08,7.76
158.64,0.02,0.01,-6.42,-4.51,0.28,-0.16,-0.01,0.06,0.25,7.85
158.64,0.02,0.01,-6.48,-4.43,0.37,-0.15,-0.02,0.17,0.67,7.86
158.64,0.02,0.01,-6.31,-4.23,0.64,-0.14,-0.06,0.26,1.00,7.62
158.64,0.02,0.01,-6.17,-4.12,0.83,-0.11,-0.09,0.32,1.25,7.46
158.64,0.02,0.01,-5.86,-3.80,0.92,-0.10,-0.11,0.34,1.34,7.04
158.55,0.02,0.01,-5.72,-3.69,0.92,-0.10,-0.11,0.28,1.09,6.87
158.55,0.02,0.01,-5.54,-3.66,0.74,-0.09,-0.09,0.24,0.92,6.68
158.55,0.02,0.01,-5.55,-3.92,0.37,-0.08,-0.05,0.22,0.84,6.81
158.55,0.02,0.01,-5.62,-4.11,-0.09,-0.04,-0.01,0.24,0.92,6.97
158.55,0.02,0.01,-5.63,-4.38,-0.46,0.01,0.02,0.28,1.09,7.15
158.55,0.02,0.01,-5.54,-4.63,-0.55,0.03,0.02,0.37,1.42,7.25
158.55,0.02,0.01,-5.44,-4.62,-0.28,0.03,-0.01,0.41,1.59,7.15
158.47,0.02,0.01,-5.24,-4.59,0.00,0.04,-0.05,0.43,1.67,6.97
158.47,0.02,0.01,-5.29,-4.41,0.18,0.07,-0.08,0.43,1.67,6.89
158.47,0.02,0.01,-5.58,-4.18,0.09,0.09,-0.08,0.45,1.76,6.97
158.47,0.02,0.01,-6.17,-4.00,-0.09,0.09,-0.06,0.41,1.59,7.36
158.47,0.02,0.01,-6.70,-3.91,-0.37,0.09,-0.02,0.39,1.50,7.76
158.47,0.02,0.01,-7.16,-3.89,-0.46,0.04,0.01,0.32,1.25,8.16
158.38,0.02,0.01,-7.33,-3.82,-0.37,-0.01,0.02,0.26,1.00,8.27
158.38,0.02,0.01,-7.15,-3.78,-0.18,-0.05,0.01,0.15,0.59,8.09
158.38,0.02,0.01,-6.88,-3.83,0.09,-0.08,-0.01,0.06,0.25,7.88
158.38,0.02,0.01,-6.42,-3.85,0.28,-0.06,-0.05,0.00,0.00,7.49
158.29,0.02,0.01,-6.15,-3.90,0.09,-0.02,-0.04,-0.02,-0.08,7.29
158.29,0.02,0.01,-6.01,-3.96,-0.18,0.01,-0.02,0.04,0.17,7.20
158.29,0.02,0.01,-6.12,-4.24,-0.46,0.01,0.02,0.11,0.42,7.46
158.29,0.02,0.01,-6.30,-4.44,-0.64,-0.02,0.05,0.22,0.84,7.73
158.29,0.02,0.01,-6.47,-4.65,-0.64,-0.09,0.08,0.26,1.00,7.99
158.20,0.02,0.02,-6.57,-4.66,-0.46,-0.13,0.07,0.28,1.09,8.07
158.20,0.02,0.02,-6.63,-4.74,-0.28,-0.10,0.04,0.26,1.00,8.16
158.20,0.02,0.02,-6.63,-4.74,0.00,-0.06,-0.01,0.19,0.75,8.16
158.20,0.02,0.02,-6.47,-4.81,0.09,-0.02,-0.04,0.19,0.75,8.06
158.20,0.02,0.02,-6.27,-4.78,0.18,0.03,-0.07,0.22,0.84,7.89
158.20,0.02,0.02,-6.07,-4.75,0.09,0.05,-0.07,0.24,0.92,7.71
158.12,0.02,0.02,-5.97,-4.74,0.00,0.01,-0.04,0.28,1.09,7.62
158.12,0.02,0.02,-5.89,-4.71,0.09,-0.05,-0.03,0.32,1.25,7.54
158.12,0.02,0.02,-6.01,-4.55,0.09,-0.08,-0.01,0.34,1.34,7.54
158.12,0.02,0.02,-6.08,-4.47,0.09,-0.08,-0.01,0.32,1.25,7.55
158.12,0.02,0.02,-6.18,-4.49,0.18,-0.07,-0.03,0.28,1.09,7.64
158.12,0.02,0.02,-6.11,-4.57,0.18,-0.04,-0.04,0.30,1.17,7.63
158.03,0.02,0.02,-5.91,-4.54,0.18,-0.00,-0.06,0.26,1.00,7.46
158.03,0.02,0.02,-5.73,-4.50,0.28,0.01,-0.07,0.28,1.09,7.29
158.03,0.02,0.02,-5.48,-4.11,0.28,0.01,-0.07,0.28,1.09,6.86
158.03,0.02,0.02,-5.47,-3.84,0.18,-0.00,-0.06,0.30,1.17,6.69
158.03,0.02,0.02,-5.55,-3.59,0.18,-0.00,-0.06,0.41,1.59,6.62
158.03,0.02,0.02,-5.92,-3.55,0.00,0.01,-0.04,0.45,1.76,6.90
157.94,0.02,0.02,-6.19,-3.77,0.09,0.02,-0.05,0.52,2.01,7.25
157.94,0.02,0.02,-6.63,-4.08,0.00,0.07,-0.06,0.58,2.26,7.79
157.94,0.02,0.02,-6.84,-4.38,0.09,0.09,-0.08,0.60,2.34,8.13
157.94,0.02,0.02,-7.00,-4.76,0.09,0.12,-0.09,0.58,2.26,8.46
157.94,0.02,0.02,-6.94,-4.84,0.09,0.12,-0.09,0.54,2.09,8.46
157.94,0.02,0.02,-6.83,-4.82,0.09,0.09,-0.08,0.45,1.76,8.37
157.94,0.02,0.02,-6.82,-4.55,-0.09,0.06,-0.05,0.41,1.59,8.20
157.94,0.02,0.02,-6.74,-4.37,-0.18,0.01,-0.02,0.32,1.25,8.04
157.85,0.02,0.02,-6.73,-4.10,-0.28,-0.00,-0.00,0.28,1.09,7.88
157.85,0.02,0.02,-6.71,-3.99,-0.46,0.01,0.02,0.17,0.67,7.82
157.85,0.02,0.02,-6.57,-3.89,-0.37,0.02,0.00,0.11,0.42,7.64
157.85,0.02,0.02,-6.51,-3.97,-0.18,0.05,-0.03,0.06,0.25,7.63
157.85,0.02,0.02,-6.61,-3.98,-0.09,0.06,-0.05,0.09,0.33,7.72
157.85,0.02,0.02,-6.61,-3.98,0.09,0.09,-0.08,0.15,0.59,7.72
157.76,0.02,0.02,-6.67,-3.90,0.37,0.09,-0.12,0.19,0.75,7.74
157.76,0.02,0.02,-6.59,-3.88,0.55,0.08,-0.14,0.24,0.92,7.67
157.76,0.02,0.02,-6.45,-3.77,0.74,0.11,-0.17,0.24,0.92,7.51
157.76,0.02,0.02,-6.25,-3.74,0.83,0.09,-0.17,0.13,0.50,7.33
157.76,0.02,0.02,-5.99,-3.79,0.83,0.09,-0.17,0.04,0.17,7.14
157.76,0.02,0.02,-5.93,-3.87,0.83,0.05,-0.16,-0.06,-0.25,7.13
157.68,0.02,0.02,-6.03,-3.89,0.74,0.01,-0.13,-0.11,-0.42,7.21
157.68,0.02,0.02,-6.29,-4.00,0.55,-0.05,-0.08,-0.09,-0.33,7.47
157.68,0.02,0.02,-6.59,-4.04,0.46,-0.10,-0.05,-0.02,-0.08,7.74
157.68,0.03,0.02,-6.83,-4.16,0.28,-0.12,-0.02,0.06,0.25,8.00
157.68,0.02,0.02,-6.93,-4.17,0.18,-0.10,-0.01,0.15,0.59,8.09
157.59,0.02,0.02,-6.93,-4.17,0.09,-0.08,-0.01,0.22,0.84,8.09
157.59,0.03,0.02,-6.77,-3.96,0.00,-0.03,-0.02,0.24,0.92,7.85
157.59,0.03,0.02,-6.53,-3.84,-0.09,0.03,-0.03,0.22,0.84,7.58
157.59,0.03,0.02,-6.33,-3.81,-0.18,0.05,-0.03,0.17,0.67,7.39
157.59,0.03,0.02,-6.23,-3.80,-0.28,0.03,-0.01,0.15,0.59,7.30
157.50,0.03,0.02,-6.17,-3.88,-0.37,-0.01,0.02,0.11,0.42,7.30
157.50,0.03,0.02,-6.00,-4.11,-0.18,-0.09,0.03,0.11,0.42,7.28
157.50,0.03,0.02,-5.94,-4.19,0.00,-0.13,0.02,0.13,0.50,7.27
157.50,0.03,0.02,-5.98,-4.29,0.18,-0.17,0.01,0.17,0.67,7.36
157.41,0.03,0.02,-6.08,-4.30,0.46,-0.17,-0.02,0.26,1.00,7.46
157.41,0.03,0.02,-6.26,-4.22,0.55,-0.12,-0.05,0.32,1.25,7.58
157.41,0.03,0.02,-6.43,-4.16,0.64,-0.07,-0.08,0.39,1.50,7.68
157.41,0.03,0.02,-6.69,-4.10,0.74,-0.03,-0.11,0.41,1.59,7.88
157.32,0.03,0.02,-6.85,-4.04,0.74,-0.03,-0.11,0.41,1.59,7.98
157.32,0.03,0.02,-6.77,-4.01,0.74,-0.06,-0.10,0.39,1.50,7.90
157.32,0.03,0.02,-6.73,-3.92,0.83,-0.12,-0.09,0.28,1.09,7.83
157.24,0.03,0.02,-6.63,-3.91,0.74,-0.16,-0.06,0.19,0.75,7.73
157.24,0.04,0.02,-6.35,-3.86,0.64,-0.17,-0.04,0.13,0.50,7.46
157.24,0.04,0.02,-6.21,-3.75,0.55,-0.12,-0.05,0.06,0.25,7.27
157.15,0.04,0.02,-6.05,-3.82,0.37,-0.05,-0.06,0.06,0.25,7.16
157.15,0.04,0.02,-6.03,-3.72,0.28,0.01,-0.07,0.09,0.33,7.08
157.15,0.04,0.02,-5.96,-3.80,0.28,0.08,-0.10,0.11,0.42,7.08
157.06,0.04,0.02,-5.96,-3.80,0.28,0.08,-0.10,0.17,0.67,7.08
157.06,0.04,0.02,-5.88,-3.77,0.28,0.08,-0.10,0.22,0.84,7.00
157.06,0.04,0.02,-5.78,-3.76,0.37,0.06,-0.10,0.26,1.00,6.91
156.97,0.04,0.02,-5.74,-3.67,0.37,0.06,-0.10,0.28,1.09,6.83
156.97,0.04,0.02,-5.76,-3.66,0.28,0.08,-0.10,0.28,1.09,6.83
156.97,0.04,0.02,-5.86,-3.67,0.18,0.10,-0.10,0.30,1.17,6.92
156.88,0.04,0.02,-6.21,-3.80,0.37,0.09,-0.12,0.34,1.34,7.29
156.88,0.04,0.02,-6.57,-3.92,0.46,0.07,-0.12,0.39,1.50,7.66
156.80,0.04,0.02,-6.77,-3.95,0.64,0.03,-0.13,0.43,1.67,7.86
156.80,0.04,0.02,-6.83,-4.03,0.64,-0.04,-0.10,0.47,1.84,7.96
156.80,0.04,0.02,-6.87,-4.12,0.64,-0.07,-0.08,0.45,1.76,8.04
156.71,0.04,0.02,-6.61,-4.18,0.46,-0.10,-0.05,0.43,1.67,7.83
156.71,0.04,0.02,-6.30,-4.31,0.28,-0.09,-0.03,0.37,1.42,7.64
156.71,0.04,0.02,-6.08,-4.46,0.09,-0.05,-0.02,0.32,1.25,7.54
156.62,0.04,0.02,-5.92,-4.53,0.00,-0.03,-0.02,0.26,1.00,7.45
156.62,0.04,0.02,-6.04,-4.53,-0.09,-0.01,-0.02,0.28,1.09,7.55
156.53,0.04,0.02,-6.30,-4.47,-0.18,0.01,-0.02,0.30,1.17,7.73
156.53,0.04,0.02,-6.63,-4.50,-0.18,0.01,-0.02,0.30,1.17,8.01
156.53,0.04,0.02,-6.73,-4.51,-0.09,0.03,-0.03,0.26,1.00,8.10
156.45,0.04,0.02,-6.77,-4.60,-0.18,0.01,-0.02,0.17,0.67,8.19
156.45,0.04,0.02,-6.57,-4.75,-0.09,-0.01,-0.02,0.06,0.25,8.10
156.36,0.04,0.03,-6.16,-4.70,0.00,-0.03,-0.02,-0.02,-0.08,7.75
156.36,0.04,0.03,-5.84,-4.56,0.09,-0.02,-0.04,-0.06,-0.25,7.41
156.36,0.04,0.03,-5.80,-4.47,0.28,0.01,-0.07,-0.04,-0.17,7.33
156.27,0.04,0.03,-5.86,-4.39,0.28,0.04,-0.09,0.00,0.00,7.33
156.27,0.04,0.03,-6.17,-4.59,0.28,0.07,-0.10,0.06,0.25,7.69
156.18,0.04,0.03,-6.67,-4.64,0.46,0.07,-0.12,0.11,0.42,8.14
156.18,0.04,0.03,-7.03,-4.76,0.46,0.03,-0.11,0.15,0.59,8.51
156.18,0.04,0.03,-7.26,-4.61,0.55,-0.02,-0.09,0.13,0.50,8.61
156.09,0.04,0.03,-7.33,-4.35,0.64,-0.04,-0.10,0.17,0.67,8.55
156.09,0.04,0.03,-7.33,-4.07,0.83,-0.05,-0.12,0.19,0.75,8.43
156.09,0.04,0.03,-7.11,-3.78,1.01,-0.03,-0.15,0.24,0.92,8.11
156.01,0.04,0.03,-6.91,-3.76,1.01,0.01,-0.16,0.32,1.25,7.93
156.01,0.04,0.03,-6.76,-3.82,1.01,0.04,-0.18,0.39,1.50,7.83
156.01,0.04,0.03,-6.65,-3.98,1.10,0.02,-0.18,0.43,1.67,7.83
155.92,0.04,0.03,-6.61,-4.33,1.10,-0.01,-0.17,0.49,1.92,7.98
155.92,0.04,0.03,-6.61,-4.50,1.20,-0.04,-0.17,0.49,1.92,8.09
155.83,0.04,0.03,-6.69,-4.68,1.20,-0.07,-0.15,0.45,1.76,8.26
155.83,0.04,0.03,-6.82,-4.68,1.29,-0.09,-0.16,0.41,1.59,8.37
155.83,0.04,0.03,-6.76,-4.77,1.29,-0.09,-0.16,0.37,1.42,8.37
155.83,0.04,0.03,-6.55,-4.75,1.10,-0.08,-0.14,0.32,1.25,8.17
155.74,0.04,0.03,-6.35,-4.73,0.83,-0.08,-0.10,0.34,1.34,7.96
155.74,0.04,0.03,-6.11,-4.78,0.55,-0.09,-0.06,0.39,1.50,7.78
155.74,0.04,0.03,-5.97,-4.68,0.28,-0.09,-0.06,0.45,1.76,7.59
155.65,0.04,0.03,-5.83,-4.57,0.18,-0.10,-0.05,0.52,2.01,7.41
155.65,0.04,0.03,-5.66,-4.37,0.18,-0.10,-0.05,0.54,2.09,7.15
155.65,0.04,0.03,-5.52,-4.27,0.37,-0.08,-0.04,0.54,2.09,6.99
155.65,0.04,0.03,-5.44,-4.08,0.46,-0.07,-0.06,0.52,2.01,6.81
155.57,0.04,0.03,-5.45,-3.91,0.64,-0.08,-0.08,0.45,1.76,6.74
155.57,0.04,0.03,-5.68,-3.92,0.64,-0.08,-0.08,0.37,1.42,6.93
155.57,0.04,0.03,-5.94,-3.85,0.74,-0.06,-0.10,0.32,1.25,7.12
155.57,0.04,0.03,-6.28,-3.98,0.74,-0.06,-0.10,0.30,1.17,7.47
155.48,0.04,0.03,-6.64,-3.92,0.64,-0.08,-0.08,0.34,1.34,7.74
155.48,0.04,0.03,-6.71,-4.01,0.55,-0.06,-0.08,0.39,1.50,7.83
155.48,0.04,0.03,-6.81,-4.02,0.37,-0.05,-0.06,0.41,1.59,7.91
155.39,0.04,0.03,-6.56,-3.90,0.09,-0.02,-0.04,0.39,1.50,7.64
155.39,0.04,0.03,-6.42,-3.97,-0.18,0.01,-0.02,0.32,1.25,7.55
155.39,0.04,0.03,-6.32,-3.96,-0.18,0.01,-0.02,0.24,0.92,7.46
155.39,0.04,0.03,-6.35,-4.22,0.00,0.00,-0.04,0.15,0.59,7.62
155.30,0.04,0.03,-6.39,-4.32,0.28,-0.03,-0.06,0.06,0.25,7.72
155.30,0.04,0.03,-6.54,-4.58,0.55,-0.06,-0.08,0.06,0.25,8.00
155.30,0.04,0.03,-6.68,-4.69,0.74,-0.10,-0.08,0.06,0.25,8.19
155.21,0.04,0.03,-6.72,-4.78,0.64,-0.11,-0.07,0.11,0.42,8.27
155.21,0.04,0.03,-6.80,-4.68,0.46,-0.13,-0.03,0.15,0.59,8.27
155.21,0.04,0.03,-6.86,-4.60,0.09,-0.15,0.02,0.13,0.50,8.26
155.13,0.04,0.03,-6.72,-4.50,-0.18,-0.12,0.04,0.13,0.50,8.09
155.13,0.04,0.03,-6.54,-4.47,-0.18,-0.09,0.03,0.09,0.33,7.92
155.13,0.04,0.03,-6.29,-4.36,0.00,-0.06,-0.01,0.06,0.25,7.66
155.04,0.04,0.03,-5.89,-4.33,0.28,-0.03,-0.06,0.04,0.17,7.31
155.04,0.04,0.03,-5.76,-4.22,0.55,0.01,-0.11,0.04,0.17,7.16
154.95,0.04,0.03,-5.78,-4.04,0.64,0.02,-0.13,0.11,0.42,7.08
154.95,0.04,0.03,-5.96,-3.96,0.64,0.02,-0.13,0.17,0.67,7.18
154.95,0.04,0.03,-6.23,-3.72,0.37,0.02,-0.09,0.26,1.00,7.27
154.86,0.04,0.03,-6.55,-3.57,0.18,-0.01,-0.06,0.32,1.25,7.46
154.86,0.04,0.03,-6.77,-3.57,0.09,-0.02,-0.04,0.30,1.17,7.66
154.78,0.05,0.03,-6.73,-3.48,0.09,-0.02,-0.04,0.26,1.00,7.58
154.78,0.04,0.03,-6.74,-3.65,0.37,-0.01,-0.07,0.19,0.75,7.67
154.78,0.05,0.03,-6.53,-3.63,0.64,-0.01,-0.11,0.15,0.59,7.50
154.69,0.05,0.03,-6.42,-3.80,0.92,-0.01,-0.15,0.13,0.50,7.51
154.69,0.05,0.03,-6.23,-3.77,1.01,-0.03,-0.15,0.15,0.59,7.36
154.60,0.05,0.03,-5.97,-3.84,0.92,-0.01,-0.15,0.19,0.75,7.16
154.60,0.05,0.03,-5.73,-3.90,0.64,0.02,-0.13,0.24,0.92,6.96
154.60,0.05,0.03,-5.52,-4.05,0.37,0.05,-0.11,0.26,1.00,6.86
154.51,0.05,0.04,-5.46,-4.14,-0.09,0.09,-0.07,0.28,1.09,6.85
154.51,0.05,0.04,-5.63,-4.23,-0.18,0.08,-0.05,0.28,1.09,7.04
154.42,0.05,0.04,-5.88,-4.16,-0.18,0.04,-0.03,0.24,0.92,7.21
154.42,0.05,0.04,-6.28,-3.92,0.09,-0.02,-0.04,0.28,1.09,7.40
154.34,0.05,0.04,-6.50,-3.76,0.37,-0.11,-0.03,0.26,1.00,7.51
154.34,0.05,0.04,-6.63,-3.58,0.55,-0.19,-0.01,0.22,0.84,7.55
154.25,0.05,0.04,-6.63,-3.58,0.74,-0.26,-0.00,0.15,0.59,7.57
154.25,0.05,0.04,-6.64,-3.74,0.64,-0.31,0.03,0.09,0.33,7.65
