Angle [deg],Speed [m/s],Distance [m],Fx [N],Fy [N],Fz [N],Mx [N*m],My [N*m],Mz [N*m],Ft [N],Ftot [N]
70.84,-0.00,0.00,4.77,1.85,-9.75,-0.79,-5.56,-0.97,-3.76,11.01
70.84,-0.00,0.00,5.04,1.85,-9.66,-0.79,-5.54,-0.95,-3.68,11.05
70.84,-0.00,0.00,5.17,1.62,-9.48,-0.80,-5.50,-0.90,-3.51,10.92
70.84,-0.00,0.00,5.27,1.59,-9.29,-0.81,-5.46,-0.88,-3.43,10.80
70.84,-0.00,0.00,5.19,1.52,-9.20,-0.81,-5.44,-0.86,-3.34,10.67
70.84,-0.00,0.00,5.00,1.59,-8.92,-0.83,-5.41,-0.84,-3.26,10.35
70.84,-0.00,0.00,4.88,1.72,-8.74,-0.85,-5.40,-0.84,-3.26,10.16
70.84,-0.00,0.00,4.87,1.82,-8.46,-0.88,-5.37,-0.75,-2.93,9.93
70.84,-0.00,0.00,4.85,1.92,-8.19,-0.89,-5.31,-0.67,-2.59,9.71
70.84,-0.01,0.00,4.94,1.89,-7.82,-0.91,-5.23,-0.58,-2.26,9.44
70.84,-0.01,0.00,4.94,1.89,-7.45,-0.91,-5.11,-0.52,-2.01,9.14
70.84,-0.01,0.00,4.73,2.05,-7.08,-0.91,-5.00,-0.47,-1.84,8.76
70.84,-0.01,0.00,4.66,2.45,-6.62,-0.93,-4.89,-0.45,-1.76,8.46
70.84,-0.01,0.00,4.46,2.98,-6.26,-0.95,-4.81,-0.49,-1.92,8.24
70.84,-0.01,0.00,4.39,3.38,-5.80,-0.98,-4.74,-0.54,-2.09,8.02
70.84,-0.01,0.00,4.22,3.81,-5.43,-1.01,-4.69,-0.54,-2.09,7.86
70.84,-0.01,0.00,4.27,3.98,-4.97,-1.04,-4.63,-0.54,-2.09,7.67
70.93,-0.01,0.00,4.25,4.08,-4.60,-1.06,-4.54,-0.52,-2.01,7.48
70.93,-0.01,0.00,4.18,4.02,-4.14,-1.06,-4.41,-0.49,-1.92,7.13
70.93,-0.01,0.00,3.90,4.12,-3.77,-1.05,-4.26,-0.49,-1.92,6.81
70.93,-0.01,0.00,3.42,4.28,-3.40,-1.04,-4.10,-0.54,-2.09,6.45
70.93,-0.01,0.00,2.94,4.45,-3.13,-1.03,-3.97,-0.58,-2.26,6.18
70.93,-0.01,0.00,2.27,4.68,-2.76,-1.03,-3.86,-0.67,-2.59,5.89
71.02,-0.02,0.01,1.52,4.85,-2.58,-1.02,-3.75,-0.73,-2.84,5.70
71.02,-0.02,0.01,0.89,4.88,-2.30,-1.01,-3.65,-0.80,-3.09,5.47
71.02,-0.02,0.01,0.37,4.78,-2.21,-0.99,-3.56,-0.86,-3.34,5.28
71.02,-0.02,0.01,-0.14,4.68,-2.21,-0.98,-3.53,-0.92,-3.59,5.18
71.02,-0.02,0.01,-0.39,4.58,-2.21,-0.98,-3.53,-0.97,-3.76,5.10
71.10,-0.02,0.01,-0.57,4.55,-2.12,-0.98,-3.51,-1.03,-4.01,5.05
71.10,-0.02,0.01,-0.83,4.54,-2.02,-1.00,-3.52,-1.12,-4.35,5.04
71.10,-0.02,0.01,-1.00,4.51,-1.75,-1.01,-3.46,-1.25,-4.85,4.94
71.10,-0.02,0.01,-1.25,4.41,-1.47,-1.02,-3.40,-1.35,-5.27,4.81
71.10,-0.02,0.01,-1.56,4.14,-1.10,-1.02,-3.28,-1.46,-5.68,4.56
71.19,-0.02,0.01,-1.86,3.88,-0.74,-1.03,-3.17,-1.51,-5.85,4.36
71.19,-0.02,0.01,-1.99,3.64,-0.55,-1.02,-3.09,-1.55,-6.02,4.18
71.19,-0.02,0.01,-2.12,3.41,-0.28,-1.04,-3.06,-1.53,-5.94,4.02
71.19,-0.02,0.01,-2.14,3.51,-0.28,-1.06,-3.10,-1.51,-5.85,4.12
71.28,-0.02,0.01,-2.16,3.61,-0.18,-1.08,-3.15,-1.48,-5.77,4.21
71.28,-0.02,0.01,-2.40,3.97,-0.09,-1.11,-3.20,-1.46,-5.68,4.64
71.28,-0.02,0.01,-2.90,4.23,0.09,-1.13,-3.19,-1.48,-5.77,5.13
71.28,-0.02,0.01,-3.31,4.46,0.18,-1.12,-3.14,-1.48,-5.77,5.55
71.28,-0.01,0.01,-3.94,4.49,0.37,-1.11,-3.06,-1.48,-5.77,5.98
71.37,-0.01,0.01,-4.27,4.32,0.55,-1.11,-2.98,-1.51,-5.85,6.10
71.37,-0.01,0.01,-4.29,4.05,0.46,-1.08,-2.94,-1.53,-5.94,5.92
71.37,-0.01,0.01,-4.31,3.68,0.37,-1.06,-2.92,-1.63,-6.35,5.68
71.37,-0.01,0.01,-4.17,3.45,0.28,-1.06,-2.94,-1.72,-6.69,5.42
71.37,-0.01,0.01,-4.04,3.22,0.18,-1.05,-2.96,-1.81,-7.02,5.17
71.46,-0.01,0.01,-4.19,3.08,0.28,-1.07,-2.98,-1.89,-7.36,5.21
71.46,-0.01,0.01,-4.35,3.04,0.37,-1.08,-2.99,-1.89,-7.36,5.32
71.46,-0.01,0.01,-4.68,2.87,0.46,-1.09,-2.97,-1.85,-7.19,5.51
71.46,-0.01,0.01,-4.83,2.74,0.55,-1.09,-2.95,-1.74,-6.77,5.58
71.46,-0.01,0.01,-4.81,2.64,0.46,-1.06,-2.90,-1.63,-6.35,5.51
71.46,-0.00,0.01,-4.71,2.61,0.28,-1.01,-2.81,-1.55,-6.02,5.39
71.46,-0.00,0.01,-4.54,2.64,0.09,-0.95,-2.71,-1.48,-5.77,5.26
71.46,-0.00,0.01,-4.31,2.84,0.00,-0.91,-2.63,-1.48,-5.77,5.17
71.46,-0.00,0.01,-4.28,3.11,0.09,-0.91,-2.57,-1.53,-5.94,5.29
71.46,-0.00,0.01,-4.20,3.18,0.37,-0.93,-2.55,-1.61,-6.27,5.28
71.46,-0.00,0.01,-4.03,3.21,0.46,-0.96,-2.59,-1.68,-6.52,5.17
71.46,-0.00,0.01,-3.82,3.05,0.55,-1.00,-2.68,-1.72,-6.69,4.92
71.46,-0.00,0.01,-3.56,2.69,0.37,-1.00,-2.75,-1.68,-6.52,4.48
71.46,-0.00,0.01,-3.39,2.26,0.18,-1.00,-2.83,-1.61,-6.27,4.07
71.46,0.00,0.01,-3.33,1.96,0.18,-1.00,-2.83,-1.55,-6.02,3.86
71.46,0.00,0.01,-3.36,1.69,0.37,-1.01,-2.79,-1.51,-5.85,3.78
71.46,0.00,0.01,-3.73,1.72,0.74,-1.03,-2.70,-1.48,-5.77,4.17
71.46,0.00,0.01,-3.94,1.88,1.20,-1.05,-2.60,-1.57,-6.10,4.53
71.46,0.00,0.01,-4.17,2.15,1.56,-1.07,-2.52,-1.63,-6.35,4.95
71.46,0.00,0.01,-4.21,2.35,1.56,-1.04,-2.45,-1.72,-6.69,5.07
71.46,0.00,0.01,-4.10,2.22,1.20,-1.00,-2.46,-1.72,-6.69,4.81
71.46,0.00,0.01,-4.02,1.82,0.64,-0.96,-2.52,-1.61,-6.27,4.45
71.37,0.00,0.01,-3.89,1.22,0.09,-0.91,-2.57,-1.48,-5.77,4.08
71.37,0.00,0.01,-3.88,0.66,-0.18,-0.88,-2.56,-1.31,-5.10,3.94
71.37,0.01,0.01,-3.88,0.20,-0.09,-0.87,-2.51,-1.18,-4.60,3.88
71.37,0.01,0.01,-3.74,-0.03,0.37,-0.88,-2.37,-1.14,-4.43,3.76
71.37,0.01,0.01,-3.57,-0.00,1.01,-0.88,-2.16,-1.14,-4.43,3.71
71.37,0.01,0.01,-3.21,-0.03,1.47,-0.87,-1.95,-1.16,-4.51,3.53
71.37,0.01,0.01,-2.78,0.11,1.75,-0.83,-1.75,-1.18,-4.60,3.29
71.28,0.01,0.01,-2.34,0.14,1.75,-0.79,-1.62,-1.16,-4.51,2.93
71.28,0.01,0.01,-1.99,0.12,1.66,-0.75,-1.53,-1.05,-4.10,2.59
71.28,0.01,0.01,-1.72,0.12,1.56,-0.72,-1.48,-0.97,-3.76,2.33
71.28,0.01,0.01,-1.44,0.02,1.66,-0.73,-1.46,-0.84,-3.26,2.19
71.28,0.01,0.01,-1.32,-0.11,1.75,-0.72,-1.41,-0.77,-3.01,2.19
71.28,0.01,0.01,-1.18,-0.34,1.84,-0.71,-1.35,-0.73,-2.84,2.21
71.28,0.01,0.01,-1.14,-0.54,1.84,-0.69,-1.28,-0.71,-2.76,2.23
71.28,0.01,0.01,-0.93,-0.71,1.84,-0.64,-1.15,-0.69,-2.68,2.18
71.28,0.01,0.01,-0.68,-0.61,1.75,-0.58,-0.99,-0.65,-2.51,1.97
71.19,0.01,0.01,-0.36,-0.44,1.84,-0.54,-0.84,-0.62,-2.42,1.93
71.19,0.01,0.01,0.12,-0.24,1.93,-0.50,-0.68,-0.60,-2.34,1.95
71.19,0.01,0.01,0.57,-0.20,2.02,-0.47,-0.55,-0.58,-2.26,2.11
71.19,0.01,0.01,1.05,-0.36,2.12,-0.45,-0.46,-0.54,-2.09,2.39
71.19,0.01,0.01,1.39,-0.76,2.12,-0.43,-0.43,-0.54,-2.09,2.65
71.19,0.01,0.01,1.57,-1.19,2.02,-0.42,-0.41,-0.47,-1.84,2.82
71.19,0.01,0.01,1.55,-1.56,1.84,-0.40,-0.42,-0.45,-1.76,2.87
71.19,0.01,0.01,1.36,-1.49,1.93,-0.40,-0.40,-0.43,-1.67,2.79
71.19,0.00,0.01,1.24,-1.36,1.93,-0.39,-0.37,-0.37,-1.42,2.67
71.19,0.00,0.01,1.11,-1.13,2.12,-0.39,-0.29,-0.28,-1.09,2.64
71.19,0.00,0.01,1.16,-0.96,2.39,-0.39,-0.19,-0.15,-0.59,2.83
71.19,0.00,0.01,1.43,-0.96,2.48,-0.37,-0.11,-0.06,-0.25,3.02
71.19,0.00,0.01,1.72,-1.06,2.48,-0.33,-0.00,0.00,0.00,3.20
71.19,0.00,0.01,2.20,-1.22,2.30,-0.29,0.06,0.04,0.17,3.41
71.19,0.00,0.01,2.61,-1.45,2.02,-0.25,0.07,0.04,0.17,3.60
71.19,0.00,0.01,2.89,-1.55,1.84,-0.25,0.03,0.04,0.17,3.76
71.19,0.00,0.01,3.01,-1.68,1.75,-0.25,-0.03,0.04,0.17,3.87
71.19,0.00,0.01,3.01,-1.68,1.75,-0.28,-0.10,0.04,0.17,3.87
71.19,0.00,0.01,3.03,-1.78,1.66,-0.27,-0.12,0.02,0.08,3.89
71.19,0.00,0.01,3.03,-1.78,1.38,-0.24,-0.11,-0.04,-0.17,3.78
71.19,0.00,0.01,3.05,-1.88,1.29,-0.21,-0.06,-0.06,-0.25,3.81
71.19,0.00,0.01,3.15,-1.91,1.10,-0.17,-0.00,-0.11,-0.42,3.84
71.19,0.00,0.01,3.28,-2.15,1.10,-0.15,0.03,-0.06,-0.25,4.07
71.19,0.00,0.01,3.42,-2.38,1.10,-0.15,0.03,-0.02,-0.08,4.31
71.19,0.00,0.01,3.46,-2.58,1.29,-0.19,0.01,0.13,0.50,4.50
71.19,0.00,0.01,3.28,-2.61,1.38,-0.21,-0.04,0.26,1.00,4.42
71.19,0.00,0.01,3.09,-2.55,1.47,-0.24,-0.09,0.34,1.34,4.27
71.19,0.00,0.01,2.80,-2.45,1.66,-0.26,-0.08,0.34,1.34,4.07
71.19,0.00,0.01,2.67,-2.22,1.93,-0.29,-0.06,0.30,1.17,3.97
71.19,0.00,0.01,2.55,-2.08,2.21,-0.30,0.01,0.17,0.67,3.97
71.19,0.00,0.01,2.65,-2.12,2.30,-0.33,0.05,0.00,0.00,4.10
71.19,0.00,0.01,2.94,-2.21,2.48,-0.35,0.06,-0.06,-0.25,4.44
71.19,0.00,0.01,3.17,-2.48,2.58,-0.34,0.02,-0.13,-0.50,4.78
71.19,0.00,0.01,3.40,-2.74,2.48,-0.35,-0.04,-0.13,-0.50,5.02
71.19,0.00,0.01,3.49,-2.78,2.30,-0.34,-0.08,-0.11,-0.42,5.02
71.19,0.00,0.01,3.57,-2.71,1.93,-0.31,-0.13,-0.06,-0.25,4.88
71.19,0.00,0.01,3.46,-2.58,1.66,-0.31,-0.13,0.00,0.00,4.62
71.19,0.00,0.01,3.24,-2.41,1.38,-0.26,-0.08,0.04,0.17,4.27
71.19,0.00,0.01,3.05,-2.35,1.29,-0.23,-0.04,0.13,0.50,4.06
71.19,0.00,0.01,2.94,-2.21,1.10,-0.20,-0.01,0.19,0.75,3.84
71.19,0.00,0.01,2.88,-2.38,1.01,-0.19,0.01,0.26,1.00,3.87
71.19,0.00,0.01,2.82,-2.55,1.10,-0.18,-0.04,0.26,1.00,3.96
71.19,0.00,0.01,2.69,-2.78,1.20,-0.21,-0.08,0.22,0.84,4.05
71.19,0.00,0.01,2.67,-3.15,1.38,-0.24,-0.11,0.17,0.67,4.35
71.19,0.00,0.01,2.60,-3.21,1.47,-0.25,-0.13,0.13,0.50,4.38
71.19,0.00,0.01,2.62,-3.31,1.38,-0.24,-0.11,0.11,0.42,4.44
71.19,0.00,0.01,2.67,-3.15,1.29,-0.22,-0.10,0.11,0.42,4.32
71.19,0.00,0.01,2.71,-2.88,1.10,-0.20,-0.10,0.06,0.25,4.11
71.19,0.00,0.01,2.75,-2.61,0.92,-0.19,-0.15,0.09,0.33,3.90
71.19,0.00,0.01,2.80,-2.45,0.74,-0.19,-0.19,0.09,0.33,3.79
71.19,0.00,0.01,2.88,-2.38,0.74,-0.20,-0.22,0.06,0.25,3.81
71.19,0.00,0.01,3.07,-2.45,0.92,-0.22,-0.21,0.04,0.17,4.03
71.19,0.00,0.01,3.17,-2.48,1.38,-0.25,-0.15,0.00,0.00,4.25
71.19,0.00,0.01,3.26,-2.51,1.75,-0.27,-0.06,-0.04,-0.17,4.47
71.19,0.00,0.01,3.19,-2.58,2.12,-0.29,-0.02,-0.09,-0.33,4.61
71.19,0.00,0.01,3.01,-2.61,2.30,-0.31,-0.01,-0.09,-0.33,4.60
71.19,0.00,0.01,2.77,-2.71,2.30,-0.33,-0.04,-0.06,-0.25,4.51
71.19,0.00,0.01,2.61,-2.85,2.12,-0.32,-0.08,-0.02,-0.08,4.41
71.19,0.00,0.01,2.54,-2.91,2.02,-0.32,-0.14,0.06,0.25,4.36
71.19,0.00,0.01,2.44,-2.88,1.66,-0.28,-0.15,0.11,0.42,4.12
71.19,0.00,0.01,2.67,-2.68,1.47,-0.25,-0.13,0.17,0.67,4.06
71.19,0.00,0.01,2.98,-2.41,1.29,-0.22,-0.10,0.15,0.59,4.04
71.19,0.00,0.01,3.11,-2.18,1.10,-0.19,-0.07,0.13,0.50,3.95
71.19,0.00,0.01,3.20,-2.21,0.92,-0.17,-0.08,0.09,0.33,4.00
71.19,0.00,0.01,3.22,-2.31,0.92,-0.17,-0.08,0.06,0.25,4.07
71.19,0.00,0.01,3.01,-2.61,0.83,-0.17,-0.10,0.04,0.17,4.07
71.19,0.00,0.01,2.90,-2.95,0.83,-0.18,-0.13,0.04,0.17,4.22
71.19,0.00,0.01,2.77,-3.18,0.83,-0.19,-0.17,0.00,0.00,4.30
71.19,0.00,0.01,2.62,-3.31,0.83,-0.19,-0.17,-0.02,-0.08,4.30
71.10,0.00,0.01,2.62,-3.31,0.92,-0.21,-0.18,-0.02,-0.08,4.32
71.10,0.00,0.01,2.58,-3.22,1.01,-0.21,-0.16,-0.06,-0.25,4.24
71.10,0.00,0.01,2.79,-2.92,1.20,-0.22,-0.12,-0.04,-0.17,4.21
71.10,0.00,0.01,2.82,-2.65,1.29,-0.21,-0.06,-0.02,-0.08,4.08
71.10,0.00,0.01,3.13,-2.38,1.29,-0.21,0.03,0.02,0.08,4.14
71.10,0.00,0.01,3.46,-2.22,1.38,-0.19,0.12,0.04,0.17,4.33
71.10,0.00,0.01,3.53,-2.15,1.38,-0.18,0.16,0.09,0.33,4.36
71.10,0.00,0.01,3.40,-2.38,1.56,-0.18,0.14,0.11,0.42,4.44
71.10,0.00,0.01,3.17,-2.58,1.66,-0.21,0.05,0.17,0.67,4.41
71.10,0.00,0.01,2.86,-2.85,1.56,-0.23,-0.04,0.19,0.75,4.33
71.10,0.00,0.01,2.61,-2.95,1.47,-0.25,-0.12,0.22,0.84,4.21
71.10,0.00,0.01,2.42,-2.89,1.29,-0.25,-0.17,0.24,0.92,3.98
71.10,0.00,0.01,2.56,-2.65,1.38,-0.25,-0.15,0.22,0.84,3.93
71.10,0.00,0.01,2.65,-2.22,1.56,-0.26,-0.10,0.17,0.67,3.79
71.10,0.00,0.01,2.67,-1.85,1.93,-0.30,-0.09,0.15,0.59,3.78
71.10,0.00,0.01,2.72,-1.69,2.21,-0.33,-0.10,0.15,0.59,3.89
71.10,0.00,0.01,2.72,-1.69,2.30,-0.35,-0.11,0.22,0.84,3.95
71.10,0.00,0.01,2.78,-1.99,2.21,-0.34,-0.13,0.28,1.09,4.07
71.10,0.00,0.01,3.03,-2.35,1.84,-0.31,-0.15,0.32,1.25,4.26
71.10,0.00,0.01,3.28,-2.72,1.47,-0.27,-0.16,0.30,1.17,4.51
71.10,0.00,0.01,3.52,-2.98,1.29,-0.23,-0.13,0.24,0.92,4.79
71.10,0.00,0.01,3.73,-3.15,1.29,-0.23,-0.13,0.13,0.50,5.04
71.10,0.00,0.01,3.75,-3.25,1.56,-0.27,-0.14,0.04,0.17,5.20
71.19,0.00,0.01,3.57,-3.28,1.93,-0.32,-0.16,-0.02,-0.08,5.22
71.19,-0.00,0.01,3.27,-3.44,2.21,-0.36,-0.17,-0.04,-0.17,5.23
71.19,-0.00,0.01,2.92,-3.51,2.30,-0.37,-0.18,-0.04,-0.17,5.11
71.19,-0.00,0.01,2.63,-3.41,2.30,-0.36,-0.15,-0.04,-0.17,4.89
71.19,-0.00,0.01,2.62,-3.31,2.12,-0.33,-0.12,-0.09,-0.33,4.72
71.19,-0.00,0.01,2.67,-3.15,1.93,-0.30,-0.09,-0.09,-0.33,4.56
71.19,-0.00,0.01,3.00,-2.98,1.84,-0.28,-0.08,-0.06,-0.25,4.61
71.19,-0.00,0.01,3.15,-2.84,1.66,-0.26,-0.08,-0.04,-0.17,4.56
71.19,-0.00,0.01,3.32,-2.81,1.56,-0.25,-0.07,0.02,0.08,4.62
71.19,-0.00,0.01,3.15,-2.84,1.56,-0.25,-0.07,0.09,0.33,4.52
71.19,-0.00,0.01,2.88,-2.85,1.56,-0.26,-0.10,0.13,0.50,4.34
71.19,-0.00,0.01,2.61,-2.85,1.56,-0.26,-0.10,0.11,0.42,4.17
71.19,-0.00,0.01,2.52,-2.81,1.47,-0.27,-0.16,0.09,0.33,4.05
71.19,-0.00,0.01,2.59,-2.75,1.38,-0.27,-0.21,0.06,0.25,4.02
71.19,-0.00,0.01,2.67,-2.68,1.20,-0.26,-0.26,0.04,0.17,3.97
71.19,-0.00,0.01,2.67,-2.68,1.01,-0.26,-0.30,0.04,0.17,3.92
71.19,-0.00,0.01,2.67,-2.68,0.83,-0.24,-0.30,0.04,0.17,3.87
71.19,-0.00,0.01,2.57,-2.65,0.92,-0.24,-0.28,0.02,0.08,3.81
71.19,-0.00,0.01,2.48,-2.62,1.20,-0.24,-0.19,0.00,0.00,3.80
71.19,-0.00,0.01,2.38,-2.58,1.38,-0.23,-0.08,-0.02,-0.08,3.77
71.19,-0.00,0.01,2.46,-2.52,1.56,-0.21,0.03,-0.04,-0.17,3.85
71.19,-0.00,0.01,2.63,-2.48,1.56,-0.19,0.10,-0.04,-0.17,3.94
71.19,-0.00,0.01,2.73,-2.51,1.20,-0.15,0.09,-0.09,-0.33,3.90
71.19,-0.00,0.01,2.75,-2.61,0.92,-0.14,0.03,-0.11,-0.42,3.90
71.19,0.00,0.01,2.88,-2.85,0.55,-0.13,-0.09,-0.13,-0.50,4.09
71.19,0.00,0.01,2.84,-3.11,0.28,-0.14,-0.22,-0.15,-0.59,4.23
71.19,0.00,0.01,2.88,-3.31,0.09,-0.16,-0.33,-0.13,-0.50,4.39
71.19,0.00,0.01,3.10,-3.48,0.28,-0.20,-0.39,-0.11,-0.42,4.66
71.19,0.00,0.01,3.21,-3.61,0.55,-0.25,-0.43,-0.11,-0.42,4.86
71.19,0.00,0.01,3.42,-3.77,0.92,-0.30,-0.46,-0.09,-0.33,5.18
71.19,0.00,0.01,3.56,-4.01,1.20,-0.33,-0.46,-0.11,-0.42,5.49
71.19,0.00,0.01,3.62,-4.30,1.56,-0.37,-0.45,-0.11,-0.42,5.84
71.19,0.00,0.01,3.77,-4.64,1.75,-0.39,-0.44,-0.09,-0.33,6.23
71.19,0.00,0.01,3.91,-4.87,1.75,-0.38,-0.41,0.02,0.08,6.48
71.19,0.00,0.01,3.95,-5.07,1.84,-0.38,-0.35,0.11,0.42,6.68
71.19,0.00,0.01,4.04,-5.10,1.84,-0.35,-0.28,0.19,0.75,6.76
71.19,0.00,0.01,4.14,-5.13,1.84,-0.33,-0.21,0.22,0.84,6.85
71.19,0.00,0.01,4.33,-5.20,1.93,-0.32,-0.16,0.19,0.75,7.04
71.19,0.00,0.01,4.35,-5.30,1.93,-0.32,-0.16,0.11,0.42,7.12
71.19,0.00,0.01,4.51,-5.63,1.75,-0.30,-0.17,0.06,0.25,7.42
71.19,0.00,0.01,4.66,-5.96,1.56,-0.28,-0.17,0.09,0.33,7.73
71.19,0.00,0.01,4.78,-6.09,1.10,-0.24,-0.21,0.22,0.84,7.82
71.19,0.00,0.01,4.99,-6.26,0.55,-0.18,-0.23,0.43,1.67,8.02
71.19,0.00,0.01,5.33,-6.19,0.09,-0.12,-0.23,0.62,2.42,8.17
71.19,0.00,0.01,5.78,-6.15,-0.09,-0.09,-0.20,0.77,3.01,8.44
71.19,0.00,0.01,6.22,-6.12,-0.09,-0.09,-0.20,0.80,3.09,8.72
71.19,0.00,0.01,6.51,-6.22,0.18,-0.11,-0.17,0.80,3.09,9.00
71.19,-0.00,0.01,6.74,-6.48,0.74,-0.17,-0.15,0.73,2.84,9.38
71.19,-0.00,0.01,6.91,-6.91,1.10,-0.21,-0.14,0.67,2.59,9.84
71.19,-0.00,0.01,7.05,-7.14,1.56,-0.26,-0.10,0.65,2.51,10.16
71.19,-0.00,0.01,7.11,-7.44,1.75,-0.27,-0.06,0.65,2.51,10.44
71.19,-0.00,0.01,7.22,-7.57,1.84,-0.27,-0.04,0.65,2.51,10.63
71.19,-0.00,0.01,7.41,-7.64,1.75,-0.25,-0.03,0.62,2.42,10.79
71.19,-0.00,0.01,7.68,-7.64,1.66,-0.25,-0.05,0.58,2.26,10.96
71.19,-0.00,0.01,7.99,-7.84,1.47,-0.24,-0.09,0.56,2.17,11.29
71.19,-0.00,0.01,8.30,-8.03,1.38,-0.24,-0.11,0.60,2.34,11.63
71.19,-0.00,0.01,8.65,-8.43,1.29,-0.22,-0.10,0.67,2.59,12.14
71.19,-0.00,0.01,8.90,-8.80,1.20,-0.19,-0.05,0.77,3.01,12.57
71.19,-0.01,0.01,9.07,-9.23,1.20,-0.17,0.02,0.90,3.51,12.99
71.19,-0.01,0.01,9.23,-9.56,1.29,-0.16,0.07,0.99,3.85,13.35
71.19,-0.01,0.01,9.19,-9.82,1.29,-0.15,0.11,1.03,4.01,13.51
71.19,-0.01,0.01,9.21,-9.92,1.38,-0.16,0.13,1.08,4.18,13.61
71.19,-0.01,0.01,9.29,-9.86,1.47,-0.17,0.12,1.05,4.10,13.62
71.19,-0.01,0.01,9.34,-9.69,1.38,-0.18,0.06,1.05,4.10,13.53
71.19,-0.01,0.01,9.48,-9.46,1.38,-0.19,0.03,1.03,4.01,13.46
71.19,-0.01,0.01,9.74,-9.46,1.29,-0.19,0.01,1.05,4.10,13.64
71.19,-0.01,0.01,10.13,-9.59,1.38,-0.19,0.03,1.08,4.18,14.01
71.19,-0.01,0.01,10.19,-9.88,1.47,-0.18,0.08,1.14,4.43,14.27
71.19,-0.01,0.01,10.34,-10.22,1.66,-0.19,0.12,1.23,4.77,14.63
71.19,-0.01,0.01,10.23,-10.55,1.84,-0.20,0.16,1.29,5.02,14.81
71.19,-0.01,0.01,10.27,-10.75,2.12,-0.22,0.19,1.38,5.35,15.02
71.28,-0.01,0.01,10.21,-10.91,2.21,-0.24,0.18,1.44,5.60,15.11
71.28,-0.01,0.01,10.38,-10.67,2.30,-0.26,0.16,1.48,5.77,15.06
71.28,-0.01,0.01,10.62,-10.56,2.21,-0.25,0.14,1.53,5.94,15.14
71.28,-0.01,0.01,10.78,-10.43,1.93,-0.23,0.12,1.55,6.02,15.12
71.28,-0.01,0.01,10.93,-10.30,1.66,-0.20,0.09,1.57,6.10,15.11
71.28,-0.01,0.01,10.87,-10.46,1.38,-0.17,0.10,1.57,6.10,15.15
71.37,-0.01,0.01,10.86,-10.83,1.29,-0.16,0.07,1.59,6.19,15.39
71.37,-0.01,0.01,10.83,-10.98,1.38,-0.17,0.09,1.59,6.19,15.48
71.37,-0.01,0.01,10.79,-11.24,1.66,-0.19,0.12,1.63,6.35,15.67
71.37,-0.01,0.01,10.87,-11.18,1.93,-0.25,0.14,1.68,6.52,15.71
71.37,-0.01,0.01,10.87,-11.18,2.30,-0.28,0.19,1.68,6.52,15.76
71.46,-0.02,0.01,10.93,-11.01,2.39,-0.28,0.21,1.68,6.52,15.70
71.46,-0.02,0.01,10.86,-10.96,2.30,-0.23,0.23,1.66,6.44,15.60
71.46,-0.02,0.01,10.88,-11.06,2.02,-0.20,0.24,1.63,6.35,15.65
71.46,-0.02,0.01,11.05,-11.03,1.75,-0.16,0.25,1.63,6.35,15.71
71.46,-0.02,0.01,11.32,-11.02,1.47,-0.13,0.25,1.66,6.44,15.87
71.54,-0.02,0.01,11.59,-11.02,1.38,-0.11,0.27,1.68,6.52,16.05
71.54,-0.02,0.01,11.89,-11.00,1.47,-0.11,0.29,1.70,6.60,16.26
71.54,-0.02,0.01,12.28,-11.13,1.56,-0.11,0.34,1.72,6.69,16.64
71.54,-0.02,0.01,12.60,-11.42,1.66,-0.11,0.36,1.74,6.77,17.09
71.63,-0.02,0.01,12.78,-11.85,1.66,-0.10,0.40,1.81,7.02,17.51
71.63,-0.02,0.01,12.90,-12.23,1.66,-0.10,0.40,1.91,7.44,17.85
71.63,-0.02,0.01,13.01,-12.36,1.75,-0.12,0.38,2.04,7.94,18.03
71.63,-0.02,0.01,13.01,-12.36,1.75,-0.13,0.35,2.17,8.44,18.03
71.63,-0.01,0.01,13.07,-12.20,1.75,-0.14,0.31,2.24,8.69,17.96
71.63,-0.01,0.01,13.03,-12.00,1.84,-0.14,0.34,2.21,8.61,17.81
71.72,-0.01,0.01,13.18,-11.86,1.84,-0.13,0.37,2.17,8.44,17.83
71.72,-0.01,0.01,13.48,-11.84,1.93,-0.14,0.39,2.06,8.03,18.04
71.72,-0.01,0.01,13.92,-11.80,1.93,-0.13,0.42,2.02,7.86,18.35
71.72,-0.01,0.01,14.36,-11.76,1.93,-0.13,0.42,2.04,7.94,18.66
71.72,-0.01,0.01,14.82,-11.82,1.84,-0.12,0.40,2.11,8.19,19.05
71.72,-0.01,0.01,15.01,-11.88,1.93,-0.13,0.42,2.21,8.61,19.25
71.72,-0.01,0.01,14.94,-11.95,2.12,-0.15,0.43,2.30,8.95,19.25
71.72,-0.01,0.01,14.81,-12.18,2.30,-0.14,0.51,2.32,9.03,19.31
71.72,-0.01,0.01,14.75,-12.35,2.58,-0.16,0.57,2.32,9.03,19.41
71.81,-0.01,0.01,14.62,-12.59,2.67,-0.15,0.62,2.28,8.86,19.48
71.81,-0.01,0.01,14.73,-12.50,2.67,-0.13,0.69,2.26,8.78,19.50
71.81,-0.01,0.01,14.96,-12.29,2.48,-0.09,0.72,2.26,8.78,19.52
71.81,-0.01,0.01,15.26,-12.02,2.21,-0.06,0.73,2.30,8.95,19.55
71.81,-0.01,0.01,15.32,-11.86,1.93,-0.02,0.74,2.30,8.95,19.46
