Angle [deg],Speed [m/s],Distance [m],Fx [N],Fy [N],Fz [N],Mx [N*m],My [N*m],Mz [N*m],Ft [N],Ftot [N]
134.30,-0.00,0.01,6.59,-1.89,-1.38,-0.54,0.74,0.26,1.00,6.99
134.30,-0.00,0.01,6.61,-1.99,-1.01,-0.52,0.66,0.28,1.09,6.98
134.30,-0.00,0.01,6.49,-2.23,-0.74,-0.51,0.60,0.32,1.25,6.90
134.30,-0.00,0.01,6.57,-2.52,-0.37,-0.49,0.51,0.39,1.50,7.04
134.30,-0.00,0.01,6.71,-2.75,-0.09,-0.47,0.45,0.41,1.59,7.25
134.38,-0.00,0.01,6.91,-2.80,0.09,-0.46,0.41,0.37,1.42,7.46
134.38,-0.00,0.01,7.10,-2.75,0.09,-0.44,0.39,0.37,1.42,7.61
134.38,-0.00,0.01,7.05,-2.55,0.00,-0.39,0.35,0.32,1.25,7.49
134.38,-0.00,0.01,6.80,-2.30,-0.09,-0.35,0.32,0.26,1.00,7.18
134.38,-0.00,0.01,6.51,-2.22,-0.28,-0.31,0.31,0.19,0.75,6.88
134.38,-0.00,0.01,6.19,-2.04,-0.37,-0.26,0.28,0.17,0.67,6.53
134.38,-0.01,0.01,5.99,-1.98,-0.37,-0.23,0.25,0.15,0.59,6.32
134.38,-0.01,0.01,6.02,-2.08,-0.28,-0.23,0.23,0.17,0.67,6.37
134.38,-0.01,0.01,6.34,-2.26,-0.09,-0.24,0.22,0.19,0.75,6.73
134.47,-0.01,0.01,6.68,-2.54,0.09,-0.26,0.20,0.24,0.92,7.15
134.47,-0.01,0.01,6.92,-2.68,0.18,-0.25,0.18,0.28,1.09,7.42
134.47,-0.01,0.01,6.97,-2.88,0.09,-0.23,0.18,0.32,1.25,7.54
134.47,-0.01,0.01,6.85,-2.76,-0.09,-0.19,0.17,0.32,1.25,7.38
134.47,-0.01,0.01,6.53,-2.58,-0.37,-0.13,0.15,0.30,1.17,7.03
134.47,-0.01,0.01,6.09,-2.27,-0.55,-0.09,0.14,0.22,0.84,6.52
134.47,-0.01,0.01,5.87,-2.12,-0.46,-0.09,0.12,0.11,0.42,6.25
134.47,-0.01,0.01,5.81,-1.92,-0.18,-0.07,0.06,0.00,0.00,6.13
134.47,-0.01,0.01,5.81,-1.92,0.00,-0.06,0.02,0.00,0.00,6.12
134.56,-0.01,0.01,5.96,-1.78,0.18,-0.05,-0.02,0.04,0.17,6.22
134.56,-0.01,0.01,6.22,-1.65,0.18,-0.02,-0.05,0.13,0.50,6.44
134.56,-0.01,0.01,6.22,-1.65,-0.09,0.01,-0.04,0.19,0.75,6.44
134.56,-0.01,0.01,6.41,-1.71,-0.28,0.03,-0.03,0.22,0.84,6.64
134.56,-0.01,0.01,6.39,-1.98,-0.46,0.01,0.01,0.17,0.67,6.71
134.56,-0.01,0.01,6.37,-2.24,-0.37,-0.01,0.02,0.13,0.50,6.77
134.56,-0.01,0.01,6.47,-2.64,-0.18,-0.05,0.03,0.09,0.33,6.99
134.56,-0.01,0.01,6.43,-2.81,0.09,-0.08,0.02,0.09,0.33,7.01
134.56,-0.01,0.01,6.43,-2.81,0.28,-0.10,0.01,0.15,0.59,7.02
134.56,-0.01,0.01,6.35,-2.51,0.18,-0.05,-0.02,0.22,0.84,6.83
134.56,-0.01,0.01,6.37,-2.24,0.00,0.02,-0.06,0.26,1.00,6.76
134.56,-0.01,0.01,6.30,-1.95,-0.18,0.06,-0.07,0.26,1.00,6.59
134.56,-0.01,0.01,6.24,-1.75,-0.18,0.08,-0.10,0.15,0.59,6.49
134.56,-0.01,0.01,6.20,-1.92,-0.09,0.06,-0.09,0.02,0.08,6.49
134.56,-0.01,0.01,6.12,-1.99,0.18,0.03,-0.10,-0.06,-0.25,6.44
134.56,-0.00,0.01,6.08,-2.16,0.64,-0.02,-0.13,-0.13,-0.50,6.48
134.56,-0.00,0.01,6.06,-2.43,0.83,-0.04,-0.14,-0.11,-0.42,6.58
134.65,-0.00,0.01,6.08,-2.53,0.74,-0.02,-0.15,-0.02,-0.08,6.63
134.65,-0.00,0.01,6.22,-2.64,0.37,0.01,-0.12,0.11,0.42,6.77
134.65,-0.00,0.01,6.25,-2.74,-0.09,0.04,-0.07,0.19,0.75,6.83
134.65,-0.00,0.01,6.33,-3.04,-0.55,0.06,-0.02,0.26,1.00,7.04
134.65,-0.00,0.01,6.35,-3.14,-0.92,0.07,0.04,0.28,1.09,7.14
134.65,-0.00,0.01,6.40,-3.33,-1.10,0.08,0.05,0.26,1.00,7.30
134.65,-0.00,0.01,6.43,-3.43,-0.92,0.09,0.01,0.22,0.84,7.34
134.65,-0.00,0.01,6.43,-3.43,-0.64,0.11,-0.05,0.15,0.59,7.32
134.65,-0.00,0.01,6.60,-3.39,-0.28,0.13,-0.13,0.09,0.33,7.42
134.65,-0.00,0.01,6.67,-3.31,0.00,0.14,-0.19,0.04,0.17,7.45
134.65,-0.00,0.01,6.79,-3.44,0.18,0.13,-0.21,-0.02,-0.08,7.62
134.65,-0.00,0.01,6.79,-3.44,0.28,0.08,-0.17,-0.02,-0.08,7.62
134.65,-0.00,0.01,6.62,-3.48,0.18,0.03,-0.10,-0.02,-0.08,7.49
134.65,-0.00,0.01,6.38,-3.60,0.18,-0.02,-0.05,0.02,0.08,7.33
134.65,-0.00,0.01,6.02,-3.59,0.28,-0.07,-0.02,0.06,0.25,7.01
134.65,-0.00,0.01,5.82,-3.54,0.28,-0.07,-0.02,0.11,0.42,6.82
134.65,-0.00,0.01,5.82,-3.54,0.37,-0.04,-0.06,0.17,0.67,6.82
134.65,-0.00,0.01,5.97,-3.39,0.28,0.03,-0.12,0.22,0.84,6.87
134.65,-0.00,0.01,6.45,-3.16,0.28,0.08,-0.17,0.19,0.75,7.19
134.65,-0.00,0.01,6.96,-3.03,0.09,0.12,-0.18,0.19,0.75,7.59
134.65,-0.00,0.01,7.27,-2.84,0.00,0.14,-0.19,0.17,0.67,7.81
134.65,-0.00,0.01,7.54,-2.82,-0.09,0.14,-0.17,0.15,0.59,8.05
134.65,-0.00,0.01,7.47,-2.90,-0.09,0.11,-0.14,0.13,0.50,8.01
134.65,-0.00,0.01,7.16,-3.08,0.00,0.07,-0.11,0.15,0.59,7.79
134.65,0.00,0.01,6.74,-3.24,0.18,0.03,-0.10,0.19,0.75,7.48
134.65,0.00,0.01,6.33,-3.40,0.37,-0.01,-0.09,0.24,0.92,7.20
134.65,0.00,0.01,6.14,-3.35,0.37,-0.01,-0.09,0.28,1.09,7.00
134.65,0.00,0.01,6.08,-3.15,0.18,0.00,-0.08,0.30,1.17,6.85
134.65,0.00,0.01,6.42,-3.06,-0.09,0.06,-0.09,0.30,1.17,7.12
134.65,0.00,0.01,6.74,-2.88,-0.28,0.10,-0.10,0.28,1.09,7.33
134.65,0.00,0.01,7.18,-2.81,-0.28,0.13,-0.13,0.26,1.00,7.71
134.65,-0.00,0.01,7.30,-2.94,-0.18,0.13,-0.15,0.19,0.75,7.87
134.65,-0.00,0.01,7.23,-3.01,0.00,0.09,-0.14,0.17,0.67,7.83
134.65,-0.00,0.01,6.91,-3.20,0.18,0.05,-0.13,0.13,0.50,7.62
134.65,-0.00,0.01,6.57,-3.29,0.18,0.03,-0.10,0.13,0.50,7.35
134.65,-0.00,0.01,6.28,-3.21,0.18,0.03,-0.10,0.13,0.50,7.05
134.65,-0.00,0.01,6.08,-3.15,0.09,0.05,-0.11,0.17,0.67,6.85
134.65,-0.00,0.01,5.99,-3.13,0.09,0.10,-0.16,0.19,0.75,6.75
134.65,-0.00,0.01,6.16,-3.08,0.09,0.15,-0.21,0.19,0.75,6.88
134.65,-0.00,0.01,6.25,-3.11,0.28,0.16,-0.25,0.17,0.67,6.99
134.65,-0.00,0.01,6.45,-3.16,0.46,0.17,-0.29,0.13,0.50,7.20
134.65,-0.00,0.01,6.69,-3.05,0.64,0.13,-0.28,0.09,0.33,7.38
134.65,-0.00,0.01,6.96,-3.03,0.83,0.09,-0.27,0.06,0.25,7.64
134.65,-0.00,0.01,7.23,-3.01,0.92,0.02,-0.21,0.04,0.17,7.88
134.65,-0.00,0.01,7.33,-3.04,0.83,-0.01,-0.17,0.09,0.33,7.97
134.65,-0.00,0.01,7.16,-3.08,0.64,-0.02,-0.13,0.15,0.59,7.82
134.65,-0.00,0.01,6.99,-3.13,0.37,-0.01,-0.09,0.28,1.09,7.66
134.65,-0.00,0.01,6.82,-3.17,0.18,0.00,-0.08,0.34,1.34,7.52
134.65,-0.00,0.01,6.62,-3.12,-0.09,0.04,-0.07,0.39,1.50,7.32
134.65,-0.00,0.01,6.52,-3.09,-0.28,0.08,-0.08,0.34,1.34,7.22
134.65,-0.00,0.01,6.52,-3.09,-0.37,0.12,-0.11,0.34,1.34,7.23
134.65,-0.00,0.01,6.40,-2.97,-0.28,0.13,-0.13,0.34,1.34,7.06
134.65,-0.00,0.01,6.40,-2.97,-0.09,0.11,-0.14,0.34,1.34,7.05
134.65,-0.00,0.01,6.33,-3.04,0.09,0.05,-0.11,0.39,1.50,7.02
134.65,-0.00,0.01,6.27,-2.84,0.37,-0.07,-0.04,0.41,1.59,6.90
134.74,-0.00,0.01,6.22,-2.64,0.74,-0.20,0.04,0.43,1.67,6.80
134.74,-0.00,0.01,6.43,-2.32,1.01,-0.31,0.10,0.41,1.59,6.91
134.74,-0.01,0.01,6.58,-2.18,1.20,-0.38,0.14,0.39,1.50,7.03
134.74,-0.01,0.01,6.69,-1.94,1.01,-0.36,0.15,0.34,1.34,7.04
134.74,-0.01,0.01,6.79,-1.97,0.74,-0.30,0.14,0.32,1.25,7.11
134.74,-0.01,0.01,6.72,-2.04,0.28,-0.20,0.11,0.30,1.17,7.03
134.74,-0.01,0.01,6.50,-2.25,-0.28,-0.10,0.10,0.30,1.17,6.89
134.74,-0.01,0.01,6.26,-2.37,-0.55,-0.04,0.09,0.28,1.09,6.72
134.74,-0.01,0.01,6.02,-2.48,-0.46,-0.04,0.07,0.26,1.00,6.53
134.74,-0.01,0.01,5.85,-2.53,-0.09,-0.07,0.04,0.26,1.00,6.37
134.74,-0.01,0.01,6.05,-2.58,0.37,-0.09,-0.01,0.22,0.84,6.58
134.74,-0.01,0.01,6.41,-2.59,0.74,-0.12,-0.04,0.24,0.92,6.95
134.82,-0.01,0.01,6.68,-2.57,0.92,-0.11,-0.08,0.22,0.84,7.22
134.82,-0.01,0.01,7.06,-2.57,0.74,-0.07,-0.09,0.24,0.92,7.55
134.82,-0.01,0.01,7.16,-2.60,0.37,0.01,-0.12,0.22,0.84,7.63
134.82,-0.01,0.01,7.16,-2.60,0.09,0.05,-0.11,0.22,0.84,7.62
134.82,-0.01,0.01,7.02,-2.74,-0.18,0.08,-0.10,0.17,0.67,7.54
134.82,-0.01,0.01,6.78,-2.86,-0.09,0.06,-0.09,0.15,0.59,7.35
134.82,-0.01,0.01,6.70,-2.93,0.28,0.03,-0.12,0.13,0.50,7.32
134.82,-0.01,0.01,6.66,-3.10,0.55,0.02,-0.16,0.13,0.50,7.36
134.82,-0.01,0.01,6.75,-3.12,0.74,0.01,-0.17,0.11,0.42,7.48
134.82,-0.01,0.01,6.83,-3.05,0.64,0.05,-0.20,0.13,0.50,7.51
134.82,-0.01,0.01,6.80,-2.95,0.37,0.09,-0.19,0.11,0.42,7.42
134.82,-0.01,0.01,6.70,-2.93,0.09,0.10,-0.16,0.13,0.50,7.32
134.82,-0.00,0.01,6.61,-2.90,-0.18,0.11,-0.12,0.15,0.59,7.22
134.82,-0.00,0.01,6.61,-2.90,-0.28,0.08,-0.08,0.22,0.84,7.22
134.91,-0.00,0.01,6.51,-2.87,-0.18,0.06,-0.07,0.24,0.92,7.12
134.91,-0.00,0.01,6.53,-2.86,-0.09,0.04,-0.07,0.24,0.92,7.13
134.91,-0.00,0.01,6.45,-2.94,0.00,0.04,-0.09,0.22,0.84,7.09
134.91,-0.00,0.01,6.45,-2.94,0.09,0.05,-0.11,0.22,0.84,7.09
134.91,-0.00,0.01,6.45,-2.94,0.09,0.05,-0.11,0.15,0.59,7.09
134.91,-0.00,0.01,6.36,-2.91,0.00,0.04,-0.09,0.11,0.42,6.99
134.91,-0.00,0.01,6.33,-2.81,0.00,0.04,-0.09,0.09,0.33,6.93
134.91,-0.00,0.01,6.33,-2.81,0.09,0.05,-0.11,0.09,0.33,6.93
134.91,-0.00,0.01,6.45,-2.94,0.18,0.05,-0.13,0.09,0.33,7.09
134.91,-0.00,0.01,6.45,-2.94,0.28,0.08,-0.17,0.09,0.33,7.10
134.91,-0.00,0.01,6.48,-3.03,0.37,0.11,-0.22,0.11,0.42,7.16
134.91,-0.00,0.01,6.48,-3.03,0.37,0.14,-0.25,0.11,0.42,7.16
134.91,-0.00,0.01,6.41,-3.11,0.28,0.16,-0.25,0.09,0.33,7.13
134.91,0.00,0.01,6.26,-3.25,0.18,0.16,-0.23,0.04,0.17,7.06
134.91,0.00,0.01,6.09,-3.29,0.28,0.11,-0.20,0.04,0.17,6.93
134.91,0.00,0.01,6.02,-3.37,0.46,0.07,-0.19,0.02,0.08,6.91
134.91,0.00,0.01,6.02,-3.37,0.55,0.02,-0.16,0.02,0.08,6.92
134.91,0.00,0.01,6.12,-3.39,0.46,0.02,-0.14,0.06,0.25,7.01
134.91,0.00,0.01,6.26,-3.25,0.28,0.03,-0.12,0.11,0.42,7.06
134.91,0.00,0.01,6.41,-3.11,0.09,0.05,-0.11,0.15,0.59,7.12
134.91,0.00,0.01,6.65,-2.99,-0.28,0.08,-0.08,0.17,0.67,7.30
134.91,0.00,0.01,6.72,-2.92,-0.28,0.08,-0.08,0.13,0.50,7.33
134.91,0.00,0.01,6.79,-2.85,-0.18,0.06,-0.07,0.09,0.33,7.37
134.91,0.00,0.01,6.99,-2.90,0.00,0.04,-0.09,0.04,0.17,7.57
134.91,0.00,0.01,6.92,-2.97,0.09,0.05,-0.11,0.02,0.08,7.53
134.91,0.00,0.01,6.82,-2.94,0.18,0.03,-0.10,0.04,0.17,7.43
134.91,0.00,0.01,6.53,-2.86,0.18,0.03,-0.10,0.11,0.42,7.13
134.91,0.00,0.01,6.30,-2.71,0.09,-0.00,-0.06,0.19,0.75,6.86
134.91,0.00,0.01,5.96,-2.44,0.09,-0.03,-0.03,0.22,0.84,6.44
134.91,0.00,0.01,6.00,-2.27,0.09,-0.06,-0.00,0.22,0.84,6.42
134.91,0.00,0.01,6.00,-2.27,0.37,-0.09,-0.01,0.22,0.84,6.43
134.91,0.00,0.01,6.20,-2.32,0.55,-0.11,-0.03,0.17,0.67,6.64
134.91,0.00,0.01,6.32,-2.45,0.83,-0.11,-0.06,0.17,0.67,6.83
134.91,0.00,0.01,6.28,-2.62,0.92,-0.11,-0.08,0.17,0.67,6.86
134.91,0.00,0.01,6.21,-2.69,0.74,-0.07,-0.09,0.22,0.84,6.80
134.91,0.00,0.01,5.98,-2.54,0.55,-0.05,-0.08,0.24,0.92,6.52
134.91,0.00,0.01,5.90,-2.24,0.09,-0.00,-0.06,0.24,0.92,6.32
134.82,0.00,0.01,6.09,-1.93,-0.18,0.03,-0.05,0.22,0.84,6.39
134.82,0.00,0.01,6.27,-1.63,-0.28,0.05,-0.05,0.19,0.75,6.48
134.82,0.00,0.01,6.41,-1.48,-0.18,0.06,-0.07,0.17,0.67,6.58
134.82,0.00,0.01,6.51,-1.51,-0.09,0.06,-0.09,0.15,0.59,6.68
134.82,0.00,0.01,6.46,-1.68,0.09,0.05,-0.11,0.09,0.33,6.68
134.82,0.00,0.01,6.15,-1.87,0.28,0.06,-0.15,0.04,0.17,6.43
134.82,0.00,0.01,5.89,-2.25,0.46,0.04,-0.16,-0.02,-0.08,6.32
134.82,0.00,0.01,5.57,-2.44,0.37,0.05,-0.20,-0.06,-0.25,6.10
134.82,0.00,0.01,5.46,-2.68,0.37,0.04,-0.24,-0.09,-0.33,6.09
134.82,0.00,0.01,5.48,-2.78,0.18,0.05,-0.26,-0.06,-0.25,6.15
134.82,0.00,0.01,5.48,-2.78,0.00,0.06,-0.24,-0.06,-0.25,6.15
134.82,0.00,0.01,5.65,-2.73,-0.37,0.07,-0.19,0.00,0.00,6.29
134.82,0.00,0.01,5.72,-2.66,-0.55,0.09,-0.14,0.09,0.33,6.34
134.82,0.00,0.01,5.70,-2.56,-0.64,0.12,-0.11,0.13,0.50,6.28
134.82,0.00,0.01,5.80,-2.59,-0.55,0.14,-0.09,0.17,0.67,6.37
134.82,0.00,0.01,5.80,-2.59,-0.46,0.17,-0.14,0.17,0.67,6.36
134.82,0.00,0.01,5.82,-2.69,-0.18,0.18,-0.20,0.13,0.50,6.41
134.82,0.00,0.01,5.95,-2.81,0.00,0.17,-0.22,0.06,0.25,6.58
134.82,0.00,0.01,5.87,-2.88,0.18,0.13,-0.20,-0.02,-0.08,6.55
134.82,0.00,0.01,5.80,-2.96,0.09,0.10,-0.16,-0.11,-0.42,6.51
134.74,0.00,0.01,5.70,-2.93,0.09,0.05,-0.11,-0.15,-0.59,6.41
134.74,0.00,0.01,5.69,-2.94,0.00,0.04,-0.09,-0.15,-0.59,6.40
134.74,0.00,0.01,5.69,-2.94,0.00,0.07,-0.11,-0.09,-0.33,6.40
134.74,0.00,0.01,5.69,-2.94,0.18,0.10,-0.18,-0.02,-0.08,6.40
134.74,-0.00,0.01,5.78,-2.97,0.37,0.17,-0.27,0.09,0.33,6.51
134.74,-0.00,0.01,5.78,-2.97,0.55,0.18,-0.31,0.15,0.59,6.52
134.74,-0.00,0.01,5.64,-3.11,0.55,0.18,-0.31,0.24,0.92,6.46
134.74,-0.00,0.01,5.54,-3.08,0.46,0.17,-0.29,0.26,1.00,6.36
134.74,-0.00,0.01,5.52,-2.98,0.09,0.11,-0.22,0.24,0.92,6.27
134.74,-0.00,0.01,5.59,-2.91,-0.09,0.08,-0.15,0.19,0.75,6.30
134.74,-0.00,0.01,5.76,-2.87,-0.37,0.06,-0.09,0.13,0.50,6.44
134.74,-0.00,0.01,6.12,-2.88,-0.37,0.04,-0.07,0.09,0.33,6.77
134.74,-0.00,0.01,6.42,-2.96,-0.37,0.04,-0.07,0.02,0.08,7.07
134.82,-0.00,0.01,6.61,-3.01,-0.28,0.08,-0.08,-0.02,-0.08,7.27
134.82,-0.00,0.01,6.78,-3.22,-0.28,0.10,-0.10,0.00,0.00,7.51
134.82,-0.00,0.01,6.88,-3.25,-0.37,0.15,-0.13,0.04,0.17,7.62
134.82,-0.00,0.01,6.71,-3.29,-0.46,0.17,-0.14,0.11,0.42,7.49
134.82,-0.00,0.01,6.54,-3.34,-0.37,0.17,-0.16,0.17,0.67,7.35
134.82,-0.00,0.01,6.32,-3.19,-0.28,0.15,-0.15,0.19,0.75,7.08
134.82,-0.00,0.01,6.12,-3.13,-0.18,0.13,-0.15,0.17,0.67,6.88
134.82,-0.00,0.01,5.95,-3.18,-0.09,0.11,-0.14,0.17,0.67,6.75
134.82,-0.00,0.01,5.85,-3.15,0.00,0.09,-0.14,0.19,0.75,6.65
134.82,-0.00,0.01,5.81,-3.32,-0.09,0.11,-0.14,0.19,0.75,6.69
134.82,-0.00,0.01,5.89,-3.62,-0.18,0.13,-0.15,0.26,1.00,6.91
134.82,-0.01,0.01,5.79,-3.96,-0.28,0.15,-0.15,0.26,1.00,7.02
134.91,-0.01,0.01,5.92,-4.08,-0.18,0.13,-0.15,0.19,0.75,7.19
134.91,-0.01,0.01,5.92,-4.34,0.00,0.09,-0.14,0.09,0.33,7.34
134.91,-0.01,0.01,5.92,-4.34,0.28,0.03,-0.12,-0.04,-0.17,7.34
134.91,-0.01,0.01,5.87,-4.14,0.64,-0.02,-0.13,-0.15,-0.59,7.21
134.91,-0.01,0.01,5.84,-4.05,0.92,-0.06,-0.14,-0.24,-0.92,7.16
134.91,-0.01,0.01,5.88,-3.88,1.01,-0.05,-0.16,-0.24,-0.92,7.12
134.91,-0.01,0.01,5.81,-3.95,0.92,-0.03,-0.16,-0.19,-0.75,7.09
134.91,-0.01,0.01,5.64,-3.99,0.55,0.02,-0.16,-0.13,-0.50,6.93
134.91,-0.01,0.01,5.55,-3.97,0.00,0.09,-0.14,-0.11,-0.42,6.82
134.91,-0.01,0.01,5.28,-3.98,-0.46,0.14,-0.11,-0.09,-0.33,6.63
134.91,-0.01,0.01,5.04,-4.10,-0.74,0.18,-0.10,-0.11,-0.42,6.54
134.91,-0.01,0.01,4.94,-4.08,-0.83,0.20,-0.11,-0.09,-0.33,6.46
134.91,-0.00,0.01,4.87,-4.15,-0.64,0.18,-0.12,-0.04,-0.17,6.43
134.91,-0.00,0.01,4.89,-4.25,-0.46,0.14,-0.11,-0.02,-0.08,6.49
134.91,-0.00,0.01,5.09,-4.30,-0.28,0.10,-0.10,0.00,0.00,6.67
135.00,-0.00,0.02,5.31,-4.45,-0.37,0.04,-0.07,-0.02,-0.08,6.94
135.00,-0.00,0.02,5.55,-4.59,-0.28,-0.01,-0.04,-0.04,-0.17,7.21
135.00,-0.00,0.02,5.75,-4.64,-0.28,-0.04,-0.01,-0.09,-0.33,7.40
135.00,-0.00,0.02,6.02,-4.62,-0.18,-0.00,-0.06,-0.11,-0.42,7.59
135.00,-0.00,0.02,6.11,-4.65,0.09,0.01,-0.12,-0.13,-0.50,7.68
135.00,-0.00,0.02,6.21,-4.68,0.37,0.03,-0.18,-0.15,-0.59,7.79
135.00,-0.00,0.02,6.11,-4.65,0.64,0.05,-0.20,-0.19,-0.75,7.71
135.00,-0.00,0.02,5.99,-4.53,0.74,0.03,-0.20,-0.26,-1.00,7.54
135.00,-0.00,0.02,5.70,-4.45,0.74,0.01,-0.17,-0.32,-1.25,7.26
135.00,-0.00,0.02,5.57,-4.32,0.64,-0.02,-0.13,-0.32,-1.25,7.08
135.00,-0.00,0.02,5.52,-4.13,0.46,-0.03,-0.09,-0.30,-1.17,6.91
135.00,-0.00,0.02,5.49,-4.03,0.28,-0.02,-0.07,-0.19,-0.75,6.82
135.00,-0.00,0.02,5.64,-3.89,0.09,-0.00,-0.06,-0.02,-0.08,6.85
135.00,-0.00,0.02,5.83,-3.94,0.00,0.04,-0.09,0.13,0.50,7.04
135.00,-0.00,0.02,5.83,-3.94,0.00,0.09,-0.14,0.19,0.75,7.04
135.00,-0.00,0.02,6.06,-4.09,0.18,0.10,-0.18,0.17,0.67,7.31
135.00,-0.00,0.02,6.08,-4.19,0.55,0.10,-0.23,0.06,0.25,7.40
135.00,-0.00,0.02,6.11,-4.28,0.74,0.09,-0.25,-0.04,-0.17,7.50
135.00,-0.00,0.02,6.21,-4.31,0.92,0.07,-0.26,-0.13,-0.50,7.61
135.00,-0.00,0.02,6.40,-4.36,0.74,0.09,-0.25,-0.17,-0.67,7.78
135.00,-0.00,0.02,6.55,-4.22,0.55,0.10,-0.23,-0.13,-0.50,7.81
135.00,-0.00,0.02,6.62,-4.15,0.09,0.12,-0.22,-0.11,-0.42,7.81
135.00,-0.00,0.02,6.69,-4.08,-0.09,0.13,-0.20,-0.09,-0.33,7.83
135.00,-0.00,0.02,6.76,-4.00,-0.18,0.10,-0.16,-0.06,-0.25,7.86
135.00,-0.00,0.02,6.81,-4.20,0.09,0.07,-0.13,-0.02,-0.08,8.00
135.00,-0.00,0.02,6.96,-4.42,0.37,-0.01,-0.09,0.00,0.00,8.26
135.00,-0.00,0.02,7.14,-4.74,0.64,-0.07,-0.07,0.11,0.42,8.60
135.00,-0.00,0.02,7.42,-5.09,0.83,-0.11,-0.06,0.26,1.00,9.03
135.00,-0.00,0.02,7.86,-5.39,0.74,-0.09,-0.07,0.41,1.59,9.56
135.00,0.00,0.02,8.21,-5.67,0.55,-0.05,-0.08,0.52,2.01,9.99
135.00,0.00,0.02,8.63,-5.87,0.18,0.03,-0.10,0.58,2.26,10.43
135.00,0.00,0.02,8.95,-6.05,-0.09,0.09,-0.12,0.54,2.09,10.80
135.00,0.00,0.02,9.04,-6.07,-0.46,0.14,-0.11,0.45,1.76,10.90
135.00,0.00,0.02,9.10,-6.27,-0.64,0.16,-0.10,0.37,1.42,11.07
135.09,0.00,0.02,8.95,-6.41,-0.92,0.17,-0.06,0.26,1.00,11.05
135.09,0.00,0.02,9.03,-6.59,-0.74,0.13,-0.05,0.24,0.92,11.21
135.09,0.00,0.02,9.18,-6.82,-0.55,0.09,-0.04,0.26,1.00,11.45
135.09,0.00,0.02,9.53,-7.09,-0.18,0.03,-0.05,0.37,1.42,11.88
135.09,0.00,0.02,9.97,-7.39,0.18,-0.02,-0.05,0.45,1.76,12.41
135.09,0.00,0.02,10.49,-7.62,0.46,-0.06,-0.06,0.56,2.17,12.97
135.09,0.00,0.02,10.91,-7.82,0.46,-0.03,-0.09,0.62,2.42,13.43
135.09,0.01,0.02,11.13,-7.97,0.28,0.03,-0.12,0.67,2.59,13.69
135.09,0.01,0.02,11.18,-8.17,0.09,0.10,-0.16,0.71,2.76,13.85
135.09,0.01,0.02,11.14,-8.34,-0.18,0.16,-0.17,0.71,2.76,13.92
135.09,0.01,0.02,11.07,-8.41,-0.18,0.19,-0.20,0.75,2.93,13.90
135.09,0.01,0.02,11.02,-8.58,0.00,0.15,-0.19,0.82,3.18,13.97
135.09,0.01,0.02,11.00,-8.85,0.18,0.08,-0.15,0.90,3.51,14.12
135.09,0.01,0.02,11.30,-9.29,0.28,0.03,-0.12,1.01,3.93,14.64
135.09,0.01,0.02,11.73,-9.86,0.18,0.03,-0.10,1.12,4.35,15.33
135.09,0.01,0.02,12.26,-10.46,-0.18,0.08,-0.10,1.20,4.68,16.11
135.09,0.02,0.02,12.68,-11.02,-0.55,0.14,-0.09,1.25,4.85,16.81
135.09,0.02,0.02,13.08,-11.49,-0.74,0.18,-0.10,1.27,4.93,17.43
135.09,0.02,0.02,13.45,-11.87,-0.74,0.20,-0.13,1.27,4.93,17.96
135.00,0.02,0.02,13.97,-12.10,-0.37,0.17,-0.16,1.25,4.85,18.48
135.00,0.02,0.02,14.38,-12.42,0.00,0.14,-0.19,1.27,4.93,19.00
135.00,0.02,0.02,14.93,-12.75,0.37,0.12,-0.22,1.27,4.93,19.63
135.00,0.03,0.02,15.45,-13.34,0.28,0.14,-0.22,1.29,5.02,20.41
135.00,0.03,0.02,16.20,-14.09,0.09,0.15,-0.21,1.35,5.27,21.47
134.91,0.03,0.02,16.84,-14.81,-0.37,0.17,-0.16,1.51,5.85,22.43
134.91,0.03,0.02,17.58,-15.68,-0.74,0.14,-0.11,1.66,6.44,23.56
134.91,0.03,0.02,18.37,-16.25,-0.83,0.11,-0.07,1.85,7.19,24.54
134.91,0.04,0.02,19.13,-16.73,-0.64,0.01,-0.04,2.02,7.86,25.43
134.82,0.04,0.02,19.75,-16.99,-0.28,-0.04,-0.04,2.17,8.44,26.05
134.82,0.04,0.02,20.22,-17.25,0.09,-0.10,-0.05,2.21,8.61,26.58
134.82,0.04,0.02,20.62,-17.36,0.55,-0.09,-0.09,2.26,8.78,26.95
134.74,0.04,0.02,21.01,-17.46,0.64,-0.06,-0.13,2.30,8.95,27.33
134.74,0.04,0.02,21.48,-17.73,0.83,-0.01,-0.17,2.34,9.11,27.86
134.74,0.05,0.02,22.05,-18.16,0.92,-0.01,-0.19,2.43,9.45,28.58
134.65,0.05,0.02,22.64,-18.68,1.10,-0.02,-0.20,2.54,9.86,29.37
134.65,0.05,0.02,23.24,-19.44,1.20,-0.07,-0.17,2.62,10.20,30.32
134.56,0.05,0.02,23.74,-19.94,1.29,-0.09,-0.16,2.75,10.70,31.03
134.56,0.05,0.02,24.11,-20.55,1.20,-0.09,-0.14,2.86,11.12,31.70
134.47,0.05,0.02,24.44,-21.09,1.10,-0.07,-0.15,2.99,11.62,32.30
134.47,0.06,0.02,24.81,-21.34,1.10,-0.05,-0.18,3.12,12.12,32.74
