Angle [deg],Speed [m/s],Distance [m],Fx [N],Fy [N],Fz [N],Mx [N*m],My [N*m],Mz [N*m],Ft [N],Ftot [N]
234.93,0.47,0.11,109.80,-11.47,6.16,3.94,4.39,24.27,94.39,110.57
234.58,0.48,0.11,109.79,-11.79,6.26,3.94,4.32,24.30,94.47,110.60
234.14,0.49,0.11,109.70,-12.06,6.44,3.94,4.22,24.27,94.39,110.55
233.79,0.49,0.11,109.65,-12.66,6.62,3.97,4.09,24.32,94.55,110.57
233.44,0.50,0.11,109.68,-13.35,6.81,3.99,4.02,24.38,94.80,110.70
233.00,0.51,0.12,109.96,-14.22,6.99,4.03,3.99,24.45,95.05,111.10
232.65,0.52,0.12,110.28,-15.33,7.18,4.10,3.97,24.55,95.47,111.57
232.21,0.52,0.12,110.61,-16.38,7.27,4.13,3.99,24.62,95.72,112.06
231.77,0.53,0.12,110.99,-17.56,7.08,4.16,4.00,24.64,95.81,112.60
231.42,0.54,0.12,111.04,-18.50,6.90,4.18,3.98,24.62,95.72,112.78
230.89,0.55,0.13,110.96,-19.14,6.72,4.19,3.97,24.51,95.30,112.80
230.45,0.56,0.13,110.65,-19.90,6.62,4.22,3.95,24.42,94.97,112.62
230.01,0.57,0.13,110.48,-20.45,6.44,4.26,3.96,24.36,94.72,112.54
229.66,0.58,0.13,110.49,-20.92,6.35,4.32,3.97,24.40,94.89,112.64
229.13,0.58,0.14,110.86,-21.50,6.26,4.35,3.97,24.49,95.22,113.10
228.69,0.59,0.14,111.40,-22.42,6.07,4.37,3.94,24.60,95.64,113.80
228.16,0.60,0.14,112.10,-23.51,5.98,4.35,3.87,24.70,96.06,114.69
227.72,0.61,0.14,112.44,-24.88,5.98,4.34,3.78,24.75,96.22,115.31
227.29,0.62,0.15,112.63,-26.15,6.07,4.34,3.70,24.81,96.48,115.78
226.76,0.63,0.15,112.36,-27.38,6.07,4.37,3.66,24.85,96.64,115.81
226.23,0.64,0.15,111.90,-28.54,6.26,4.47,3.66,24.92,96.89,115.65
225.79,0.65,0.15,111.43,-29.33,6.53,4.59,3.67,24.94,96.98,115.41
225.26,0.65,0.16,111.06,-29.75,6.72,4.68,3.67,24.98,97.14,115.17
224.74,0.66,0.16,110.75,-30.21,6.99,4.78,3.64,24.96,97.06,115.01
224.21,0.67,0.16,110.40,-30.86,7.08,4.84,3.57,24.92,96.89,114.85
223.68,0.68,0.17,109.90,-31.36,7.18,4.86,3.50,24.85,96.64,114.51
223.15,0.69,0.17,109.31,-32.15,7.18,4.90,3.46,24.79,96.39,114.17
222.63,0.70,0.17,108.76,-33.10,7.18,4.89,3.42,24.73,96.14,113.91
222.10,0.70,0.17,108.57,-34.06,6.99,4.91,3.39,24.70,96.06,114.00
221.57,0.71,0.18,108.63,-35.05,6.72,4.91,3.36,24.70,96.06,114.34
220.96,0.72,0.18,108.95,-36.07,6.35,4.88,3.32,24.73,96.14,114.94
220.43,0.73,0.18,109.36,-37.34,6.07,4.86,3.26,24.81,96.48,115.71
219.81,0.74,0.19,109.56,-38.40,5.89,4.84,3.20,24.88,96.73,116.24
219.29,0.74,0.19,109.44,-39.78,5.70,4.84,3.14,24.98,97.14,116.58
218.58,0.75,0.19,108.81,-40.99,5.52,4.85,3.12,25.00,97.23,116.41
218.06,0.76,0.19,107.85,-42.46,5.52,4.89,3.06,24.96,97.06,116.04
217.44,0.77,0.20,106.95,-43.33,5.52,4.92,3.01,24.88,96.73,115.52
216.83,0.78,0.20,106.22,-44.41,5.70,4.96,2.94,24.75,96.22,115.27
216.12,0.78,0.21,106.02,-45.33,5.80,4.99,2.87,24.64,95.81,115.45
215.60,0.79,0.21,106.15,-46.54,5.98,5.03,2.79,24.62,95.72,116.06
214.89,0.80,0.21,106.81,-47.48,5.98,5.06,2.74,24.70,96.06,117.04
214.28,0.80,0.22,107.33,-48.86,5.89,5.10,2.70,24.83,96.56,118.08
213.57,0.81,0.22,107.63,-50.12,5.52,5.14,2.70,24.96,97.06,118.86
212.96,0.82,0.22,107.30,-51.41,5.15,5.21,2.71,25.05,97.39,119.09
212.34,0.83,0.23,106.54,-52.39,4.97,5.25,2.69,25.09,97.56,118.82
211.73,0.83,0.23,105.61,-53.27,5.06,5.37,2.68,25.07,97.48,118.39
211.03,0.84,0.23,104.67,-54.15,5.52,5.50,2.62,25.05,97.39,117.98
210.32,0.85,0.24,103.99,-55.25,5.98,5.64,2.56,25.07,97.48,117.90
209.62,0.86,0.24,103.80,-56.70,6.53,5.76,2.47,25.07,97.48,118.45
209.00,0.86,0.24,104.00,-58.50,6.72,5.83,2.36,25.09,97.56,119.51
208.30,0.87,0.25,104.62,-60.43,6.99,5.86,2.26,25.16,97.81,121.02
207.60,0.88,0.25,105.35,-62.81,6.81,5.84,2.16,25.24,98.15,122.84
206.98,0.89,0.25,105.74,-65.20,6.62,5.83,2.09,25.33,98.48,124.40
206.28,0.90,0.26,105.96,-67.18,6.44,5.77,2.01,25.46,98.98,125.63
205.58,0.90,0.26,105.56,-68.77,6.53,5.76,1.94,25.61,99.57,126.15
204.87,0.91,0.27,104.67,-69.81,6.44,5.76,1.87,25.71,99.99,125.97
204.08,0.91,0.27,103.35,-70.35,6.62,5.76,1.80,25.76,100.15,125.19
203.47,0.92,0.27,101.71,-70.56,6.72,5.80,1.72,25.65,99.74,123.97
202.68,0.93,0.28,100.28,-70.35,6.53,5.81,1.68,25.56,99.40,122.67
201.97,0.94,0.28,98.84,-70.71,6.35,5.80,1.60,25.43,98.90,121.70
201.18,0.94,0.28,97.91,-71.56,5.98,5.73,1.54,25.37,98.65,121.42
200.48,0.95,0.29,97.12,-73.05,5.52,5.61,1.47,25.41,98.82,121.65
199.78,0.95,0.29,96.62,-74.86,4.97,5.47,1.41,25.54,99.32,122.33
198.98,0.96,0.30,96.43,-76.81,4.32,5.31,1.35,25.71,99.99,123.36
198.19,0.97,0.30,96.09,-79.02,3.77,5.17,1.29,25.93,100.82,124.47
197.49,0.97,0.30,95.86,-81.08,3.04,5.06,1.26,26.10,101.49,125.59
196.70,0.97,0.31,95.72,-83.01,2.02,4.95,1.29,26.27,102.16,126.71
196.00,0.98,0.31,95.64,-84.97,0.83,4.84,1.32,26.42,102.75,127.94
195.21,0.98,0.32,95.61,-86.87,-0.37,4.73,1.37,26.53,103.16,129.18
194.41,0.99,0.32,95.24,-88.70,-1.29,4.62,1.38,26.66,103.66,130.15
193.62,0.99,0.32,94.59,-90.30,-2.12,4.53,1.38,26.72,103.92,130.79
192.83,1.00,0.33,93.48,-91.58,-2.48,4.47,1.34,26.75,104.00,130.89
192.04,1.00,0.33,92.16,-92.43,-2.39,4.43,1.26,26.70,103.83,130.55
191.25,1.01,0.34,90.41,-92.93,-2.21,4.42,1.17,26.62,103.50,129.68
190.37,1.01,0.34,88.66,-93.41,-2.12,4.38,1.09,26.47,102.91,128.81
189.58,1.01,0.35,86.70,-94.16,-2.21,4.34,1.02,26.38,102.58,128.02
188.70,1.02,0.35,85.33,-95.18,-2.67,4.22,0.99,26.32,102.33,127.86
187.91,1.02,0.36,84.28,-96.60,-3.40,4.04,0.98,26.40,102.66,128.24
187.12,1.02,0.36,83.89,-98.47,-4.32,3.86,1.00,26.64,103.58,129.43
186.33,1.03,0.36,83.77,-100.68,-5.06,3.65,1.01,26.96,104.84,131.07
185.45,1.03,0.37,83.96,-102.96,-5.70,3.49,1.01,27.33,106.26,132.98
184.57,1.03,0.37,83.92,-105.19,-5.98,3.38,0.98,27.74,107.84,134.70
183.78,1.03,0.38,83.45,-107.18,-5.98,3.32,0.92,28.01,108.93,135.97
182.90,1.03,0.38,82.82,-108.61,-5.98,3.33,0.87,28.23,109.77,136.72
182.02,1.03,0.39,81.89,-109.82,-5.89,3.44,0.82,28.36,110.27,137.12
181.14,1.03,0.39,80.84,-110.89,-5.89,3.49,0.76,28.42,110.52,137.35
180.26,1.03,0.40,80.05,-112.19,-6.16,3.55,0.74,28.53,110.94,137.96
179.47,1.02,0.40,79.33,-113.76,-6.62,3.54,0.74,28.62,111.27,138.84
178.59,1.02,0.40,78.94,-115.41,-7.08,3.54,0.74,28.66,111.44,140.00
177.80,1.01,0.41,78.15,-117.19,-7.54,3.53,0.74,28.70,111.61,141.06
176.92,1.01,0.41,77.00,-118.54,-7.64,3.59,0.70,28.68,111.52,141.56
176.13,1.00,0.42,75.32,-119.36,-7.36,3.73,0.61,28.60,111.19,141.33
175.34,0.99,0.42,73.35,-119.31,-6.72,3.86,0.48,28.40,110.44,140.21
174.46,0.98,0.43,71.00,-118.63,-5.61,4.00,0.29,28.17,109.52,138.37
173.67,0.97,0.43,68.46,-117.46,-4.42,4.05,0.08,27.82,108.18,136.02
172.79,0.96,0.44,65.95,-115.65,-3.31,4.03,-0.10,27.41,106.59,133.18
172.00,0.95,0.44,63.26,-113.64,-2.48,4.00,-0.25,26.96,104.84,130.08
171.12,0.95,0.44,60.65,-110.88,-2.12,3.96,-0.34,26.40,102.66,126.40
170.24,0.94,0.45,57.88,-108.01,-1.93,3.95,-0.43,25.78,100.24,122.56
169.45,0.93,0.45,55.29,-104.68,-2.02,3.96,-0.48,25.11,97.65,118.40
168.66,0.93,0.46,53.01,-101.02,-1.93,3.97,-0.55,24.36,94.72,114.10
167.78,0.92,0.46,50.68,-97.28,-1.56,3.95,-0.64,23.54,91.54,109.70
167.08,0.92,0.47,48.40,-93.54,-0.74,3.90,-0.79,22.64,88.03,105.33
166.20,0.91,0.47,46.30,-89.51,0.55,3.86,-0.98,21.65,84.19,100.78
165.50,0.91,0.47,43.68,-85.13,2.02,3.81,-1.20,20.58,80.01,95.71
164.62,0.91,0.48,41.12,-79.85,3.59,3.76,-1.43,19.37,75.32,89.88
163.92,0.91,0.48,37.97,-74.03,5.15,3.75,-1.67,18.04,70.14,83.36
163.21,0.91,0.49,35.04,-67.44,6.53,3.73,-1.89,16.62,64.62,76.28
162.51,0.91,0.49,32.17,-60.29,7.64,3.67,-2.05,15.14,58.85,68.76
161.81,0.91,0.49,29.49,-52.71,8.56,3.58,-2.19,13.63,53.00,61.00
161.19,0.91,0.50,27.18,-45.13,9.20,3.38,-2.25,12.13,47.15,53.48
160.49,0.92,0.50,25.09,-37.56,9.57,3.10,-2.24,10.66,41.47,46.17
159.96,0.92,0.50,23.08,-30.35,9.66,2.75,-2.21,9.22,35.86,39.33
159.35,0.93,0.51,21.20,-23.69,9.48,2.36,-2.11,7.80,30.35,33.17
158.82,0.93,0.51,19.32,-17.75,9.02,2.00,-1.96,6.49,25.25,27.74
158.29,0.93,0.51,17.40,-12.76,8.28,1.68,-1.76,5.35,20.82,23.11
157.85,0.94,0.52,15.81,-9.04,7.36,1.39,-1.53,4.36,16.97,19.64
157.41,0.94,0.52,14.63,-6.82,6.16,1.11,-1.28,3.61,14.04,17.28
156.97,0.95,0.52,13.93,-6.03,4.69,0.86,-0.97,3.03,11.79,15.89
156.62,0.95,0.52,13.39,-6.45,3.13,0.63,-0.69,2.64,10.28,15.19
156.18,0.95,0.52,12.61,-7.23,1.75,0.44,-0.44,2.26,8.78,14.65
155.65,0.95,0.53,11.05,-7.75,0.64,0.29,-0.24,1.96,7.61,13.52
155.13,0.96,0.53,8.71,-7.36,0.00,0.17,-0.11,1.63,6.35,11.40
154.51,0.96,0.53,5.67,-5.94,0.00,0.04,-0.05,1.31,5.10,8.21
153.90,0.97,0.54,2.42,-4.30,0.55,-0.02,-0.09,0.90,3.51,4.97
153.28,0.97,0.54,-0.24,-3.09,1.38,-0.02,-0.20,0.45,1.76,3.39
152.67,0.97,0.54,-2.11,-3.01,2.02,0.13,-0.36,-0.02,-0.08,4.19
151.96,0.97,0.55,-3.18,-4.44,2.58,0.35,-0.55,-0.45,-1.76,6.04
151.17,0.98,0.55,-3.48,-6.51,2.85,0.63,-0.74,-0.80,-3.09,7.91
150.47,0.98,0.55,-3.30,-8.48,3.13,0.85,-0.91,-0.97,-3.76,9.62
149.59,0.98,0.56,-2.94,-9.57,3.31,0.89,-0.97,-0.92,-3.59,10.55
148.80,0.98,0.56,-2.51,-9.00,3.40,0.79,-0.95,-0.69,-2.68,9.95
147.83,0.99,0.57,-1.81,-7.05,3.13,0.50,-0.76,-0.30,-1.17,7.92
146.95,0.99,0.57,-1.11,-4.33,2.30,0.15,-0.44,0.13,0.50,5.03
145.99,0.99,0.58,-0.17,-1.91,1.10,-0.19,-0.06,0.56,2.17,2.21
145.02,1.00,0.58,0.61,-0.47,-0.18,-0.44,0.29,0.86,3.34,0.79
144.05,1.00,0.59,1.60,-0.67,-1.01,-0.49,0.44,1.03,4.01,2.01
143.00,1.01,0.59,2.69,-2.42,-1.10,-0.34,0.36,1.05,4.10,3.78
142.12,1.02,0.60,3.59,-5.08,-0.28,-0.00,0.00,1.01,3.93,6.23
141.06,1.02,0.60,4.37,-7.58,1.20,0.41,-0.53,0.92,3.59,8.83
140.10,1.03,0.61,4.44,-9.14,2.94,0.75,-1.07,0.86,3.34,10.58
139.04,1.04,0.62,4.17,-9.31,4.42,0.87,-1.43,0.82,3.18,11.11
138.08,1.05,0.62,3.54,-8.25,5.15,0.73,-1.46,0.80,3.09,10.35
137.11,1.06,0.63,2.78,-6.32,5.15,0.41,-1.20,0.75,2.93,8.62
136.14,1.08,0.63,2.29,-4.42,4.51,0.03,-0.77,0.73,2.84,6.72
135.26,1.08,0.64,2.46,-3.29,3.68,-0.27,-0.36,0.71,2.76,5.51
134.21,1.10,0.64,3.16,-2.92,2.85,-0.38,-0.13,0.71,2.76,5.16
133.24,1.10,0.65,4.19,-3.24,2.39,-0.31,-0.12,0.80,3.09,5.81
132.28,1.11,0.65,5.07,-4.09,2.12,-0.12,-0.27,0.88,3.43,6.85
131.40,1.12,0.66,5.82,-4.95,2.21,0.07,-0.50,0.99,3.85,7.96
130.43,1.13,0.66,5.86,-5.40,2.21,0.21,-0.66,1.08,4.18,8.27
129.55,1.14,0.67,5.56,-5.20,2.12,0.24,-0.70,1.14,4.43,7.90
128.76,1.14,0.67,4.95,-4.01,1.93,0.20,-0.64,1.18,4.60,6.66
127.88,1.15,0.67,4.30,-2.20,1.66,0.09,-0.46,1.16,4.51,5.11
127.00,1.15,0.68,3.67,-0.18,1.56,-0.05,-0.27,1.10,4.26,3.99
126.30,1.15,0.68,3.33,1.38,1.84,-0.23,-0.10,1.01,3.93,4.04
125.42,1.15,0.69,3.28,1.70,2.12,-0.35,0.01,0.90,3.51,4.26
124.63,1.16,0.69,3.56,0.31,2.30,-0.41,0.07,0.77,3.01,4.25
123.84,1.16,0.70,4.03,-2.64,2.39,-0.36,-0.01,0.69,2.68,5.38
123.05,1.16,0.70,4.55,-6.26,2.02,-0.19,-0.19,0.65,2.51,8.00
122.26,1.16,0.70,4.86,-9.55,1.47,0.06,-0.46,0.69,2.68,10.81
121.46,1.15,0.71,4.94,-11.38,0.92,0.30,-0.73,0.77,3.01,12.43
120.59,1.16,0.71,4.64,-10.83,0.46,0.46,-0.91,0.84,3.26,11.79
119.79,1.15,0.72,3.69,-8.22,0.46,0.45,-0.92,0.88,3.43,9.02
119.00,1.15,0.72,2.50,-4.25,0.83,0.29,-0.76,0.84,3.26,5.00
118.21,1.15,0.73,1.16,-0.21,1.38,0.05,-0.47,0.69,2.68,1.81
117.42,1.15,0.73,-0.02,2.81,2.02,-0.21,-0.17,0.47,1.84,3.46
116.63,1.15,0.73,-0.76,3.85,2.67,-0.38,0.01,0.26,1.00,4.75
115.75,1.15,0.74,-1.06,2.96,3.04,-0.44,0.03,0.13,0.50,4.37
114.87,1.15,0.74,-0.87,0.87,2.94,-0.34,-0.14,0.09,0.33,3.19
113.91,1.15,0.75,-0.43,-1.66,2.58,-0.18,-0.38,0.19,0.75,3.10
113.03,1.14,0.75,-0.04,-3.81,1.93,-0.02,-0.57,0.34,1.34,4.27
112.06,1.14,0.76,0.34,-4.90,1.10,0.09,-0.61,0.49,1.92,5.03
111.18,1.14,0.76,0.53,-5.01,0.46,0.11,-0.50,0.60,2.34,5.06
110.21,1.14,0.77,0.71,-4.21,0.18,0.06,-0.31,0.58,2.26,4.27
109.25,1.14,0.77,0.81,-2.88,0.46,-0.04,-0.13,0.52,2.01,3.03
108.28,1.14,0.78,0.95,-1.56,1.10,-0.14,-0.07,0.39,1.50,2.13
107.31,1.14,0.78,0.92,-0.42,2.02,-0.23,-0.13,0.30,1.17,2.26
106.35,1.14,0.79,0.68,0.00,2.67,-0.27,-0.27,0.22,0.84,2.75
105.38,1.15,0.79,0.36,-0.33,2.94,-0.26,-0.44,0.19,0.75,2.98
104.41,1.15,0.80,0.01,-1.75,2.94,-0.23,-0.54,0.17,0.67,3.43
103.45,1.15,0.80,-0.08,-3.73,2.58,-0.19,-0.56,0.15,0.59,4.53
102.48,1.15,0.81,0.21,-6.04,2.02,-0.15,-0.50,0.17,0.67,6.38
101.51,1.15,0.81,0.86,-7.82,1.38,-0.11,-0.40,0.22,0.84,7.99
100.55,1.16,0.82,1.55,-8.54,0.83,-0.07,-0.27,0.26,1.00,8.71
99.58,1.16,0.83,2.02,-7.97,0.64,-0.08,-0.16,0.34,1.34,8.25
98.61,1.16,0.83,2.21,-6.23,0.92,-0.13,-0.08,0.41,1.59,6.67
97.65,1.16,0.84,2.09,-3.75,1.75,-0.22,-0.07,0.52,2.01,4.64
96.68,1.17,0.84,1.68,-1.24,2.76,-0.34,-0.10,0.65,2.51,3.46
95.71,1.17,0.85,1.40,0.93,3.86,-0.45,-0.18,0.77,3.01,4.22
94.75,1.18,0.85,1.00,2.03,4.51,-0.52,-0.27,0.84,3.26,5.05
93.87,1.18,0.86,0.93,2.11,4.42,-0.51,-0.35,0.82,3.18,4.98
92.90,1.18,0.86,1.14,1.15,3.68,-0.42,-0.41,0.71,2.76,4.02
92.11,1.19,0.86,1.50,-0.61,2.39,-0.28,-0.43,0.54,2.09,2.89
91.14,1.19,0.87,2.27,-2.88,1.20,-0.15,-0.44,0.45,1.76,3.85
90.26,1.19,0.87,3.07,-4.92,0.18,-0.04,-0.38,0.43,1.67,5.80
89.30,1.19,0.88,3.83,-6.28,-0.46,0.02,-0.29,0.54,2.09,7.37
88.51,1.19,0.88,3.98,-6.17,-0.46,0.02,-0.15,0.69,2.68,7.35
87.54,1.19,0.89,3.50,-4.63,0.09,-0.04,0.00,0.75,2.93,5.81
86.75,1.19,0.89,2.43,-1.93,0.92,-0.13,0.10,0.71,2.76,3.23
85.87,1.19,0.90,0.89,1.38,1.93,-0.25,0.12,0.54,2.09,2.53
84.99,1.19,0.90,-0.56,4.10,2.76,-0.34,0.04,0.34,1.34,4.98
84.20,1.19,0.91,-1.58,5.52,3.13,-0.40,-0.13,0.15,0.59,6.54
83.23,1.19,0.91,-1.82,5.12,2.85,-0.40,-0.36,0.02,0.08,6.14
82.35,1.19,0.92,-1.41,3.15,2.02,-0.33,-0.57,0.04,0.17,4.00
81.47,1.19,0.92,-0.53,0.11,1.01,-0.23,-0.63,0.11,0.42,1.15
80.51,1.19,0.93,0.46,-2.98,0.28,-0.15,-0.57,0.22,0.84,3.03
79.63,1.19,0.93,1.35,-5.40,0.09,-0.10,-0.32,0.30,1.17,5.56
78.66,1.19,0.94,2.14,-6.67,0.46,-0.09,-0.02,0.37,1.42,7.02
77.78,1.19,0.94,2.60,-6.67,1.20,-0.11,0.28,0.32,1.25,7.26
76.90,1.19,0.95,2.88,-6.01,2.12,-0.18,0.45,0.30,1.17,6.99
76.03,1.19,0.95,3.08,-5.07,2.76,-0.25,0.45,0.28,1.09,6.55
75.06,1.19,0.96,2.95,-4.14,3.13,-0.34,0.25,0.28,1.09,5.97
74.18,1.19,0.96,2.44,-3.11,3.13,-0.41,-0.02,0.32,1.25,5.04
73.12,1.19,0.97,1.54,-2.13,2.67,-0.43,-0.29,0.41,1.59,3.74
72.25,1.19,0.97,0.31,-0.83,2.12,-0.42,-0.44,0.41,1.59,2.29
71.28,1.19,0.98,-0.80,0.67,1.66,-0.37,-0.44,0.41,1.59,1.96
70.31,1.19,0.98,-1.49,2.08,1.38,-0.31,-0.32,0.37,1.42,2.91
69.35,1.19,0.99,-1.50,3.00,1.66,-0.29,-0.15,0.32,1.25,3.74
68.29,1.19,0.99,-0.95,2.88,2.30,-0.30,0.04,0.30,1.17,3.80
67.32,1.19,1.00,0.21,2.11,3.04,-0.35,0.14,0.32,1.25,3.70
66.45,1.20,1.00,1.26,0.57,3.40,-0.37,0.20,0.32,1.25,3.67
65.39,1.19,1.01,2.08,-0.83,3.31,-0.35,0.21,0.37,1.42,4.00
64.42,1.20,1.01,2.49,-1.52,2.58,-0.29,0.15,0.41,1.59,3.89
63.37,1.20,1.02,2.48,-1.35,1.66,-0.22,0.05,0.45,1.76,3.27
62.40,1.20,1.02,2.05,-0.39,1.01,-0.23,-0.13,0.54,2.09,2.32
61.44,1.20,1.03,1.67,0.69,0.92,-0.30,-0.28,0.58,2.26,2.03
60.56,1.20,1.03,0.99,1.26,1.29,-0.39,-0.35,0.58,2.26,2.05
59.59,1.20,1.04,0.52,0.83,1.66,-0.42,-0.29,0.43,1.67,1.93
58.71,1.20,1.04,0.46,-0.54,1.75,-0.36,-0.17,0.24,0.92,1.89
57.74,1.20,1.05,0.97,-2.60,1.20,-0.20,-0.01,0.06,0.25,3.02
56.87,1.20,1.05,1.84,-4.63,0.18,-0.02,0.07,0.00,0.00,4.99
55.81,1.20,1.06,2.79,-6.04,-0.64,0.09,0.07,0.11,0.42,6.69
54.84,1.19,1.06,3.38,-6.26,-1.01,0.11,0.01,0.28,1.09,7.18
53.88,1.19,1.07,3.30,-5.26,-0.37,-0.02,-0.05,0.47,1.84,6.22
53.00,1.19,1.07,2.24,-3.08,0.74,-0.19,-0.06,0.60,2.34,3.88
52.03,1.19,1.08,0.74,-0.14,2.30,-0.37,0.00,0.58,2.26,2.42
51.06,1.19,1.08,-0.97,2.73,3.68,-0.50,0.09,0.49,1.92,4.68
50.10,1.18,1.09,-2.07,4.91,4.32,-0.55,0.16,0.37,1.42,6.86
49.22,1.18,1.09,-2.22,5.47,4.23,-0.52,0.18,0.22,0.84,7.27
48.25,1.18,1.10,-1.37,4.15,3.22,-0.40,0.15,0.13,0.50,5.43
47.29,1.18,1.10,0.38,1.35,1.75,-0.22,0.10,0.11,0.42,2.24
46.32,1.17,1.11,2.30,-1.98,0.00,0.01,0.06,0.13,0.50,3.03
45.44,1.17,1.11,3.93,-4.96,-1.20,0.20,0.06,0.13,0.50,6.44
44.38,1.16,1.12,4.55,-6.34,-1.66,0.28,0.06,0.19,0.75,7.98
43.51,1.16,1.12,3.95,-5.59,-0.92,0.19,0.09,0.28,1.09,6.91
42.63,1.15,1.13,2.48,-3.06,0.64,-0.02,0.13,0.34,1.34,3.99
41.75,1.15,1.13,0.63,0.40,2.67,-0.33,0.15,0.49,1.92,2.77
40.78,1.15,1.14,-0.75,3.64,4.23,-0.60,0.15,0.65,2.51,5.63
39.99,1.14,1.14,-0.84,5.26,4.88,-0.69,0.18,0.77,3.01,7.22
39.02,1.14,1.15,0.36,4.60,4.51,-0.63,0.18,0.86,3.34,6.45
38.14,1.14,1.15,2.43,2.09,3.31,-0.41,0.19,0.88,3.43,4.61
37.18,1.13,1.16,4.63,-1.17,1.84,-0.16,0.18,0.82,3.18,5.12
36.30,1.13,1.16,5.94,-4.07,0.74,0.03,0.17,0.65,2.51,7.24
35.42,1.13,1.17,5.86,-5.21,0.37,0.09,0.16,0.45,1.76,7.85
34.54,1.13,1.17,4.37,-4.27,0.55,0.05,0.15,0.22,0.84,6.13
33.66,1.12,1.18,2.08,-1.77,1.20,-0.07,0.16,0.06,0.25,2.98
32.87,1.12,1.18,-0.18,1.50,1.66,-0.17,0.15,0.04,0.17,2.24
31.99,1.12,1.18,-1.59,4.17,1.93,-0.26,0.13,0.13,0.50,4.86
31.11,1.12,1.19,-1.91,5.59,1.93,-0.32,0.10,0.30,1.17,6.22
30.32,1.12,1.19,-0.94,5.29,1.84,-0.36,0.07,0.47,1.84,5.68
29.53,1.12,1.20,0.64,3.38,1.84,-0.39,0.05,0.58,2.26,3.90
28.65,1.11,1.20,2.47,0.72,1.84,-0.36,0.08,0.56,2.17,3.16
27.86,1.11,1.21,4.01,-2.00,1.84,-0.29,0.12,0.52,2.01,4.84
26.98,1.11,1.21,4.90,-3.85,1.47,-0.14,0.15,0.41,1.59,6.41
26.10,1.11,1.22,4.93,-4.55,0.92,0.02,0.16,0.39,1.50,6.77
25.31,1.11,1.22,4.23,-3.62,0.09,0.11,0.10,0.41,1.59,5.57
24.43,1.11,1.23,3.00,-1.65,-0.37,0.12,0.04,0.54,2.09,3.44
23.64,1.11,1.23,1.51,0.99,-0.46,0.01,-0.02,0.65,2.51,1.87
22.76,1.11,1.23,0.20,3.49,0.00,-0.13,-0.02,0.73,2.84,3.50
21.97,1.11,1.24,-0.49,5.16,0.83,-0.28,0.02,0.77,3.01,5.25
21.09,1.11,1.24,-0.73,5.64,1.75,-0.39,0.09,0.73,2.84,5.95
20.30,1.10,1.25,-0.29,4.86,2.39,-0.43,0.16,0.60,2.34,5.43
19.42,1.10,1.25,0.55,3.20,2.48,-0.38,0.19,0.45,1.76,4.09
18.63,1.10,1.26,1.31,0.80,2.12,-0.26,0.20,0.28,1.09,2.61
17.84,1.10,1.26,1.88,-1.24,1.20,-0.12,0.14,0.15,0.59,2.55
16.96,1.10,1.26,2.13,-2.79,0.18,0.04,0.07,0.00,0.00,3.52
16.17,1.10,1.27,1.73,-3.31,-0.64,0.15,0.00,-0.11,-0.42,3.79
15.29,1.09,1.27,1.06,-2.85,-0.92,0.18,-0.03,-0.17,-0.67,3.17
14.41,1.09,1.28,0.19,-1.68,-0.64,0.08,-0.02,-0.19,-0.75,1.81
13.54,1.09,1.28,-0.65,-0.13,0.28,-0.12,0.03,-0.19,-0.75,0.72
12.66,1.09,1.29,-1.49,1.28,1.47,-0.35,0.12,-0.19,-0.75,2.45
11.78,1.09,1.29,-1.87,2.49,2.67,-0.50,0.23,-0.19,-0.75,4.10
10.90,1.09,1.30,-2.06,3.39,3.40,-0.55,0.31,-0.15,-0.59,5.23
10.02,1.09,1.30,-1.88,3.88,3.40,-0.47,0.34,-0.11,-0.42,5.50
9.14,1.09,1.31,-1.63,4.07,2.67,-0.31,0.29,-0.06,-0.25,5.14
8.26,1.09,1.31,-1.12,3.78,1.47,-0.12,0.18,0.02,0.08,4.21
7.38,1.09,1.32,-0.06,2.68,0.28,0.03,0.07,0.06,0.25,2.70
6.50,1.09,1.32,1.54,0.55,-0.46,0.15,-0.00,0.17,0.67,1.70
5.63,1.09,1.33,3.47,-2.00,-0.46,0.22,0.00,0.24,0.92,4.03
4.66,1.09,1.33,5.13,-4.52,0.18,0.23,0.08,0.28,1.09,6.84
3.78,1.09,1.33,5.81,-6.01,1.38,0.17,0.20,0.30,1.17,8.47
2.81,1.09,1.34,5.46,-5.64,2.48,0.02,0.32,0.30,1.17,8.24
1.93,1.09,1.34,3.86,-3.26,3.31,-0.18,0.40,0.34,1.34,6.04
1.05,1.09,1.35,1.78,0.48,3.77,-0.38,0.45,0.37,1.42,4.20
0.18,1.08,1.35,-0.18,4.38,3.96,-0.48,0.47,0.37,1.42,5.90
359.30,1.08,1.36,-1.14,7.02,3.86,-0.49,0.47,0.32,1.25,8.09
358.51,1.08,1.36,-0.90,7.69,3.40,-0.36,0.42,0.28,1.09,8.46
357.63,1.08,1.37,0.54,6.19,2.85,-0.17,0.36,0.17,0.67,6.84
356.75,1.08,1.37,2.31,3.06,2.12,0.01,0.27,0.11,0.42,4.38
355.96,1.08,1.38,3.87,-0.37,1.20,0.14,0.19,0.06,0.25,4.07
355.08,1.08,1.38,4.61,-3.03,0.46,0.17,0.10,0.02,0.08,5.54
